epoch,loss_data,loss_phys,loss_ic,loss_val,loss_total,zeta_hat,omega_0_hat
3450,0.003347612451761961,0.022799625992774963,2.755970854195766e-05,0.0006428845808841288,0.003851205576211214,0.17004677653312683,1.9736251831054688
3500,0.003623915370553732,0.02375146746635437,1.0740004654508084e-05,0.0009866297477856278,0.003968830220401287,0.16759033501148224,1.9709628820419312
3550,0.005279891192913055,0.03855644911527634,0.00010694899538066238,0.0021700910292565823,0.006734945345669985,0.16152243316173553,1.963191270828247
3600,0.0021831514313817024,0.01807641237974167,1.8703500472838641e-06,0.0014990466879680753,0.002382619073614478,0.17173612117767334,1.9664485454559326
3650,0.005038469098508358,0.034981194883584976,0.00011342217476340011,0.0011863317340612411,0.00652250275015831,0.16819581389427185,1.9593701362609863
3700,0.003692751284688711,0.026954274624586105,7.583785190945491e-06,0.001152417273260653,0.004038132261484861,0.16511064767837524,1.9559924602508545
3750,0.002486293436959386,0.02125425636768341,3.0096123737166636e-05,0.0006110772956162691,0.0029997972305864096,0.16598239541053772,1.9531612396240234
3800,0.0038893616292625666,0.02826310507953167,1.427245297236368e-05,0.0009610446286387742,0.004314717371016741,0.16765551269054413,1.9538332223892212
3850,0.005117243621498346,0.02855946123600006,1.858878204075154e-05,0.00070432317443192,0.00558872614055872,0.16285918653011322,1.9576005935668945
3900,0.005036005284637213,0.015832139179110527,1.3630815374199301e-05,0.00038017952465452254,0.005330635234713554,0.169639453291893,1.960682988166809
3950,0.002971969312056899,0.03808693215250969,8.446633614767052e-07,0.00050066300900653,0.003361285198479891,0.16476666927337646,1.9551596641540527
4000,0.002182943746447563,0.030171411111950874,9.468704774917569e-06,0.0017216963460668921,0.002579344902187586,0.1658020317554474,1.9650424718856812
4050,0.0025873652193695307,0.03388797864317894,1.0304298484697938e-05,0.0009527336806058884,0.003029288025572896,0.16962771117687225,1.9630982875823975
4100,0.002025717170909047,0.015877164900302887,3.108529926976189e-05,0.00033212252310477197,0.002495341934263706,0.16689106822013855,1.970729947090149
4150,0.0017998010152950883,0.03297809511423111,0.00010202198609476909,0.002858357038348913,0.00314980186522007,0.16596363484859467,1.971884846687317
4200,0.0046904245391488075,0.017932329326868057,2.1416355593828484e-05,0.0011015023337677121,0.005083911586552858,0.16210223734378815,1.9771263599395752
4250,0.001881190575659275,0.02151099406182766,3.9485741581302136e-05,0.0002762907824944705,0.002491157967597246,0.16597189009189606,1.9825053215026855
4300,0.0023572298232465982,0.03381538391113281,4.646533852792345e-06,0.00040029894444160163,0.002741849049925804,0.17229710519313812,1.9799052476882935
4350,0.0031434388365596533,0.029302341863512993,5.132196383783594e-05,0.0009137941524386406,0.0039496817626059055,0.16573576629161835,1.970390796661377
4400,0.002785024233162403,0.029091203585267067,3.3235515729757026e-05,0.0010688892798498273,0.0034082913771271706,0.15982985496520996,1.978018879890442
4450,0.002454120200127363,0.021439118310809135,2.266166848130524e-05,0.0007859828765504062,0.002895127981901169,0.1637990027666092,1.979102611541748
4500,0.003852012101560831,0.04867364093661308,0.0001761883031576872,0.001814644318073988,0.006100631318986416,0.17016388475894928,1.982076644897461
4550,0.003496624296531081,0.02304226905107498,6.425548053812236e-05,0.00020507366571109742,0.004369601607322693,0.16654950380325317,1.9816266298294067
4600,0.00451924791559577,0.022025877609848976,8.311208512168378e-05,0.0004959860234521329,0.005570627748966217,0.16035115718841553,1.9758706092834473
4650,0.001545138657093048,0.023397371172904968,1.6572999811614864e-05,0.0003343192511238158,0.001944842399097979,0.16592779755592346,1.9708389043807983
4700,0.0025556485634297132,0.014227657578885555,8.43429643282434e-06,0.0006207900587469339,0.0027822679840028286,0.16910909116268158,1.9761403799057007
4750,0.0023732727859169245,0.03036738745868206,1.1204200745851267e-05,0.000502816226799041,0.0027889886405318975,0.17072978615760803,1.9882848262786865
4800,0.0017711486434563994,0.03621050342917442,7.953165186336264e-05,0.0032156077213585377,0.0029285703785717487,0.16714315116405487,1.9929660558700562
4850,0.0025279587134718895,0.026790570467710495,1.3610255336971022e-05,0.0007129943696781993,0.0029319669120013714,0.16737228631973267,1.9912314414978027
4900,0.0038191324565559626,0.030469072982668877,2.6615396564011462e-05,0.0010647964663803577,0.00438997708261013,0.16218221187591553,2.0013458728790283
4950,0.0012647199910134077,0.02030111663043499,3.263485268689692e-05,0.0005898041999898851,0.0017940797843039036,0.16658875346183777,1.9837720394134521
5000,0.003848826978355646,0.023640058934688568,8.45512386149494e-06,0.00033982269815169275,0.004169778432697058,0.16553078591823578,1.9886958599090576
5050,0.004758804105222225,0.0331900492310524,1.8935164916911162e-05,0.000864511588588357,0.00528005650267005,0.16724342107772827,1.9920594692230225
5100,0.0018461999716237187,0.017572812736034393,8.074010111158714e-06,0.0017257282743230462,0.0021026681642979383,0.16737595200538635,1.986645221710205
5150,0.004070848226547241,0.03858404606580734,4.730953151010908e-05,0.001993687590584159,0.004929783754050732,0.16140544414520264,1.9946788549423218
5200,0.004371723625808954,0.039461471140384674,5.520464765140787e-05,0.0008742035715840757,0.00531838508322835,0.17117398977279663,1.973056435585022
5250,0.003595483023673296,0.032829467207193375,1.7359630874125287e-05,0.0008879026281647384,0.004097373690456152,0.16537640988826752,1.9677895307540894
5300,0.002096937270835042,0.028633560985326767,1.0251995945509407e-06,0.0011002551764249802,0.0023935248609632254,0.17066547274589539,1.9626696109771729
5350,0.002111071487888694,0.024256817996501923,6.887361814733595e-05,0.0007115767803043127,0.0030423756688833237,0.1690884232521057,1.9652141332626343
5400,0.004442580044269562,0.019940325990319252,2.3700045858277008e-05,0.0007138184155337512,0.004878983832895756,0.16494207084178925,1.9789420366287231
5450,0.0041838898323476315,0.051774077117443085,2.008792944252491e-05,0.0009382913704030216,0.004902509972453117,0.16388404369354248,1.9778343439102173
5500,0.0035990674514323473,0.020162858068943024,1.5024851563794073e-05,0.000356524542439729,0.003950944636017084,0.16098812222480774,1.9802242517471313
5550,0.005812931805849075,0.03400018811225891,2.7967398636974394e-06,0.0013203042326495051,0.006180901080369949,0.1790328323841095,1.9802777767181396
5600,0.002085549058392644,0.016615066677331924,1.4968666164349997e-06,0.0002769317652564496,0.0022666684817522764,0.1643526554107666,1.9856653213500977
5650,0.002479968359693885,0.04020113870501518,1.681624780758284e-05,0.0014928996097296476,0.003050142200663686,0.16915589570999146,1.9745692014694214
5700,0.0031516938470304012,0.03336549922823906,5.358755151974037e-05,0.0013191265752539039,0.004021224100142717,0.16223809123039246,1.9758368730545044
5750,0.002113230060786009,0.029748931527137756,4.808862286154181e-05,0.0007403248455375433,0.002891605719923973,0.17049819231033325,1.9673389196395874
5800,0.002751295454800129,0.017866527661681175,1.2663095958487247e-06,0.00041172472992911935,0.0029426240362226963,0.16277442872524261,1.9602090120315552
5850,0.005395873449742794,0.0317537821829319,2.927893183368724e-05,0.0008972205105237663,0.006006200332194567,0.16458028554916382,1.9764970541000366
5900,0.005533195100724697,0.02564401924610138,9.541280633129645e-06,0.0005192087264731526,0.00588504783809185,0.16799156367778778,1.9863312244415283
5950,0.006617565173655748,0.026537593454122543,2.7577203582040966e-05,0.0009133823914453387,0.007158712949603796,0.1624695360660553,1.9554437398910522
6000,0.0018376008374616504,0.020752577111124992,9.005863830680028e-06,0.0009529887465760112,0.0021351852919906378,0.1744721531867981,1.9681205749511719
6050,0.002773809479549527,0.032230574637651443,2.829368349921424e-05,0.0007942184456624091,0.0033790520392358303,0.1746862530708313,1.9642095565795898
6100,0.0015104907797649503,0.019760120660066605,1.7451075109420344e-06,0.0003389084304217249,0.0017255430575460196,0.1701376736164093,1.9692904949188232
6150,0.0038946860004216433,0.02288874424993992,7.370555977104232e-06,0.0007296045660041273,0.004197278991341591,0.15935233235359192,1.9617912769317627
6200,0.005634050350636244,0.02083117701113224,5.4576926231675316e-06,0.0010009598918259144,0.005896938964724541,0.16753369569778442,1.948339581489563
6250,0.0024533174000680447,0.015513421967625618,8.754745067562908e-06,0.0002549311029724777,0.002695998875424266,0.16909053921699524,1.9592386484146118
6300,0.0027555585838854313,0.02009267359972,7.16633394404198e-07,0.0004262693109922111,0.0029636516701430082,0.1646062731742859,1.9572668075561523
