number,value,datetime_start,datetime_complete,duration,params_hidden,params_lambda_ic,params_lambda_phys,params_lr,params_n_layers,params_scheduler_gamma,params_scheduler_step,state
231,0.000300795363727957,2026-05-19 09:48:14.936782,2026-05-19 09:48:25.622788,0 days 00:00:10.686006,64,1.0460902177251052,0.13620882275484675,0.009090956004666806,4,0.43336708914593364,3000,PRUNED
232,0.006150876171886921,2026-05-19 09:48:25.630534,2026-05-19 09:48:26.913864,0 days 00:00:01.283330,64,1.004533667673478,0.2247452714276651,0.00899370536097286,4,0.40810785218859225,3000,PRUNED
233,0.09673814475536346,2026-05-19 09:48:26.922359,2026-05-19 09:48:27.130114,0 days 00:00:00.207755,64,1.1658070657399184,0.09863923438815606,0.00772784475097253,4,0.41439254876914716,3000,PRUNED
234,0.07974366098642349,2026-05-19 09:48:27.138494,2026-05-19 09:48:27.333891,0 days 00:00:00.195397,64,1.1025082447495882,0.16461751895334525,0.0091501242884129,4,0.4584682733936591,3000,PRUNED
235,0.1810663342475891,2026-05-19 09:48:27.341443,2026-05-19 09:48:27.535087,0 days 00:00:00.193644,64,1.2316885075399056,0.2642323741934719,0.00013122040607041957,4,0.3794447632486441,3000,PRUNED
236,0.0859222412109375,2026-05-19 09:48:27.548166,2026-05-19 09:48:27.742315,0 days 00:00:00.194149,64,1.349683768676017,0.13015279045361944,0.008194897196486856,4,0.3944537872921539,3000,PRUNED
237,0.03514751046895981,2026-05-19 09:48:27.749279,2026-05-19 09:48:28.253537,0 days 00:00:00.504258,64,1.5758462827103161,0.29959112139579164,0.007233702318270779,4,0.42318486831734514,4000,PRUNED
238,0.10220636427402496,2026-05-19 09:48:28.261923,2026-05-19 09:48:28.457538,0 days 00:00:00.195615,64,1.0922305652217683,0.19993010478939835,0.002926711486123679,4,0.44317485231750076,3000,PRUNED
239,0.0444195531308651,2026-05-19 09:48:28.465474,2026-05-19 09:48:28.998713,0 days 00:00:00.533239,64,1.2355486922419816,1.0794511621687666,0.008579976132009282,6,0.5740960016503622,5000,PRUNED
240,0.09665453433990479,2026-05-19 09:48:29.006879,2026-05-19 09:48:29.199064,0 days 00:00:00.192185,48,4.841881034646189,0.3741741262771821,0.00925457106571871,3,0.47818832127413957,4000,PRUNED
241,0.09672313183546066,2026-05-19 09:48:29.206673,2026-05-19 09:48:29.415809,0 days 00:00:00.209136,96,1.9492700155715672,0.1824285921697553,0.0057599217828420935,4,0.8090597597862561,2000,PRUNED
242,0.09182284772396088,2026-05-19 09:48:29.422665,2026-05-19 09:48:29.661208,0 days 00:00:00.238543,96,1.7098474383405937,0.22337998814589213,0.005419553650249506,4,0.3565654784671503,2000,PRUNED
243,0.04431639239192009,2026-05-19 09:48:29.667645,2026-05-19 09:48:30.025818,0 days 00:00:00.358173,64,1.5912952179971096,0.2798836858133948,0.006193965766908219,4,0.4520226926325135,1000,PRUNED
244,0.019413862377405167,2026-05-19 09:48:30.032370,2026-05-19 09:48:30.711112,0 days 00:00:00.678742,64,1.436261563616096,0.18234406823790222,0.007781963333252279,4,0.7963965516917442,2000,PRUNED
245,0.04706238582730293,2026-05-19 09:48:30.719457,2026-05-19 09:48:31.085265,0 days 00:00:00.365808,64,1.000662866568042,0.23714627253564782,0.007020421292326975,4,0.5638795328121622,3000,PRUNED
246,0.09045565128326416,2026-05-19 09:48:31.092189,2026-05-19 09:48:31.274529,0 days 00:00:00.182340,64,1.3279031997375776,0.1457194691405266,0.0038850717264429487,3,0.7633969539664772,3000,PRUNED
247,0.004883251618593931,2026-05-19 09:48:31.281956,2026-05-19 09:48:32.916625,0 days 00:00:01.634669,64,2.1272288427608523,0.33435513312043,0.008295172144171525,4,0.594586093002108,5000,PRUNED
248,0.004547600634396076,2026-05-19 09:48:32.923177,2026-05-19 09:48:34.857032,0 days 00:00:01.933855,64,1.5010769156197712,0.2063259332386845,0.009054604619033414,4,0.7455436744341173,3000,PRUNED
249,0.09565041959285736,2026-05-19 09:48:34.863602,2026-05-19 09:48:35.103445,0 days 00:00:00.239843,64,16.18103200979449,0.2818214130637542,0.009957346642241528,4,0.7850177221566822,2000,PRUNED
250,0.10442478954792023,2026-05-19 09:48:35.109970,2026-05-19 09:48:35.306406,0 days 00:00:00.196436,112,1.660685318458101,0.7751578307049585,0.004501000918411296,3,0.466711454121686,3000,PRUNED
251,0.0019856079015880823,2026-05-19 09:48:35.313415,2026-05-19 09:48:37.875188,0 days 00:00:02.561773,64,1.1389891276019377,0.545395419164213,0.007488910717334396,5,0.8401616229112138,4000,PRUNED
252,0.09410842508077621,2026-05-19 09:48:37.882434,2026-05-19 09:48:38.099862,0 days 00:00:00.217428,96,9.244505280429806,0.41898885570397065,0.005249332072478352,4,0.5478790910459459,5000,PRUNED
253,0.08747661113739014,2026-05-19 09:48:38.106656,2026-05-19 09:48:38.317469,0 days 00:00:00.210813,64,5.68577371113908,0.24260750087366034,0.006527446944960228,4,0.8222092313806839,3000,PRUNED
254,0.19117097556591034,2026-05-19 09:48:38.325789,2026-05-19 09:48:38.540314,0 days 00:00:00.214525,32,32.45910015245457,0.17069304855690112,0.008319268731631371,4,0.4878941118208689,3000,PRUNED
255,0.12382182478904724,2026-05-19 09:48:38.547071,2026-05-19 09:48:38.775792,0 days 00:00:00.228721,64,1.234886741923829,0.3389594318345352,0.000972129405615736,4,0.45928661832439255,4000,PRUNED
256,0.04965881258249283,2026-05-19 09:48:38.783657,2026-05-19 09:48:39.235428,0 days 00:00:00.451771,64,1.8858553464051033,0.11723098216206286,0.009292403802820216,5,0.5224321525645322,5000,PRUNED
257,0.1016298159956932,2026-05-19 09:48:39.241728,2026-05-19 09:48:39.441148,0 days 00:00:00.199420,64,1.4332294752315569,0.21202976264658144,0.00610537165321284,3,0.5829018491332373,3000,PRUNED
258,0.10597314685583115,2026-05-19 09:48:39.448480,2026-05-19 09:48:39.639563,0 days 00:00:00.191083,64,1.085011842717546,0.28264752978396646,0.00412156448425774,2,0.47582939539580094,2000,PRUNED
259,0.08590883016586304,2026-05-19 09:48:39.646823,2026-05-19 09:48:39.882763,0 days 00:00:00.235940,48,1.6410968088431517,0.9195430883192064,0.0031826515204116425,4,0.5058819014685737,3000,PRUNED
260,0.04366689547896385,2026-05-19 09:48:39.889404,2026-05-19 09:48:40.316678,0 days 00:00:00.427274,64,1.2949985332825062,0.43757054304734794,0.007527273296650439,4,0.4370894478865741,5000,PRUNED
261,0.08025351166725159,2026-05-19 09:48:40.324665,2026-05-19 09:48:40.570286,0 days 00:00:00.245621,64,1.1726918235911385,0.32236539691443666,0.009975464052918269,4,0.8038113925788258,4000,PRUNED
262,0.02026662789285183,2026-05-19 09:48:40.576791,2026-05-19 09:48:41.385686,0 days 00:00:00.808895,64,1.8395136768583968,0.25419735890102446,0.00798569734697117,4,0.5328078129698662,3000,PRUNED
263,0.08451209217309952,2026-05-19 09:48:41.392756,2026-05-19 09:48:41.612399,0 days 00:00:00.219643,64,1.4171913194127952,0.14842553639720465,0.006916824017258122,4,0.4552923443647027,4000,PRUNED
264,0.062428735196590424,2026-05-19 09:48:41.618691,2026-05-19 09:48:42.007012,0 days 00:00:00.388321,64,2.350076940511479,0.5647468186925255,0.004923255560507408,4,0.7780798841355162,3000,PRUNED
265,0.09588704258203506,2026-05-19 09:48:42.014176,2026-05-19 09:48:42.195878,0 days 00:00:00.181702,96,1.0534463260322957,0.1931288674669965,0.008550232529053712,3,0.3727669250146823,5000,PRUNED
266,0.0797712504863739,2026-05-19 09:48:42.202249,2026-05-19 09:48:42.429764,0 days 00:00:00.227515,64,1.5826190309161048,1.222868721835064,0.008990086598797159,4,0.562064946232658,2000,PRUNED
267,0.09792263060808182,2026-05-19 09:48:42.436676,2026-05-19 09:48:42.679657,0 days 00:00:00.242981,16,1.2975146094780614,0.3707654626348157,0.0057496950955860686,5,0.4714832704129392,3000,PRUNED
268,0.08474311977624893,2026-05-19 09:48:42.685960,2026-05-19 09:48:42.901675,0 days 00:00:00.215715,48,1.1772309497390918,0.23708418032781758,0.003565272026226732,4,0.8651431295280354,3000,PRUNED
269,3.4710541513049975e-05,2026-05-19 09:48:42.908693,2026-05-19 09:49:03.438628,0 days 00:00:20.529935,64,2.050797284034048,0.3014754369031972,0.008141175872802262,4,0.4466377687880353,5000,COMPLETE
270,0.006336876191198826,2026-05-19 09:49:03.454499,2026-05-19 09:49:04.802198,0 days 00:00:01.347699,64,2.0428522549246915,0.30760568339013367,0.007974743338737685,4,0.4178930874185455,5000,PRUNED
271,0.047504276037216187,2026-05-19 09:49:04.809147,2026-05-19 09:49:05.176951,0 days 00:00:00.367804,64,2.1650082108404782,0.08582103067962407,0.009162602892330283,4,0.4406867866370187,5000,PRUNED
272,0.03349597007036209,2026-05-19 09:49:05.183664,2026-05-19 09:49:05.737816,0 days 00:00:00.554152,64,2.5341074193964523,0.4903248848024249,0.007233641636337253,4,0.42847753783160936,5000,PRUNED
273,0.09247136861085892,2026-05-19 09:49:05.744190,2026-05-19 09:49:05.983184,0 days 00:00:00.238994,48,1.0804129641744469,0.7083426068317809,0.0026639009537814855,4,0.45551942571153303,5000,PRUNED
274,0.005924616474658251,2026-05-19 09:49:05.990140,2026-05-19 09:49:07.338363,0 days 00:00:01.348223,64,1.2013023316225682,0.39716046703572927,0.008493217024041336,4,0.49571051979053254,5000,PRUNED
275,0.047420434653759,2026-05-19 09:49:07.344859,2026-05-19 09:49:07.773583,0 days 00:00:00.428724,64,4.039407453276253,0.2605000084131619,0.009911193648751693,4,0.4830447328861054,5000,PRUNED
276,0.08497638255357742,2026-05-19 09:49:07.782569,2026-05-19 09:49:07.995523,0 days 00:00:00.212954,64,2.2742169716112346,0.31383544139367914,0.00780912599513759,4,0.4477372018264316,3000,PRUNED
277,0.004710435401648283,2026-05-19 09:49:08.003443,2026-05-19 09:49:09.790531,0 days 00:00:01.787088,64,1.8221482598074532,0.28374210664676225,0.008407993674584694,4,0.5553877259965494,4000,PRUNED
278,0.08034499734640121,2026-05-19 09:49:09.797040,2026-05-19 09:49:10.050836,0 days 00:00:00.253796,64,1.3881451275602468,0.474058337407407,0.00712544755118311,4,0.4653830472175491,3000,PRUNED
279,0.17313924431800842,2026-05-19 09:49:10.057590,2026-05-19 09:49:10.257338,0 days 00:00:00.199748,64,1.0290764967235821,0.37075666455001327,0.0002173134887195952,4,0.7244310212050166,5000,PRUNED
280,9.382951975567266e-05,2026-05-19 09:49:10.263642,2026-05-19 09:49:25.190017,0 days 00:00:14.926375,64,1.3009818359040617,0.22185309296309907,0.009197613272478629,4,0.5758157090433201,3000,COMPLETE
281,0.09235528856515884,2026-05-19 09:49:25.203580,2026-05-19 09:49:25.414829,0 days 00:00:00.211249,48,1.5252755232389554,0.2255919110535252,0.009181831663181286,3,0.5745878650378025,4000,PRUNED
282,0.08813624829053879,2026-05-19 09:49:25.421847,2026-05-19 09:49:25.665373,0 days 00:00:00.243526,64,1.3417696440042615,0.9912258315712498,0.006543588515918478,4,0.5892470626430077,3000,PRUNED
283,0.14192959666252136,2026-05-19 09:49:25.672278,2026-05-19 09:49:25.914955,0 days 00:00:00.242677,64,1.7278034336078878,7.285267861937305,0.007679058236189167,4,0.5977479429628411,5000,PRUNED
284,0.043745286762714386,2026-05-19 09:49:25.921493,2026-05-19 09:49:26.348375,0 days 00:00:00.426882,64,1.4945810073400176,0.5980403043237306,0.008513692424826321,4,0.55015154108876,3000,PRUNED
285,0.0067062401212751865,2026-05-19 09:49:26.355322,2026-05-19 09:49:27.566748,0 days 00:00:01.211426,64,2.7707339868861895,0.2612679375112305,0.009350711781707833,4,0.6098290669456414,3000,PRUNED
286,0.04768993332982063,2026-05-19 09:49:27.575157,2026-05-19 09:49:27.955058,0 days 00:00:00.379901,64,1.260686440273862,0.3234363902155688,0.009937240306187306,4,0.5685881594264052,4000,PRUNED
287,0.00019990980217698961,2026-05-19 09:49:27.962390,2026-05-19 09:49:37.074752,0 days 00:00:09.112362,64,1.377075329138129,0.22574809992634026,0.007350850531367458,4,0.5129472963764705,3000,COMPLETE
288,0.13372285664081573,2026-05-19 09:49:37.089526,2026-05-19 09:49:37.310458,0 days 00:00:00.220932,64,1.9363922790135781,0.19959186042110422,0.001340004762077703,3,0.584566244093929,5000,PRUNED
289,0.08521059155464172,2026-05-19 09:49:37.320237,2026-05-19 09:49:37.543669,0 days 00:00:00.223432,48,1.1763044275086607,0.4005300387278572,0.0082418263021568,4,0.3405827982552569,3000,PRUNED
290,0.09582432359457016,2026-05-19 09:49:37.551679,2026-05-19 09:49:37.802382,0 days 00:00:00.250703,64,1.2889072908043164,0.28543947532679004,0.0014828633312601984,4,0.5414278573999681,4000,PRUNED
291,0.08671216666698456,2026-05-19 09:49:37.809994,2026-05-19 09:49:38.050812,0 days 00:00:00.240818,64,1.5003089966137741,0.6679200582036424,0.006728171265791012,4,0.31131948282847555,3000,PRUNED
292,0.00019396614516153932,2026-05-19 09:49:38.057620,2026-05-19 09:49:50.235740,0 days 00:00:12.178120,64,2.0528340856112903,0.3334297143077769,0.008593941571941608,4,0.6952695905378249,5000,COMPLETE
293,0.08653419464826584,2026-05-19 09:49:50.249227,2026-05-19 09:49:50.489463,0 days 00:00:00.240236,64,1.7459100217783408,0.8065363095547973,0.004189353445547194,4,0.8479009048331662,3000,PRUNED
294,0.10256132483482361,2026-05-19 09:49:50.496114,2026-05-19 09:49:50.707893,0 days 00:00:00.211779,64,1.149995639974564,1.6002307366850361,0.0076029593466957245,4,0.4764222453942533,3000,PRUNED
295,0.12714171409606934,2026-05-19 09:49:50.714728,2026-05-19 09:49:50.950721,0 days 00:00:00.235993,64,1.4070986618708614,0.2437709090589068,0.0008466152983864574,4,0.3290247828070687,4000,PRUNED
296,0.023142868652939796,2026-05-19 09:49:50.957102,2026-05-19 09:49:51.666938,0 days 00:00:00.709836,64,1.6199918131986033,0.17506421958792212,0.009078213765870265,3,0.5715160061443438,5000,PRUNED
297,0.08708051592111588,2026-05-19 09:49:51.674009,2026-05-19 09:49:51.895723,0 days 00:00:00.221714,64,1.2747598964889386,0.47565915754781946,0.0038677676381802116,4,0.829093588844325,1000,PRUNED
298,0.09210879355669022,2026-05-19 09:49:51.902354,2026-05-19 09:49:52.127364,0 days 00:00:00.225010,64,7.171544586425211,0.28961063207170273,0.00338061787267037,4,0.48798716386496066,3000,PRUNED
299,0.00014706874208059162,2026-05-19 09:49:52.134184,2026-05-19 09:50:02.566092,0 days 00:00:10.431908,64,1.1237182493517328,0.21415665790873603,0.00802013995239345,4,0.6738958261360621,3000,COMPLETE
300,0.09272915869951248,2026-05-19 09:50:02.574579,2026-05-19 09:50:02.798599,0 days 00:00:00.224020,48,2.3293320072927433,0.3551492683100384,0.006206094400795031,3,0.4655101869040299,5000,PRUNED
301,0.08083932846784592,2026-05-19 09:50:02.804851,2026-05-19 09:50:03.017031,0 days 00:00:00.212180,64,1.5261617586205438,0.26612698887518804,0.009901055167953796,4,0.4490503472896014,4000,PRUNED
302,0.0025679811369627714,2026-05-19 09:50:03.023370,2026-05-19 09:50:04.941054,0 days 00:00:01.917684,64,1.0000254688047543,0.17171252711644472,0.008843449121963025,4,0.5242543072502138,3000,PRUNED
303,0.04209379106760025,2026-05-19 09:50:04.947730,2026-05-19 09:50:05.362315,0 days 00:00:00.414585,64,1.8507047629056068,0.4162858945471217,0.007236074861070273,4,0.50119467175947,5000,PRUNED
304,0.08908183872699738,2026-05-19 09:50:05.368905,2026-05-19 09:50:05.595021,0 days 00:00:00.226116,80,1.2160480342426518,0.2310003551963659,0.0047943482958060606,4,0.8920311132996047,3000,PRUNED
305,0.009883970953524113,2026-05-19 09:50:05.601983,2026-05-19 09:50:06.652926,0 days 00:00:01.050943,64,1.3623917370193472,0.322047257931677,0.00812013695074247,4,0.5606437732348549,3000,PRUNED
306,0.0475585013628006,2026-05-19 09:50:06.660087,2026-05-19 09:50:07.042412,0 days 00:00:00.382325,64,1.702169841693591,0.6050217371252055,0.0068784504885214615,4,0.5800908849557936,4000,PRUNED
307,0.04523024335503578,2026-05-19 09:50:07.048817,2026-05-19 09:50:07.425060,0 days 00:00:00.376243,64,6.434177035622109,1.2136367807452955,0.00882781178567375,4,0.6021407955702399,5000,PRUNED
308,0.27583590149879456,2026-05-19 09:50:07.431677,2026-05-19 09:50:07.632972,0 days 00:00:00.201295,64,57.58718953338697,0.20795639419055273,0.002438160069999025,3,0.8126825168466482,3000,PRUNED
309,0.1749356985092163,2026-05-19 09:50:07.639721,2026-05-19 09:50:07.857932,0 days 00:00:00.218211,48,2.045448632631932,0.26664044292461153,0.0005273682269063338,4,0.46834038806682415,4000,PRUNED
310,0.009278513491153717,2026-05-19 09:50:07.865082,2026-05-19 09:50:09.149715,0 days 00:00:01.284633,64,1.1238162852187137,0.8954720393352459,0.0077560853740784325,6,0.4547463680982192,5000,PRUNED
311,0.08038166910409927,2026-05-19 09:50:09.157945,2026-05-19 09:50:09.391889,0 days 00:00:00.233944,64,1.4648664879952475,0.465866001834915,0.0030932595627533306,4,0.4350614457879419,3000,PRUNED
312,0.09216462075710297,2026-05-19 09:50:09.399544,2026-05-19 09:50:09.582753,0 days 00:00:00.183209,64,1.3167346631761154,0.36351381035566893,0.00916400213150391,3,0.8387671614463309,3000,PRUNED
313,0.08945904672145844,2026-05-19 09:50:09.590158,2026-05-19 09:50:09.824405,0 days 00:00:00.234247,48,1.2180173672906387,0.18975752155725886,0.006084491457530975,4,0.5339935365754537,5000,PRUNED
314,0.08411800861358643,2026-05-19 09:50:09.831070,2026-05-19 09:50:10.039026,0 days 00:00:00.207956,64,1.5979105024695723,0.5254435992868719,0.009948198404742878,4,0.4816139407625584,3000,PRUNED
315,0.0543055385351181,2026-05-19 09:50:10.046368,2026-05-19 09:50:10.469697,0 days 00:00:00.423329,64,1.0967074696342953,0.29492773342708944,0.004424685669420504,4,0.6230880800212434,4000,PRUNED
316,0.08817484974861145,2026-05-19 09:50:10.477175,2026-05-19 09:50:10.700249,0 days 00:00:00.223074,96,1.3781609603522753,0.23010213057412754,0.00835831906753997,4,0.5525105012051102,3000,PRUNED
317,0.08099998533725739,2026-05-19 09:50:10.706409,2026-05-19 09:50:10.905433,0 days 00:00:00.199024,64,1.9008590547865698,0.17137927337156122,0.00696338738098023,4,0.30245691754051507,3000,PRUNED
318,0.08437913656234741,2026-05-19 09:50:10.911726,2026-05-19 09:50:11.105921,0 days 00:00:00.194195,64,1.185198398814788,0.39308413883606863,0.005269597400537825,3,0.7138748893112759,5000,PRUNED
319,0.08557017892599106,2026-05-19 09:50:11.112828,2026-05-19 09:50:11.339791,0 days 00:00:00.226963,64,1.5114181602434804,0.7546793295127869,0.007515301473057639,4,0.589188936115081,4000,PRUNED
320,0.08641631156206131,2026-05-19 09:50:11.346346,2026-05-19 09:50:11.567867,0 days 00:00:00.221521,80,2.2040697428373055,0.25766885872621836,0.00867832014805964,4,0.860461852705527,3000,PRUNED
321,0.00011014151823474094,2026-05-19 09:50:11.575160,2026-05-19 09:50:21.779862,0 days 00:00:10.204702,64,2.5399779135316973,0.3220082846466122,0.009260527307816766,4,0.4926628861139414,5000,COMPLETE
322,0.08009257912635803,2026-05-19 09:50:21.789993,2026-05-19 09:50:22.022193,0 days 00:00:00.232200,64,1.28547833065355,0.1539811035802785,0.00641537016420962,4,0.6509382830584992,3000,PRUNED
323,0.09570649266242981,2026-05-19 09:50:22.030482,2026-05-19 09:50:22.237373,0 days 00:00:00.206891,112,13.279029032712316,0.9964833432899762,0.0028058185977664625,4,0.4463791876206088,4000,PRUNED
324,0.0855202004313469,2026-05-19 09:50:22.244857,2026-05-19 09:50:22.461906,0 days 00:00:00.217049,48,1.7166740242960334,0.2116609399242642,0.0036777600977623615,4,0.4752684728904589,3000,PRUNED
325,0.0804445892572403,2026-05-19 09:50:22.469848,2026-05-19 09:50:22.702296,0 days 00:00:00.232448,64,1.0872290093436927,0.2911709576981128,0.007897663652535261,4,0.4611569430651628,5000,PRUNED
326,0.08833494782447815,2026-05-19 09:50:22.710041,2026-05-19 09:50:22.915896,0 days 00:00:00.205855,64,8.469042575827894,0.24690599304778563,0.008306294666868965,4,0.35654202719190964,3000,PRUNED
327,0.09425515681505203,2026-05-19 09:50:22.923831,2026-05-19 09:50:23.117170,0 days 00:00:00.193339,128,1.3564309071395648,0.3853976701492798,0.009913467426645091,3,0.5676352219269702,3000,PRUNED
328,0.09222207963466644,2026-05-19 09:50:23.123510,2026-05-19 09:50:23.319816,0 days 00:00:00.196306,64,3.6428342440646344,0.6400735629439259,0.005646794809974884,3,0.5459299874512914,5000,PRUNED
329,0.10617589950561523,2026-05-19 09:50:23.326734,2026-05-19 09:50:23.549836,0 days 00:00:00.223102,32,1.2220847509177004,1.9459625014966504,0.007179025887915795,4,0.4295652460557,4000,PRUNED
330,0.04261213168501854,2026-05-19 09:50:23.556129,2026-05-19 09:50:23.935572,0 days 00:00:00.379443,64,1.6016189462639632,0.318739384567249,0.009173729579148086,4,0.881699459836135,3000,PRUNED
331,0.00013201915135141462,2026-05-19 09:50:23.941966,2026-05-19 09:50:34.438381,0 days 00:00:10.496415,64,1.0052982067010154,0.1912905624692286,0.008167153593469416,4,0.814318726552774,3000,COMPLETE
332,0.053337402641773224,2026-05-19 09:50:34.448094,2026-05-19 09:50:34.863179,0 days 00:00:00.415085,64,1.4215347030141323,0.4887636847391733,0.006591914488586543,4,0.5784299402606417,3000,PRUNED
333,0.09010949730873108,2026-05-19 09:50:34.870912,2026-05-19 09:50:35.112363,0 days 00:00:00.241451,64,4.5514129261910785,0.24814136199462963,0.0039895911760159525,4,0.5091522276059749,2000,PRUNED
334,0.08967973291873932,2026-05-19 09:50:35.119426,2026-05-19 09:50:35.368468,0 days 00:00:00.249042,64,1.861110239202623,0.1321742104172926,0.00751524098796204,4,0.7962965519896399,4000,PRUNED
335,0.14643630385398865,2026-05-19 09:50:35.374970,2026-05-19 09:50:35.574731,0 days 00:00:00.199761,48,2.9400240142692664,0.3290870907026997,0.002046106937919791,3,0.8273821240484457,1000,PRUNED
336,0.0004143349069636315,2026-05-19 09:50:35.581206,2026-05-19 09:50:41.690911,0 days 00:00:06.109705,64,1.1775388130183426,0.2077906058934645,0.0087686228968589,4,0.4660924303077152,5000,COMPLETE
337,0.08999672532081604,2026-05-19 09:50:41.699591,2026-05-19 09:50:41.915980,0 days 00:00:00.216389,80,1.2916289245631436,0.4204051081202038,0.009364218032398253,4,0.44581935716196747,3000,PRUNED
338,0.09573612362146378,2026-05-19 09:50:41.922822,2026-05-19 09:50:42.163620,0 days 00:00:00.240798,64,20.452994912279767,0.2738564409171678,0.004889972400541142,4,0.4886587853922948,4000,PRUNED
339,0.10836425423622131,2026-05-19 09:50:42.170645,2026-05-19 09:50:42.411787,0 days 00:00:00.241142,64,2.0569492398099136,0.16198888460220986,0.007966585635509501,4,0.5588784670959215,5000,PRUNED
340,0.07926204800605774,2026-05-19 09:50:42.419242,2026-05-19 09:50:42.642584,0 days 00:00:00.223342,64,1.0935828543690749,0.8270125207245458,0.00339731420050916,4,0.47690082625659014,3000,PRUNED
341,0.0949014201760292,2026-05-19 09:50:42.649200,2026-05-19 09:50:42.897903,0 days 00:00:00.248703,96,1.513193220851677,0.5510984796587745,0.009955053884037177,4,0.4566667822483747,3000,PRUNED
342,0.08915538340806961,2026-05-19 09:50:42.904678,2026-05-19 09:50:43.127374,0 days 00:00:00.222696,64,1.7206460091293188,0.0031177120401586294,0.006816322078231404,4,0.5346199239196193,5000,PRUNED
343,0.11704816669225693,2026-05-19 09:50:43.134308,2026-05-19 09:50:43.324537,0 days 00:00:00.190229,80,15.750847599884578,1.3751157142436983,0.001793938432519079,3,0.6013771696857305,3000,PRUNED
344,0.10009929537773132,2026-05-19 09:50:43.332157,2026-05-19 09:50:43.585557,0 days 00:00:00.253400,32,1.4142813607743314,0.23672021077384997,0.008652662235403433,4,0.394892076957305,2000,PRUNED
345,0.10240346938371658,2026-05-19 09:50:43.592470,2026-05-19 09:50:43.759506,0 days 00:00:00.167036,48,1.0011261404016143,0.3405519096795307,0.005997190548963948,2,0.5775540947692319,4000,PRUNED
346,0.08332889527082443,2026-05-19 09:50:43.766242,2026-05-19 09:50:43.972554,0 days 00:00:00.206312,64,1.133878966581775,0.2817129942639711,0.007569576289902076,4,0.4714744464898534,5000,PRUNED
347,0.11050307005643845,2026-05-19 09:50:43.979169,2026-05-19 09:50:44.191881,0 days 00:00:00.212712,64,1.6219383350424954,0.19302407863407947,0.004365998540342516,4,0.7348096374012238,3000,PRUNED
348,0.0041958121582865715,2026-05-19 09:50:44.198182,2026-05-19 09:50:46.057806,0 days 00:00:01.859624,64,1.2340049274183746,0.41861528582962804,0.008563748591647052,4,0.5199640759920028,3000,PRUNED
349,0.0745571181178093,2026-05-19 09:50:46.064811,2026-05-19 09:50:46.518327,0 days 00:00:00.453516,64,1.9606344171526309,1.1144602044284728,0.009967187069746522,6,0.4437045311100126,2000,PRUNED
350,0.08400136977434158,2026-05-19 09:50:46.525273,2026-05-19 09:50:46.738893,0 days 00:00:00.213620,64,1.2982476853331906,0.6903417616351175,0.007420289837977172,4,0.8470436048107481,3000,PRUNED
351,0.09428700059652328,2026-05-19 09:50:46.747314,2026-05-19 09:50:46.934255,0 days 00:00:00.186941,96,2.3640658692889325,0.2342035440495192,0.008999618807310122,3,0.8707985883508388,5000,PRUNED
352,0.12290317565202713,2026-05-19 09:50:46.942416,2026-05-19 09:50:47.163534,0 days 00:00:00.221118,64,1.489656623437742,0.3548950517851918,0.0010636559823319063,4,0.590883630915594,3000,PRUNED
353,0.009540903382003307,2026-05-19 09:50:47.171621,2026-05-19 09:50:48.254537,0 days 00:00:01.082916,64,1.1128205327983902,0.28430604502356854,0.008042695869387963,4,0.5643495243284978,5000,PRUNED
354,0.08058300614356995,2026-05-19 09:50:48.261331,2026-05-19 09:50:48.492558,0 days 00:00:00.231227,64,1.712412945504719,0.17449927835573031,0.00689834436041702,4,0.4572780659157048,4000,PRUNED
355,0.09403368085622787,2026-05-19 09:50:48.499097,2026-05-19 09:50:48.711238,0 days 00:00:00.212141,48,10.514121835982193,0.5495905036146487,0.005460590310535162,4,0.49868838783182134,3000,PRUNED
356,0.08676627278327942,2026-05-19 09:50:48.718155,2026-05-19 09:50:48.909983,0 days 00:00:00.191828,64,1.357857253150589,0.2199630614474508,0.009146239117145849,3,0.3669097268227135,4000,PRUNED
357,0.049440979957580566,2026-05-19 09:50:48.916604,2026-05-19 09:50:49.338339,0 days 00:00:00.421735,64,1.8265554306316816,0.301398933471966,0.006350522645790364,4,0.4245696471977312,5000,PRUNED
358,0.08084553480148315,2026-05-19 09:50:49.345001,2026-05-19 09:50:49.588107,0 days 00:00:00.243106,64,2.1724804623463583,0.4043893103025551,0.008171669378466575,4,0.5459019077799164,3000,PRUNED
359,0.0937146469950676,2026-05-19 09:50:49.596027,2026-05-19 09:50:49.812459,0 days 00:00:00.216432,64,1.184199853518655,0.10787697428810297,0.007376313735783072,4,0.48585352832822093,4000,PRUNED
360,0.08596103638410568,2026-05-19 09:50:49.819766,2026-05-19 09:50:50.032288,0 days 00:00:00.212522,48,1.5109554846275428,0.23829553549861893,0.003665804517775914,4,0.6131107717572648,3000,PRUNED
361,0.08790313452482224,2026-05-19 09:50:50.041177,2026-05-19 09:50:50.226862,0 days 00:00:00.185685,64,1.2912471989740248,0.1530947909361998,0.008539382707916359,3,0.3437681772957088,2000,PRUNED
362,0.0011471648467704654,2026-05-19 09:50:50.235029,2026-05-19 09:50:53.167507,0 days 00:00:02.932478,64,1.000474775479067,0.33184445775025767,0.00909697816637638,4,0.8322397964166278,3000,PRUNED
