epoch,loss_data,loss_phys,loss_ic,loss_bc,loss_val,loss_total
950,0.0,0.004721374716609716,0.08357507735490799,0.0002992030931636691,0.10685047507286072,0.8623496890068054
1000,0.0,0.0012671988224610686,0.06727446615695953,0.0013454132713377476,0.07769365608692169,0.6925347447395325
1050,0.0,0.0006185593083500862,0.08431347459554672,0.02104022167623043,0.10332503169775009,1.0566297769546509
1100,0.0,8.177327565084269e-11,0.141618549823761,0.0005454864003695548,0.12528149783611298,1.421640396118164
1150,0.0,2.5487064681786655e-15,0.14240264892578125,0.002091184025630355,0.1251828819513321,1.4449383020401
1200,0.0,2.8179011621126075e-15,0.14135834574699402,2.495425633242121e-06,0.12513236701488495,1.413608431816101
1250,0.0,7.209230398254069e-15,0.14135712385177612,4.3487901280059305e-08,0.12512804567813873,1.4135717153549194
1300,0.0,2.705483584627727e-15,0.14135710895061493,2.8516961014801723e-10,0.12512804567813873,1.4135711193084717
1350,0.0,2.252749768276224e-15,0.14135709404945374,3.928657312662898e-12,0.12512804567813873,1.4135708808898926
1400,0.0,1.1055656986679735e-14,0.14135709404945374,4.2416881639029125e-12,0.12512804567813873,1.4135708808898926
1450,0.0,7.595186042868175e-15,0.14135709404945374,3.428806067198864e-12,0.12512804567813873,1.4135708808898926
1500,0.0,1.005455721664935e-14,0.14135709404945374,3.802830012694658e-12,0.12512804567813873,1.4135708808898926
1550,0.0,4.1117198486045545e-15,0.14135709404945374,3.133429063092996e-12,0.12512804567813873,1.4135708808898926
1600,0.0,3.7327005567955145e-15,0.14135709404945374,4.76801020540818e-12,0.12512804567813873,1.4135708808898926
1650,0.0,4.930607161571015e-15,0.14135710895061493,4.683692236134851e-12,0.12512804567813873,1.4135711193084717
1700,0.0,3.5242961469365928e-15,0.14135709404945374,4.033857449459166e-12,0.12512804567813873,1.4135708808898926
1750,0.0,1.5863536273973654e-14,0.14135709404945374,4.869884443620132e-12,0.12512804567813873,1.4135708808898926
1800,0.0,3.833223208250455e-14,0.14135709404945374,4.3262793521237075e-12,0.12512804567813873,1.4135708808898926
1850,0.0,2.890570447998159e-15,0.14135709404945374,4.296376622525688e-12,0.12512804567813873,1.4135708808898926
1900,0.0,5.9705154401457506e-15,0.14135709404945374,4.675638782397629e-12,0.12512804567813873,1.4135708808898926
1950,0.0,4.083755055850954e-15,0.14135709404945374,4.4579951709311505e-12,0.12512804567813873,1.4135708808898926
2000,0.0,5.77545010514019e-15,0.14135709404945374,4.835509596901044e-12,0.12512804567813873,1.4135708808898926
2050,0.0,8.725706518008386e-15,0.14135709404945374,5.0019797331879445e-12,0.12512804567813873,1.4135708808898926
2100,0.0,1.2020801055132122e-14,0.14135709404945374,5.7857663972316065e-12,0.12512804567813873,1.4135708808898926
2150,0.0,6.50311874595094e-15,0.14135709404945374,5.379560078649925e-12,0.12512804567813873,1.4135708808898926
2200,0.0,7.981964156474064e-15,0.14135709404945374,5.274751555678359e-12,0.12512804567813873,1.4135708808898926
2250,0.0,1.0110258103260793e-14,0.14135709404945374,5.305977879288548e-12,0.12512804567813873,1.4135708808898926
2300,0.0,4.112169199583073e-15,0.14135709404945374,4.734973264169939e-12,0.12512804567813873,1.4135708808898926
2350,0.0,4.205519260743959e-14,0.14135709404945374,5.222343391064754e-12,0.12512804567813873,1.4135708808898926
2400,0.0,9.434536722555727e-15,0.14135709404945374,5.931212118670537e-12,0.12512804567813873,1.4135708808898926
2450,0.0,4.3534507697731966e-15,0.14135709404945374,6.807515488815863e-12,0.12512804567813873,1.4135708808898926
2500,0.0,8.342690077721253e-15,0.14135709404945374,5.801565824969934e-12,0.12512804567813873,1.4135708808898926
2550,0.0,1.988228748035347e-14,0.14135709404945374,6.920429507228931e-12,0.12512804567813873,1.4135708808898926
2600,0.0,6.416065781829827e-15,0.14135709404945374,6.1411140929445995e-12,0.12512804567813873,1.4135708808898926
2650,0.0,1.1032430496233075e-14,0.14135709404945374,6.601661491772992e-12,0.12512804567813873,1.4135708808898926
2700,0.0,1.6532389064509434e-14,0.14135707914829254,6.418033639266074e-12,0.12512804567813873,1.413570761680603
2750,0.0,1.7394334873833094e-14,0.14135707914829254,8.321725253335188e-12,0.12512804567813873,1.413570761680603
2800,0.0,2.2777876386805875e-14,0.14135707914829254,6.531236489137893e-12,0.12512804567813873,1.413570761680603
2850,0.0,6.654979894932375e-15,0.14135707914829254,7.81513482400742e-12,0.12512804567813873,1.413570761680603
2900,0.0,2.0570130749566692e-14,0.14135709404945374,7.551433436892019e-12,0.12512804567813873,1.4135708808898926
2950,0.0,2.1086610783220897e-14,0.14135706424713135,6.915151611053272e-12,0.12512804567813873,1.4135706424713135
3000,0.0,2.3014947356215197e-14,0.14135706424713135,7.916758394677093e-12,0.12512804567813873,1.4135706424713135
