epoch,loss_data,loss_phys,loss_ic,loss_bc,loss_val,loss_total,nu_hat
50,0.06178903952240944,0.000731406849808991,0.022931788116693497,0.007047702092677355,0.04399490728974342,2.4327588081359863,0.9095041751861572
100,0.0745258778333664,0.0006839519483037293,0.01874021254479885,0.0016977643826976418,0.023267166689038277,1.9723643064498901,0.771414041519165
150,0.02700357884168625,0.003710527205839753,0.00153701554518193,0.0001849475083872676,0.018724609166383743,0.21965987980365753,0.6095086336135864
200,0.031728025525808334,0.0013405288336798549,5.1179751608287916e-05,8.126712054945529e-05,0.012753976508975029,0.051063962280750275,0.5005148649215698
250,0.009859351441264153,0.0007286668405868113,0.00025371802621521056,4.029188130516559e-05,0.012297962792217731,0.04292074218392372,0.4560736417770386
300,0.013414314016699791,0.0005877614603377879,2.426619903417304e-05,1.0644970643625129e-05,0.010610119439661503,0.021824998781085014,0.4250030517578125
350,0.006005429662764072,0.00029292164254002273,2.765400495263748e-05,6.917084647284355e-06,0.009576790034770966,0.011769217438995838,0.39501169323921204
400,0.010068509727716446,0.00013065383245702833,5.0479950004955754e-05,3.071448008995503e-05,0.0084749860689044,0.016730187460780144,0.36839553713798523
450,0.0021694188471883535,0.0001886017998913303,0.00015969102969393134,1.3833354387315921e-05,0.007908433675765991,0.020162872970104218,0.3426225185394287
500,0.0018659213092178106,0.0003032564418390393,1.4330281373986509e-05,9.503242836217396e-06,0.007371234707534313,0.006426546256989241,0.31660139560699463
550,0.005415790714323521,0.00016170679009519517,3.683122122311033e-05,1.5778628949192353e-05,0.006145958788692951,0.010873767547309399,0.29295364022254944
600,0.00409512547776103,8.178288408089429e-05,4.290077413315885e-05,2.6844041713047773e-05,0.005935203284025192,0.009471472352743149,0.27110472321510315
650,0.002828289521858096,9.322587720816955e-05,2.0470053641474806e-05,1.0280818059982266e-05,0.005224697291851044,0.005910361651331186,0.25036197900772095
700,0.00303939008153975,0.00011856215132866055,0.00010188529995502904,3.333231506985612e-05,0.0049964566715061665,0.014746864326298237,0.23222139477729797
750,0.007581784855574369,5.474032514030114e-05,7.749493670416996e-05,2.949285953945946e-05,0.004575141239911318,0.01617361046373844,0.2159784585237503
800,0.005154629237949848,7.996289787115529e-05,8.125685781124048e-06,5.146674538991647e-06,0.004158475901931524,0.00681829359382391,0.20034030079841614
850,0.0017465940909460187,7.579187513329089e-05,5.239136044110637e-06,8.756911483942531e-06,0.00399249279871583,0.0031159957870841026,0.186436727643013
900,0.003419390879571438,0.00013196821964811534,3.554631257429719e-05,1.1868251931446139e-05,0.003969855606555939,0.008412386290729046,0.17406870424747467
950,0.0036722333170473576,0.00010937648039544001,4.858558168052696e-05,2.7000542104360647e-05,0.004124530591070652,0.009894561022520065,0.16296972334384918
1000,0.009886336512863636,9.31785034481436e-05,1.7634465621085837e-05,1.4117008504399564e-05,0.0036094370298087597,0.012722738087177277,0.15220390260219574
1050,0.005985607858747244,9.360659896628931e-05,1.6078920452855527e-05,6.5048711803683545e-06,0.0031798160634934902,0.008594615384936333,0.14272430539131165
1100,0.00416454765945673,6.0977909015491605e-05,5.132439764565788e-05,7.529654340032721e-06,0.0030409074388444424,0.009982063435018063,0.13480769097805023
1150,0.0022129996214061975,6.32431183476001e-05,1.2342124136921484e-05,3.8044679513404844e-06,0.0030388073064386845,0.004117687698453665,0.1272028535604477
1200,0.0006224802345968783,7.567685679532588e-05,2.2848040316603146e-05,4.340082341514062e-06,0.0028862084727734327,0.003707453841343522,0.12127280980348587
1250,0.002803577808663249,6.248557474464178e-05,1.1681047908496112e-05,5.396829237724887e-06,0.0026358196046203375,0.004650506656616926,0.11550083756446838
1300,0.0018923849565908313,7.062024087645113e-05,1.1951217857131269e-05,1.2597339264175389e-05,0.002719930838793516,0.003919682465493679,0.10987384617328644
1350,0.003193733049556613,5.842079553985968e-05,0.0002666468499228358,3.1432617106474936e-05,0.0028216701466590166,0.030756954103708267,0.1049102172255516
1400,0.003277576994150877,4.846486262977123e-05,3.677444328786805e-05,5.311691438691923e-06,0.0023824090603739023,0.007492787204682827,0.10065660625696182
1450,0.0035175583325326443,5.1274546422064304e-05,4.623017503035953e-06,2.237122771475697e-06,0.002160348929464817,0.004514976870268583,0.09630940854549408
1500,0.0004101825470570475,7.484419620595872e-05,8.564700692659244e-05,0.00021545366325881332,0.0020352762658149004,0.011877861805260181,0.09259839355945587
1550,0.005166579503566027,3.969436511397362e-05,4.9950303946388885e-05,1.6781427802925464e-06,0.0020172654185444117,0.010575334541499615,0.08826278150081635
1600,0.0017712481785565615,5.37410014658235e-05,3.397007822059095e-05,9.834757292992435e-06,0.0025163902901113033,0.005804013926535845,0.08526444435119629
1650,0.00255224434658885,5.288764805300161e-05,4.950197762809694e-06,4.9935606512008235e-06,0.002109005581587553,0.0036260762717574835,0.08258533477783203
1700,0.0003571817360352725,4.275589526514523e-05,2.2421027097152546e-05,3.449375981290359e-06,0.0019204975105822086,0.003061337396502495,0.08021213859319687
1750,0.0004919104394502938,6.944067717995495e-05,1.948431963683106e-05,1.4962206478230655e-06,0.0018977163126692176,0.003149711526930332,0.07796047627925873
1800,0.002566025359556079,6.653343007201329e-05,1.3964393474452663e-05,8.664748747833073e-06,0.001781712519004941,0.004714446607977152,0.07566564530134201
1850,0.0015299614751711488,6.208423292264342e-05,2.934943267973722e-06,3.7120246361155296e-06,0.0016698428662493825,0.0024814181961119175,0.0733628049492836
1900,0.0008882458205334842,2.9421997169265524e-05,3.5449535062070936e-05,5.370390681491699e-06,0.0016668369062244892,0.004781123250722885,0.07139778882265091
1950,0.0032564715947955847,6.273482722463086e-05,6.665169348707423e-05,6.5804038058558945e-06,0.0015595832373946905,0.010614793747663498,0.06885220855474472
2000,0.000992350629530847,5.9013807913288474e-05,4.52415224572178e-05,2.3583763777423883e-06,0.0014782637590542436,0.006130225025117397,0.06676208227872849
2050,0.0004762636963278055,6.210228457348421e-05,8.695998985785991e-05,2.589480391179677e-05,0.0017843064852058887,0.010052233003079891,0.06498616933822632
2100,0.0033697085455060005,5.069411781732924e-05,1.0469745575392153e-05,3.4340880574745825e-06,0.0012849770719185472,0.004957965109497309,0.0624827966094017
2150,0.0009242819505743682,6.765678699593991e-05,4.739422365673818e-05,1.0859737813007087e-05,0.001540690427646041,0.006448869593441486,0.06094271317124367
2200,0.00037285254802554846,2.267065065097995e-05,6.64379185764119e-05,2.1183238914090907e-06,0.0013562898384407163,0.0072645340114831924,0.05981826409697533
2250,0.00018368770543020219,5.2562612836482e-05,5.154806331120199e-06,2.3111388145480305e-06,0.0013782810419797897,0.001247905776835978,0.0582675002515316
2300,0.0018210690468549728,9.300215606344864e-05,2.8702705094474368e-05,3.900472802342847e-05,0.002120917197316885,0.0060114082880318165,0.056785933673381805
2350,0.0002750862040556967,4.8336518375435844e-05,1.4974805708334316e-05,2.867767761927098e-05,0.0017974121728911996,0.002542708767578006,0.055306557565927505
2400,0.0011402425589039922,2.7839927497552708e-05,1.934832107508555e-05,2.2756373709853506e-06,0.00122548034414649,0.0033762301318347454,0.053743667900562286
2450,0.0016072301659733057,2.5945140805561095e-05,1.2639785381907132e-05,5.502903150045313e-06,0.001164295244961977,0.0031856889836490154,0.0524008572101593
2500,0.0017804807284846902,8.330714626936242e-05,4.4325941416900605e-05,5.099006102682324e-06,0.0014532813802361488,0.007097136229276657,0.05083721876144409
2550,0.0005419475492089987,2.763825250440277e-05,5.7415192713961005e-05,5.06607511852053e-06,0.001204499858431518,0.006610510405153036,0.0495336651802063
2600,0.0008361036889255047,4.052896474604495e-05,6.431279325624928e-05,4.2054369259858504e-05,0.0010386237408965826,0.008093216456472874,0.0487351231276989
2650,0.000764053373131901,7.798136357450858e-05,7.688218465773389e-05,1.8593700588098727e-06,0.0018603770295158029,0.009250679053366184,0.04767444729804993
2700,0.0003674684267025441,3.919244045391679e-05,7.189303141785786e-05,2.423085243208334e-05,0.0011308137327432632,0.008191004395484924,0.04676205664873123
2750,0.0019167523132637143,4.945226100971922e-05,2.227773620688822e-05,6.015600320097292e-06,0.0010772008681669831,0.004699204582720995,0.04576221480965614
2800,0.0008540100534446537,1.8991913748322986e-05,2.8964155717403628e-05,1.474983378102479e-06,0.0011123237200081348,0.003955094609409571,0.04526221752166748
2850,0.00339608546346426,6.254888285184279e-05,1.6217985830735415e-05,9.720396519696806e-06,0.0009354517096653581,0.0057405768893659115,0.04427189379930496
2900,0.0004342595930211246,1.3503268746717367e-05,2.819304972945247e-05,1.1681017895170953e-05,0.0008948440081439912,0.0035054075997322798,0.04312697425484657
2950,0.0015886493492871523,4.10019165428821e-05,3.464436667854898e-05,4.752389031636994e-06,0.0008727830718271434,0.005510629154741764,0.042476214468479156
3000,0.0005818998906761408,6.728149310220033e-05,2.7106638299301267e-05,1.274957503483165e-05,0.0009745694696903229,0.004092874471098185,0.04174930602312088
3050,0.00022939608606975526,3.2544005080126226e-05,1.4262167269407655e-06,1.420653120476345e-06,0.0007788986549712718,0.0007116643246263266,0.04129626601934433
3100,0.0010326780611649156,3.2239360734820366e-05,4.102815182704944e-06,4.84431836866861e-07,0.0007645172299817204,0.0017701974138617516,0.0408247709274292
3150,0.0002511368948034942,4.449480911716819e-05,1.0145363376068417e-06,1.7432655852189782e-07,0.0010040433844551444,0.0007992818718776107,0.039984773844480515
3200,0.0005978374974802136,6.05881359660998e-05,1.3032526112510823e-05,1.0094703384311288e-06,0.001044166274368763,0.002517065964639187,0.03948035463690758
3250,0.00043067598016932607,2.1750302039436065e-05,1.4703350643685553e-05,1.5035335536595085e-06,0.0007559839868918061,0.002133549191057682,0.038838569074869156
3300,0.00044951451127417386,2.8989168640691787e-05,1.5887720792306936e-06,7.6860607123308e-07,0.0007215534569695592,0.0009059695294126868,0.03857588395476341
3350,0.0012098770821467042,2.6136269298149273e-05,1.21971097541973e-05,3.7123146512385574e-07,0.0007140484522096813,0.0026946631260216236,0.038385212421417236
3400,0.0007442400674335659,7.17819930287078e-05,9.346624665340642e-07,3.267427359787689e-07,0.0010637912200763822,0.0015587937086820602,0.037503503262996674
3450,0.0005722844507545233,2.3747372324578464e-05,5.2431601034186315e-06,5.619082230623462e-07,0.0007384223281405866,0.001339693320915103,0.037200719118118286
3500,0.00010368096991442144,4.778148650075309e-05,7.212924629129702e-06,1.7419289122244663e-07,0.0009158789762295783,0.0013045301893725991,0.03673607110977173
3550,0.00042879051761701703,2.35038751270622e-05,1.3329751027413295e-06,8.705333129910287e-07,0.0006630726857110858,0.000805832096375525,0.03642597422003746
3600,0.0015087064821273088,2.119179771398194e-05,8.140089448716026e-06,8.477181978605586e-08,0.0006541667389683425,0.0025354812387377024,0.03611452877521515
3650,0.0019359695725142956,4.964007530361414e-05,5.5034975048329215e-06,2.0412537651282037e-06,0.0013197239022701979,0.0030031325295567513,0.03571370244026184
3700,0.0001436121528968215,2.8853308322140947e-05,1.5013339407232706e-06,2.705721271922812e-06,0.0007907150429673493,0.0006093357806093991,0.0351363904774189
3750,0.0015827263705432415,2.661837061168626e-05,9.236191544914618e-06,7.721695851614641e-07,0.0010403309715911746,0.0027802507393062115,0.03489105775952339
3800,0.0016856701113283634,3.223071325919591e-05,4.026017268188298e-05,1.0925683454843238e-05,0.0006009102798998356,0.006143250968307257,0.034566886723041534
3850,0.00021076554548926651,2.545449933677446e-05,7.693814950471278e-06,4.764244749821955e-06,0.0006482453318312764,0.0012823345605283976,0.03447169065475464
3900,0.0003328298917040229,3.388129698578268e-05,1.5233333215292078e-05,2.8177310014143586e-06,0.0009106694487854838,0.0022231535986065865,0.033896904438734055
3950,0.0003445186302997172,2.342743391636759e-05,1.5722524040029384e-05,5.187965825825813e-07,0.0008940472034737468,0.0021562334150075912,0.0339525006711483
4000,0.0006837397813796997,3.0975876143202186e-05,2.6691479433793575e-05,4.863937647314742e-06,0.0009848984191194177,0.003711286000907421,0.033672820776700974
4050,0.0005022964323870838,5.093191430205479e-05,2.45320097747026e-05,1.936704029503744e-05,0.0006789698963984847,0.003658486995846033,0.03308748081326485
4100,0.000758185691665858,4.9461588787380606e-05,9.89926320471568e-06,6.785109235352138e-06,0.0011393943568691611,0.0023105789441615343,0.03300081565976143
4150,0.0003163129440508783,6.662314990535378e-05,6.108951311034616e-06,1.8186450461143977e-06,0.0016530348220840096,0.001611625892110169,0.03289034217596054
4200,0.0006347260205075145,5.1502134738257155e-05,2.0945550204487517e-05,4.051430096296826e-06,0.000641448306851089,0.0032848166301846504,0.0326995849609375
4250,0.0007063534576445818,1.8855775124393404e-05,4.369020098238252e-05,1.2224053307363647e-06,0.000833625381346792,0.005276155192404985,0.032309360802173615
4300,0.00038153582136146724,2.7008214601664804e-05,2.4705233954591677e-05,8.896240615285933e-06,0.0006262813112698495,0.0032111038453876972,0.031926270574331284
4350,0.00013740395661443472,3.3915242966031656e-05,1.5422823707922362e-05,2.9421182716760086e-06,0.0006300079985521734,0.0020482600666582584,0.031507980078458786
4400,0.005098664667457342,2.70338623522548e-05,1.7311402189079672e-05,3.6113062378717586e-05,0.0006687366985715926,0.007461274042725563,0.030976291745901108
4450,0.0004153491463512182,1.964005787158385e-05,5.60586886422243e-05,9.932031161952182e-07,0.0008438917575404048,0.006227550562471151,0.030881159007549286
4500,0.0010810688836500049,2.6969626560457982e-05,2.034914905379992e-05,1.629176222195383e-05,0.0007298868731595576,0.0035485976841300726,0.030700914561748505
4550,0.0006478207069449127,6.339803076116368e-05,2.6563415303826332e-05,3.543744696798967e-06,0.0006916223210282624,0.003973579965531826,0.03086804412305355
4600,0.0006684925174340606,0.00010275458043906838,3.498992009554058e-05,4.11727933169459e-06,0.0010739354183897376,0.005236202850937843,0.030527273193001747
4650,0.00043562869541347027,3.103417839156464e-05,3.4253780540893786e-06,7.864231861276494e-07,0.0012509144144132733,0.0010963724926114082,0.030418405309319496
4700,0.000530027027707547,2.3378523110295646e-05,5.7608587667346e-05,2.451497311994899e-05,0.0005073960055597126,0.006769820582121611,0.030104931443929672
4750,0.0006607362302020192,2.06136373890331e-05,2.185475932492409e-05,6.443047823267989e-06,0.0005793657037429512,0.003116779262199998,0.02973533421754837
4800,0.00039017238304950297,2.2025855287211016e-05,6.572792244696757e-06,7.207891940197442e-06,0.0006296135834418237,0.0013397891307249665,0.02927495166659355
4850,0.0001948926947079599,4.6543002099497244e-05,2.5090259441640228e-05,1.512288235971937e-05,0.0007879950571805239,0.003320577321574092,0.029172515496611595
4900,0.0034648727159947157,3.058501170016825e-05,1.7917007426149212e-05,5.238724156697572e-07,0.0005661529139615595,0.005567662417888641,0.0290306955575943
4950,0.0005194194382056594,2.3373351723421365e-05,6.970182585064322e-05,1.1199189430044498e-05,0.0006202090880833566,0.0078353276476264,0.028580281883478165
5000,0.0015420293202623725,1.8344395357416943e-05,2.5123910745605826e-05,1.7934897869054112e-06,0.0006661337101832032,0.004255799110978842,0.028799977153539658
5050,0.000447139551397413,9.15174387046136e-05,2.4248329282272607e-06,1.576525392010808e-06,0.0010282422881573439,0.0016205625142902136,0.028660116717219353
5100,0.00019228801829740405,2.0341247363830917e-05,1.579250965733081e-05,4.149570941081038e-06,0.0005544389714486897,0.002016447251662612,0.02826361171901226
5150,0.00024577928707003593,5.3530005970969796e-05,7.157331310736481e-06,1.0645162547007203e-06,0.0008965374436229467,0.0015074576949700713,0.028104474768042564
5200,0.00039969474892131984,2.296563980053179e-05,2.5171475499519147e-05,1.3637203437610879e-06,0.0007178238010965288,0.0031601355876773596,0.028100812807679176
5250,0.0002533170045353472,2.08109322556993e-05,1.3650198525283486e-05,8.818547939881682e-06,0.0005463511915877461,0.001914631575345993,0.027832558378577232
5300,0.0002850372693501413,3.311928958282806e-05,1.1022078069800045e-05,1.2060811513947556e-06,0.0005328612751327455,0.0017304988577961922,0.027275944128632545
5350,0.0002525803865864873,2.5663423002697527e-05,9.187670002575032e-06,1.8161331354349386e-06,0.0005312489811331034,0.001446142909117043,0.027278676629066467
5400,0.00025881818146444857,2.29215784202097e-05,0.00011881419777637348,1.5658483789593447e-06,0.0008179715368896723,0.01238511223345995,0.026853790506720543
