number,value,datetime_start,datetime_complete,duration,params_hidden,params_lambda_ic,params_lambda_phys,params_lr,params_n_layers,params_scheduler_gamma,params_scheduler_step,state
35,0.00036064189043827355,2026-05-19 00:33:11.453491,2026-05-19 00:33:11.705495,0 days 00:00:00.252004,64,1.3421520618538603,0.09447951508497698,0.00994571565700748,2,0.47083681857958537,4000,PRUNED
36,0.004143821075558662,2026-05-19 00:33:11.711732,2026-05-19 00:33:11.858735,0 days 00:00:00.147003,80,1.9110618077661141,0.015685614828799984,0.0062365961989451725,2,0.5977767256650558,4000,PRUNED
37,0.020207993686199188,2026-05-19 00:33:11.864867,2026-05-19 00:33:12.106375,0 days 00:00:00.241508,48,4.252381896651979,0.22029345485768376,0.00019607547923012453,6,0.7264606008878294,4000,PRUNED
38,0.05657663568854332,2026-05-19 00:33:12.112737,2026-05-19 00:33:12.260478,0 days 00:00:00.147741,32,1.4996282686175946,0.5411830240165267,0.0001113717572032857,2,0.5357466301982978,4000,PRUNED
39,0.016355840489268303,2026-05-19 00:33:12.266770,2026-05-19 00:33:12.412922,0 days 00:00:00.146152,16,2.2861143113084794,0.06082523722313295,0.00578443687985337,2,0.6460548735927814,5000,PRUNED
40,0.00037417354178614914,2026-05-19 00:33:12.419492,2026-05-19 00:33:12.670102,0 days 00:00:00.250610,64,2.963712214806334,0.2128477385711956,0.008167124095597179,2,0.828821519874891,3000,PRUNED
41,0.004462943412363529,2026-05-19 00:33:12.676431,2026-05-19 00:33:12.820246,0 days 00:00:00.143815,48,1.8380513474310385,0.11823905652056405,0.0047900524313294595,2,0.4410251569070323,5000,PRUNED
42,1.6163168766070157e-05,2026-05-19 00:33:12.826695,2026-05-19 00:33:15.944083,0 days 00:00:03.117388,32,1.7603721854396042,0.3595683086881991,0.007187124388431463,3,0.4902141025492326,5000,COMPLETE
43,0.004690622445195913,2026-05-19 00:33:15.955523,2026-05-19 00:33:16.094738,0 days 00:00:00.139215,32,1.2172975271436266,0.3795422019349791,0.0066112754484969815,2,0.6124767367704378,5000,PRUNED
44,0.032770995050668716,2026-05-19 00:33:16.102819,2026-05-19 00:33:16.267505,0 days 00:00:00.164686,16,1.644385570048436,1.1075036889443892,0.00786270693962302,3,0.4854883966256377,5000,PRUNED
