number,value,datetime_start,datetime_complete,duration,params_adam_beta1,params_adam_beta2,params_hidden,params_lambda_ic,params_lambda_phys,params_lr,params_n_layers,params_scheduler_gamma,params_scheduler_step,state
110,0.05330466106534004,2026-05-17 19:11:37.953723,2026-05-17 19:11:38.097599,0 days 00:00:00.143876,0.9078896055284404,0.9974286534300634,64,1.5117374523041067,0.057793614895950564,0.00911975847486018,2,0.3753717042090504,5000,PRUNED
111,0.07561977952718735,2026-05-17 19:11:38.103932,2026-05-17 19:11:38.293400,0 days 00:00:00.189468,0.9838519739397352,0.9927405377162555,96,1.0031547785501196,0.10467300050273928,0.006197099073629483,4,0.31535827909659164,1000,PRUNED
112,0.03836771845817566,2026-05-17 19:11:38.299579,2026-05-17 19:11:38.492471,0 days 00:00:00.192892,0.901961026711907,0.9920532010174129,128,2.388626333001619,0.19901246695724095,0.007057668996716548,4,0.35945709764480804,5000,PRUNED
113,0.03795367106795311,2026-05-17 19:11:38.498671,2026-05-17 19:11:38.711951,0 days 00:00:00.213280,0.8507419713250449,0.9997087349108262,128,3.0982488712693934,0.16009193397223254,0.005339499787217137,5,0.8260479511076664,2000,PRUNED
114,0.0023112029302865267,2026-05-17 19:11:38.718327,2026-05-17 19:11:49.888473,0 days 00:00:11.170146,0.9135015187820634,0.9912277731585598,128,1.140789639223689,0.08333399198653625,0.004282760568613865,4,0.3377590391952373,3000,COMPLETE
115,0.03696379065513611,2026-05-17 19:11:49.896750,2026-05-17 19:11:50.123524,0 days 00:00:00.226774,0.9226674839527065,0.9912726412593389,128,1.1231294634396256,0.047251150960864866,0.003682684912724022,4,0.34088361848770454,3000,PRUNED
116,0.04935799539089203,2026-05-17 19:11:50.131166,2026-05-17 19:11:50.322531,0 days 00:00:00.191365,0.9142750016247948,0.9907576297356485,112,1.3585319840923968,0.2415492747179129,0.0041375287004821295,4,0.36446727132920276,3000,PRUNED
117,0.03745115175843239,2026-05-17 19:11:50.328727,2026-05-17 19:11:50.518912,0 days 00:00:00.190185,0.9196590219455918,0.9903580985677432,128,1.3020185419849102,0.09156237968362567,0.004754658002491608,4,0.38470500095478,5000,PRUNED
118,0.06667652726173401,2026-05-17 19:11:50.525024,2026-05-17 19:11:50.716286,0 days 00:00:00.191262,0.9755663582101823,0.9943800439251043,80,1.1024498518325618,0.12186076820670083,0.0021166475695663252,4,0.32848217509883165,5000,PRUNED
119,0.11833725869655609,2026-05-17 19:11:50.722289,2026-05-17 19:11:50.889336,0 days 00:00:00.167047,0.9477930701579956,0.9917731997547067,112,1.7846509689398322,0.06175038384900376,0.00051412823358048,3,0.3465836614582552,5000,PRUNED
120,0.18082067370414734,2026-05-17 19:11:50.895232,2026-05-17 19:11:51.083158,0 days 00:00:00.187926,0.9119671795868632,0.9935423662112475,128,85.09495302701102,0.0407894702222269,0.004375458845310061,4,0.8865819376070233,2000,PRUNED
121,0.027691494673490524,2026-05-17 19:11:51.089022,2026-05-17 19:11:51.427658,0 days 00:00:00.338636,0.9048629208793015,0.9911817809854653,80,2.072678190998947,0.03294677597523364,0.0035783552543886656,4,0.3169343570725309,5000,PRUNED
122,0.04276784881949425,2026-05-17 19:11:51.434134,2026-05-17 19:11:51.648577,0 days 00:00:00.214443,0.9085187070164412,0.9913654149766468,128,1.0038096011758124,0.07886877061383651,0.0056705007317166874,5,0.8635336727416478,4000,PRUNED
123,0.004859473090618849,2026-05-17 19:11:51.654890,2026-05-17 19:11:56.872822,0 days 00:00:05.217932,0.9002489611542913,0.9910007702534578,128,2.906046461789922,0.053775532576685964,0.006533595263711014,5,0.7858059369975726,4000,PRUNED
124,0.08413087576627731,2026-05-17 19:11:56.881234,2026-05-17 19:11:57.116786,0 days 00:00:00.235552,0.8925940064773156,0.9906255799872,128,2.2458818592697853,0.14377600837079169,0.0002928475382409108,5,0.837304630441065,3000,PRUNED
125,0.03715775907039642,2026-05-17 19:11:57.123154,2026-05-17 19:11:57.314576,0 days 00:00:00.191422,0.9174719015719852,0.9919576445770443,128,1.2322818624623781,0.07050297337098484,0.007738381976028741,4,0.8451829364034777,5000,PRUNED
126,0.022075960412621498,2026-05-17 19:11:57.320559,2026-05-17 19:11:57.678828,0 days 00:00:00.358269,0.914801501751669,0.999218669932663,112,2.5136406077097604,0.025272030901326566,0.004955727694658403,4,0.4920270862854559,5000,PRUNED
127,0.0023612522054463625,2026-05-17 19:11:57.687422,2026-05-17 19:12:10.078950,0 days 00:00:12.391528,0.9254954491547596,0.9922004443771315,96,4.510434316500491,0.08832368072886441,0.008248707255964109,5,0.396873666908819,5000,COMPLETE
128,0.0042516631074249744,2026-05-17 19:12:10.087446,2026-05-17 19:12:12.933332,0 days 00:00:02.845886,0.9252217278344237,0.9924566701880534,96,12.174651150380644,0.11045878875283664,0.008614445082027924,6,0.6993365622797257,5000,PRUNED
129,0.034347012639045715,2026-05-17 19:12:12.940334,2026-05-17 19:12:13.138288,0 days 00:00:00.197954,0.9324135919786088,0.9930848223508711,96,5.538759477614288,0.1761558824126963,0.005902374283547392,4,0.3972399026434302,5000,PRUNED
130,0.18873904645442963,2026-05-17 19:12:13.144729,2026-05-17 19:12:13.361249,0 days 00:00:00.216520,0.9202942255594005,0.9922727716715903,16,4.738426860603795,0.020957737039201795,0.003974714070980299,5,0.4129204011450263,5000,PRUNED
131,0.04234638437628746,2026-05-17 19:12:13.367170,2026-05-17 19:12:13.564444,0 days 00:00:00.197274,0.9391766609546986,0.9916579260640094,96,3.340556782235042,0.0952698475226812,0.008193943267839668,4,0.34873220340398287,5000,PRUNED
132,0.06193559616804123,2026-05-17 19:12:13.570709,2026-05-17 19:12:13.790252,0 days 00:00:00.219543,0.9702395026913256,0.9915153087058879,96,4.402245437554779,0.08709283360620075,0.007264549044238208,5,0.3276178743852888,5000,PRUNED
133,0.03419855982065201,2026-05-17 19:12:13.796201,2026-05-17 19:12:14.014912,0 days 00:00:00.218711,0.9058213538340646,0.9921253388560356,80,2.8064526320677525,0.0637437182091767,0.006586325673133914,5,0.8736108400644237,5000,PRUNED
134,0.05443265661597252,2026-05-17 19:12:14.021140,2026-05-17 19:12:14.232445,0 days 00:00:00.211305,0.9576124340898675,0.9918603954762643,128,3.957402133986293,0.04793131046850871,0.004637236107904968,5,0.8326896992208966,5000,PRUNED
135,0.0024522054009139538,2026-05-17 19:12:14.238816,2026-05-17 19:12:26.774535,0 days 00:00:12.535719,0.9101219256051121,0.9913458679307916,80,3.603390617967802,0.13740112080099684,0.009175816658791825,5,0.3014831576296787,5000,COMPLETE
136,0.0023986988235265017,2026-05-17 19:12:26.781984,2026-05-17 19:12:39.306227,0 days 00:00:12.524243,0.9356828414487789,0.9951006427469915,80,1.5966820976639007,0.13562531432105085,0.009012325409762188,5,0.3002661139726862,5000,COMPLETE
137,0.0034963320940732956,2026-05-17 19:12:39.314693,2026-05-17 19:12:45.474491,0 days 00:00:06.159798,0.9349113582554746,0.9950903888706433,80,3.46818534296461,0.11744781942887506,0.009158591696387858,5,0.30529060791604473,5000,PRUNED
138,0.0045731766149401665,2026-05-17 19:12:45.481544,2026-05-17 19:12:48.142867,0 days 00:00:02.661323,0.9313499364366207,0.9954989698217537,80,1.652019075208561,0.14283582970842595,0.008992022446538827,5,0.33491910863837826,5000,PRUNED
139,0.0023078471422195435,2026-05-17 19:12:48.151166,2026-05-17 19:13:00.137561,0 days 00:00:11.986395,0.9102597403657546,0.990816927747507,80,1.891981670723605,0.19971413653287248,0.007717551853588796,5,0.30595483195799017,5000,COMPLETE
140,0.044484518468379974,2026-05-17 19:13:00.146413,2026-05-17 19:13:00.379464,0 days 00:00:00.233051,0.9281721596422963,0.9947736371007438,64,21.43689021477881,0.036357449965117056,0.006404578414718535,5,0.3179701358407451,5000,PRUNED
141,0.03892403468489647,2026-05-17 19:13:00.387857,2026-05-17 19:13:00.608642,0 days 00:00:00.220785,0.9376148509392146,0.9909046295151885,80,1.964528993566467,0.3068968937943625,0.0075536436910399974,5,0.3574841205073358,5000,PRUNED
142,0.038443006575107574,2026-05-17 19:13:00.616273,2026-05-17 19:13:00.829074,0 days 00:00:00.212801,0.9114758936132522,0.9900049686347103,80,1.4873823558490225,0.19701140159774186,0.009750854565754892,5,0.30287447245273685,5000,PRUNED
143,0.0022847482468932867,2026-05-17 19:13:00.837237,2026-05-17 19:13:12.389576,0 days 00:00:11.552339,0.9082742353942156,0.991267165757883,80,2.9432821412315557,0.25415894045705384,0.005321384965912924,5,0.3197284512009267,5000,COMPLETE
144,0.002366446889936924,2026-05-17 19:13:12.400506,2026-05-17 19:13:23.129626,0 days 00:00:10.729120,0.9034113848361187,0.990682612679141,80,2.53725052948934,0.24428261285751834,0.00807802224828704,5,0.3169691516133465,5000,COMPLETE
145,0.0023268014192581177,2026-05-17 19:13:23.139327,2026-05-17 19:13:34.874106,0 days 00:00:11.734779,0.9073615145817002,0.9911891848556155,80,2.589882254712103,0.25975236086030873,0.005391636809987452,5,0.3200537659424204,5000,COMPLETE
146,0.024823172017931938,2026-05-17 19:13:34.883425,2026-05-17 19:13:35.471215,0 days 00:00:00.587790,0.9024004243845826,0.990847189575154,80,2.6331637557145005,0.27464234994798314,0.008017323228165637,5,0.3152248819346299,5000,PRUNED
147,0.03704418987035751,2026-05-17 19:13:35.478917,2026-05-17 19:13:35.701425,0 days 00:00:00.222508,0.9064770185580578,0.9911992504059091,80,2.241488186239522,0.5050550425134127,0.005911764977895131,5,0.3420940389720278,5000,PRUNED
148,0.03992598503828049,2026-05-17 19:13:35.709430,2026-05-17 19:13:35.932518,0 days 00:00:00.223088,0.9148773511659753,0.9905192679697942,80,2.979446631837027,0.6624403485801462,0.00555295964789126,5,0.32346124740566407,5000,PRUNED
149,0.03508630022406578,2026-05-17 19:13:35.938972,2026-05-17 19:13:36.342428,0 days 00:00:00.403456,0.9037602185726421,0.9910262842575605,80,2.4423003837061414,0.3492722653139133,0.006719224972333664,5,0.3370170079256683,5000,PRUNED
150,0.011716610752046108,2026-05-17 19:13:36.348998,2026-05-17 19:13:37.106038,0 days 00:00:00.757040,0.8979599245566099,0.9907778433762684,80,2.650127029803195,0.21953320070344032,0.008012673974339166,5,0.3071497301049003,5000,PRUNED
151,0.0023015406914055347,2026-05-17 19:13:37.114237,2026-05-17 19:13:48.329900,0 days 00:00:11.215663,0.9079218441451068,0.9911041764787084,80,2.15073525605273,0.1690273549914705,0.005160637198661044,5,0.3271510019214246,5000,COMPLETE
152,0.034002404659986496,2026-05-17 19:13:48.337841,2026-05-17 19:13:48.609017,0 days 00:00:00.271176,0.9084103793020714,0.9911371117777703,80,2.074079914305551,0.2461188935731423,0.0050474866994698895,5,0.3225092269157023,5000,PRUNED
153,0.0023605197202414274,2026-05-17 19:13:48.615983,2026-05-17 19:14:01.329565,0 days 00:00:12.713582,0.9073447760743439,0.9913198924972019,80,2.263993997781929,0.18009956588929177,0.007158918044099748,5,0.3715358918511209,5000,COMPLETE
154,0.05647875368595123,2026-05-17 19:14:01.337761,2026-05-17 19:14:01.570833,0 days 00:00:00.233072,0.9065453170991734,0.9906580987772846,80,2.344933392821116,0.16725422109035118,0.0060261802219446535,5,0.3658115711494643,5000,PRUNED
155,0.039440613240003586,2026-05-17 19:14:01.576981,2026-05-17 19:14:01.788481,0 days 00:00:00.211500,0.9105962380731915,0.9913450701384335,80,1.875064319220916,0.45779986205527046,0.005376436780369939,5,0.33921218072545783,5000,PRUNED
156,0.021460432559251785,2026-05-17 19:14:01.794485,2026-05-17 19:14:02.175503,0 days 00:00:00.381018,0.9036936420663022,0.9902754199910078,64,3.1205151362647072,0.19435146554637966,0.007012694055565591,5,0.3490484467431726,5000,PRUNED
157,0.03557673841714859,2026-05-17 19:14:02.181521,2026-05-17 19:14:02.392000,0 days 00:00:00.210479,0.9171241760311211,0.9915751464229394,80,2.1697840807636215,0.26086502125996064,0.006412319550950574,5,0.3752616124442161,5000,PRUNED
158,0.004820013418793678,2026-05-17 19:14:02.398167,2026-05-17 19:14:04.345313,0 days 00:00:01.947146,0.908401561738573,0.9910755499069878,80,2.4609951389835425,0.162591533147953,0.008404706163665407,5,0.3145034433832907,5000,PRUNED
159,0.03563496097922325,2026-05-17 19:14:04.352092,2026-05-17 19:14:04.582102,0 days 00:00:00.230010,0.9137026735915241,0.9909116854764621,80,2.892855216449427,0.10755159654738577,0.005215408516668535,5,0.38883241425737014,5000,PRUNED
160,0.03541834279894829,2026-05-17 19:14:04.589536,2026-05-17 19:14:04.801578,0 days 00:00:00.212042,0.9014647439398913,0.9904456112289899,80,1.7995651835818849,0.4006888418150345,0.007344220974219378,5,0.33142627747273967,1000,PRUNED
161,0.026658114045858383,2026-05-17 19:14:04.807776,2026-05-17 19:14:05.190282,0 days 00:00:00.382506,0.9103710678792878,0.9950146287861146,64,2.0353499271678688,0.21542276976379995,0.004654375064130305,5,0.3523643828174119,5000,PRUNED
162,0.045315030962228775,2026-05-17 19:14:05.196550,2026-05-17 19:14:05.384512,0 days 00:00:00.187962,0.9432672277071186,0.9917241376646476,80,2.6952707691610343,0.280202199411746,0.006026931971020565,4,0.8574953997886308,5000,PRUNED
163,0.03534436970949173,2026-05-17 19:14:05.390535,2026-05-17 19:14:05.583971,0 days 00:00:00.193436,0.9072290466141979,0.9913039880839978,80,2.361333313283205,0.18543802058167672,0.009894484658183218,4,0.3210027848153267,5000,PRUNED
164,0.036214232444763184,2026-05-17 19:14:05.590256,2026-05-17 19:14:05.784201,0 days 00:00:00.193945,0.9130845451476007,0.9915462201196305,80,3.2114131886720716,0.1286266128949558,0.007514029787551212,4,0.3384215202489074,5000,PRUNED
165,0.03430377319455147,2026-05-17 19:14:05.790372,2026-05-17 19:14:06.002165,0 days 00:00:00.211793,0.9040907668808389,0.9907223927652828,80,2.741706601336151,0.07682541220409149,0.006811927817274413,5,0.31178982331682253,5000,PRUNED
166,0.0472797229886055,2026-05-17 19:14:06.008538,2026-05-17 19:14:06.203388,0 days 00:00:00.194850,0.9176444112410207,0.9911739969442548,96,1.6754736957239145,0.3295000365633587,0.0083657742028292,4,0.5344252094408413,5000,PRUNED
167,0.019818106666207314,2026-05-17 19:14:06.209515,2026-05-17 19:14:06.596217,0 days 00:00:00.386702,0.8975444524736036,0.9918243549951656,80,2.578495469942187,0.159477191138708,0.005656139304145634,5,0.8864839523632965,5000,PRUNED
168,0.035257622599601746,2026-05-17 19:14:06.602436,2026-05-17 19:14:06.797086,0 days 00:00:00.194650,0.9120444499449694,0.9913792177756193,96,2.2304705077222162,0.10491926186638109,0.006412006920533975,4,0.30028694704027326,5000,PRUNED
169,0.021009838208556175,2026-05-17 19:14:06.803355,2026-05-17 19:14:07.188688,0 days 00:00:00.385333,0.9199289581664117,0.9952363852623922,80,3.0766743703175625,0.21135023777578119,0.005215615892753884,5,0.32382375647096323,5000,PRUNED
170,0.03729769587516785,2026-05-17 19:14:07.194840,2026-05-17 19:14:07.386170,0 days 00:00:00.191330,0.9153919501660434,0.991056072377288,80,7.096132607078773,0.062410446141305406,0.007691783152358696,4,0.8544771676428782,2000,PRUNED
171,0.0024537586141377687,2026-05-17 19:14:07.392225,2026-05-17 19:14:20.245008,0 days 00:00:12.852783,0.9063206256187443,0.9909195523080123,80,1.9938776990417697,0.09699785093514299,0.008515538007752562,5,0.3648216183660206,5000,COMPLETE
172,0.021654630079865456,2026-05-17 19:14:20.254752,2026-05-17 19:14:20.746764,0 days 00:00:00.492012,0.9234695810359591,0.9920282898352838,64,1.52262274044719,0.1332108231824968,0.004333090104788238,5,0.3529462745795578,5000,PRUNED
173,0.03453194350004196,2026-05-17 19:14:20.754671,2026-05-17 19:14:20.989858,0 days 00:00:00.235187,0.9032050402099422,0.9915270980804928,80,2.2845521810703904,0.16308791299883693,0.004866971490249284,6,0.3307687717827969,5000,PRUNED
174,0.03857624903321266,2026-05-17 19:14:20.997408,2026-05-17 19:14:21.205978,0 days 00:00:00.208570,0.9075781195278068,0.9921609717497409,96,1.914778728675774,0.24408593476876553,0.005616193617489528,5,0.3434905715942688,5000,PRUNED
175,0.02613210119307041,2026-05-17 19:14:21.213628,2026-05-17 19:14:21.599298,0 days 00:00:00.385670,0.909415775840592,0.9913110792123618,48,2.8802403824758755,0.08171397092890956,0.003890787169928216,5,0.310998765801187,5000,PRUNED
176,0.014118033461272717,2026-05-17 19:14:21.605678,2026-05-17 19:14:22.167180,0 days 00:00:00.561502,0.9511864019300802,0.991704752220114,80,2.5175337417000607,0.11983114993191273,0.006771565627344097,5,0.8680554567848652,5000,PRUNED
177,0.04661557078361511,2026-05-17 19:14:22.173378,2026-05-17 19:14:22.364650,0 days 00:00:00.191272,0.9009742960539531,0.9919311227008145,96,1.3503884288486407,0.1858431480323584,0.0044435899538078786,4,0.3300315601006115,5000,PRUNED
178,0.040278661996126175,2026-05-17 19:14:22.370779,2026-05-17 19:14:22.563934,0 days 00:00:00.193155,0.9473507174341076,0.9925446666427841,80,3.3568623861983937,0.04878973926743753,0.006093574473225598,4,0.8183801979052127,5000,PRUNED
179,0.02553519606590271,2026-05-17 19:14:22.570189,2026-05-17 19:14:22.957088,0 days 00:00:00.386899,0.893802536645268,0.9945079943016567,80,1.7839041740103674,0.14523167556502167,0.0011576528195778447,5,0.8414016279859416,5000,PRUNED
180,0.03599940612912178,2026-05-17 19:14:22.963241,2026-05-17 19:14:23.182728,0 days 00:00:00.219487,0.9141686088675414,0.9905752562508942,80,2.118732929967757,0.3058944343290328,0.007294922104520726,5,0.3004394658668329,3000,PRUNED
181,0.005921068601310253,2026-05-17 19:14:23.189049,2026-05-17 19:14:24.450063,0 days 00:00:01.261014,0.9111095228578718,0.9911670680996053,112,1.6190566326084197,0.07409374470172805,0.008820886676204965,5,0.3570562732771886,5000,PRUNED
182,0.020184312015771866,2026-05-17 19:14:24.456449,2026-05-17 19:14:24.836667,0 days 00:00:00.380218,0.9306402122829682,0.9902227425886454,80,1.1255240993959796,0.03041188769392796,0.004086187372015815,5,0.6529886814797952,5000,PRUNED
183,0.03787840157747269,2026-05-17 19:14:24.843406,2026-05-17 19:14:25.086367,0 days 00:00:00.242961,0.9269832144604689,0.990818413591872,128,1.1916999011339389,0.220617424646957,0.00481729620734187,5,0.7548885302422583,5000,PRUNED
184,0.0434926338493824,2026-05-17 19:14:25.093336,2026-05-17 19:14:25.314116,0 days 00:00:00.220780,0.9050672220035475,0.9903870074228218,80,1.0790172637151219,0.01610114170377824,0.005316251476366265,5,0.7322774575516503,5000,PRUNED
185,0.020137973129749298,2026-05-17 19:14:25.320696,2026-05-17 19:14:25.705419,0 days 00:00:00.384723,0.9329508424944197,0.9915313701592239,96,1.2307503635808026,0.1129101428839844,0.0032453680363246857,5,0.3211639831859154,5000,PRUNED
186,0.021727250888943672,2026-05-17 19:14:25.712656,2026-05-17 19:14:26.054810,0 days 00:00:00.342154,0.9216697770274505,0.9933797170315541,128,2.632312672484383,0.05441514096923158,0.003624039779779269,4,0.8969741562445436,5000,PRUNED
187,0.047472257167100906,2026-05-17 19:14:26.061936,2026-05-17 19:14:26.273616,0 days 00:00:00.211680,0.9397194015181138,0.9941205803349464,80,2.386593397568514,0.09054565030204506,0.00436438990121348,5,0.6083753111136403,5000,PRUNED
188,0.027931638062000275,2026-05-17 19:14:26.281550,2026-05-17 19:14:26.624089,0 days 00:00:00.342539,0.9359833353440075,0.9906915763567578,48,2.8983961248000436,0.013259699774157658,0.006832725426808453,4,0.875927777082079,2000,PRUNED
189,0.015210499055683613,2026-05-17 19:14:26.631992,2026-05-17 19:14:27.122745,0 days 00:00:00.490753,0.9177070885286531,0.9928888041692367,64,2.160690641574829,0.1721678716204331,0.005988848999334592,4,0.37389280100187156,5000,PRUNED
190,0.013636410236358643,2026-05-17 19:14:27.129770,2026-05-17 19:14:27.820981,0 days 00:00:00.691211,0.9091330317346922,0.9917716881904552,96,3.665191751289045,0.02633070764977696,0.00792287015966235,5,0.8322244954877752,5000,PRUNED
191,0.081821009516716,2026-05-17 19:14:27.828973,2026-05-17 19:14:27.981050,0 days 00:00:00.152077,0.925194373600628,0.9910006016355496,112,1.3744086390973607,0.24603467603244156,0.004746649259424189,2,0.3405695442662935,5000,PRUNED
192,0.034313052892684937,2026-05-17 19:14:27.987214,2026-05-17 19:14:28.199235,0 days 00:00:00.212021,0.9106235185049031,0.9913275904727065,80,3.58524485293905,0.14094567936314345,0.00966765377769687,5,0.31152082762313943,5000,PRUNED
193,0.033314455300569534,2026-05-17 19:14:28.205198,2026-05-17 19:14:28.415893,0 days 00:00:00.210695,0.9057523087289916,0.9914049174901708,80,4.1089585878779955,0.13779884107361226,0.00902242257164188,5,0.30094074266588255,5000,PRUNED
194,0.026867207139730453,2026-05-17 19:14:28.421830,2026-05-17 19:14:28.803688,0 days 00:00:00.381858,0.912896057398083,0.9911851946258967,80,3.2844923406752597,0.2002913786793679,0.008712760050466308,5,0.3150578356689242,5000,PRUNED
195,0.04046737030148506,2026-05-17 19:14:28.809725,2026-05-17 19:14:29.021911,0 days 00:00:00.212186,0.9024007798802425,0.991652710155805,80,3.0279038979764312,0.0191782389561125,0.007757804728255839,5,0.3309857807451003,5000,PRUNED
196,0.0023276095744222403,2026-05-17 19:14:29.028075,2026-05-17 19:14:41.932478,0 days 00:00:12.904403,0.909023682885812,0.9938141006089428,80,1.0033494567693069,0.06758292953194078,0.005522258700885892,5,0.3217122375406205,5000,COMPLETE
197,0.0023662233725190163,2026-05-17 19:14:41.942088,2026-05-17 19:14:55.123315,0 days 00:00:13.181227,0.8990216999633833,0.9938100436594133,80,1.0207931054190744,0.07618633878155091,0.005368492789482906,5,0.3436534098356975,5000,COMPLETE
198,0.0023671139497309923,2026-05-17 19:14:55.132202,2026-05-17 19:15:07.687850,0 days 00:00:12.555648,0.8989043215172172,0.993609611678143,80,1.1516422828604103,0.06960315236751001,0.00541121919885771,5,0.34685254681888567,5000,COMPLETE
199,0.03593037649989128,2026-05-17 19:15:07.696368,2026-05-17 19:15:07.920495,0 days 00:00:00.224127,0.9026883834643791,0.993606361800974,80,1.0632458083577323,0.06174557785798234,0.0055351047226148455,5,0.35007441012502444,5000,PRUNED
200,0.02019607089459896,2026-05-17 19:15:07.927108,2026-05-17 19:15:08.323706,0 days 00:00:00.396598,0.8982899984246112,0.9938867713527451,80,1.1578004285875712,0.04133504948082626,0.005171030118366027,5,0.33802644399637305,5000,PRUNED
