epoch,loss_data,loss_phys,loss_ic,loss_val,loss_total
50,0.3681178092956543,1.5237563848495483,0.0012891496298834682,0.28209710121154785,0.39624688029289246
100,0.1806248128414154,0.7623891830444336,0.0004535386397037655,0.16967685520648956,0.19278410077095032
150,0.1959795504808426,0.44613197445869446,7.214296056190506e-05,0.1120687797665596,0.20116229355335236
200,0.06519895046949387,0.5803483128547668,3.827644468401559e-05,0.09604831039905548,0.07138519734144211
250,0.07447858154773712,0.5558977723121643,1.7706048311083578e-05,0.08900502324104309,0.08021461963653564
300,0.11338506639003754,0.5639326572418213,0.0012615163577720523,0.08056596666574478,0.13163955509662628
350,0.054054342210292816,0.5362182259559631,6.48287677904591e-05,0.07512307167053223,0.06006481125950813
400,0.10071267932653427,0.5093793272972107,2.0098870663787238e-05,0.07074808329343796,0.10600745677947998
450,0.11775611340999603,0.4996368885040283,4.872833233093843e-05,0.0685962438583374,0.12323976308107376
500,0.08155795931816101,0.5203799605369568,0.0003533151466399431,0.06546387821435928,0.09029491245746613
550,0.07012459635734558,0.5495732426643372,1.3792431673209649e-05,0.06711910665035248,0.07575825601816177
600,0.06727202981710434,0.5796908140182495,3.577815004973672e-05,0.06733570992946625,0.07342672348022461
650,0.024498827755451202,0.526448130607605,0.00010322227171855047,0.06472614407539368,0.03079553134739399
700,0.09914388507604599,0.4149457812309265,0.0005422550020739436,0.05772850662469864,0.10871589183807373
750,0.08679190278053284,0.522750973701477,0.0002716312010306865,0.05644231662154198,0.09473571926355362
800,0.06554566323757172,0.39150458574295044,0.00025532013387419283,0.05164450779557228,0.07201391458511353
850,0.04902540147304535,0.38800644874572754,0.00021682902297470719,0.04755730554461479,0.055073756724596024
900,0.02323872223496437,0.35145244002342224,8.782962686382234e-05,0.04358482360839844,0.027631543576717377
950,0.013282368890941143,0.5194331407546997,0.0010390556417405605,0.04158534109592438,0.02886725589632988
1000,0.044457852840423584,0.3851717710494995,0.00035868945997208357,0.03646731749176979,0.05189646780490875
1050,0.02478024922311306,0.5564672350883484,4.3217154598096386e-05,0.03571312129497528,0.030777093023061752
1100,0.03174130246043205,0.3205357491970062,9.903817408485338e-05,0.03638226166367531,0.03593704476952553
1150,0.0329679436981678,0.3678060472011566,0.0003629601269494742,0.03388174623250961,0.040275607258081436
1200,0.049266040325164795,0.4426722228527069,0.00011400263610994443,0.03189949691295624,0.054832786321640015
1250,0.03197745606303215,0.30314740538597107,7.435922452714294e-05,0.03733198717236519,0.03575252369046211
1300,0.04526951536536217,0.4226834177970886,2.025745197897777e-05,0.030139241367578506,0.04969892278313637
1350,0.03894643113017082,0.5152678489685059,1.588714621902909e-05,0.029474256560206413,0.044257983565330505
1400,0.03585698455572128,0.38069283962249756,9.298154327552766e-05,0.030710270628333092,0.04059372842311859
1450,0.016597339883446693,0.6070053577423096,0.0001658332912484184,0.02887822687625885,0.024325726553797722
1500,0.02448967844247818,0.3965500295162201,1.0913418009295128e-05,0.028264060616493225,0.028564313426613808
1550,0.04048149660229683,0.41068652272224426,0.0003053479886148125,0.02809055522084236,0.04764183983206749
1600,0.022133009508252144,0.3992401659488678,0.000844046357087791,0.02789902687072754,0.03456587344408035
1650,0.025257805362343788,0.46201664209365845,5.757427970820572e-06,0.025959182530641556,0.029935546219348907
1700,0.049982763826847076,0.41099703311920166,3.3132178941741586e-05,0.02551410160958767,0.05442405864596367
1750,0.022871507331728935,0.4962715804576874,6.477850547526032e-06,0.025011371821165085,0.0278990026563406
1800,0.024848466739058495,0.4181739091873169,2.9976765290484764e-05,0.0247003436088562,0.029329974204301834
1850,0.015942702069878578,0.40649187564849854,0.00019233983766753227,0.02532835491001606,0.02193102054297924
1900,0.03162483125925064,0.2915221154689789,6.180489435791969e-05,0.031178956851363182,0.035158101469278336
1950,0.017116913571953773,0.5147849321365356,0.0001994847843889147,0.02337471768260002,0.02425961196422577
2000,0.03023107536137104,0.3357217013835907,4.203719072393142e-05,0.025401053950190544,0.03400866687297821
2050,0.02527843788266182,0.39949464797973633,1.7022899555740878e-05,0.023276496678590775,0.029443612322211266
2100,0.033729612827301025,0.3615342974662781,4.6759832912357524e-05,0.023953204974532127,0.037812553346157074
2150,0.032190073281526566,0.4536864757537842,4.741267730423715e-06,0.022631771862506866,0.036774348467588425
2200,0.024697195738554,0.4215601086616516,5.542611324926838e-05,0.02286056987941265,0.029467059299349785
2250,0.03412420675158501,0.43450379371643066,9.228642738889903e-06,0.02253619208931923,0.03856153041124344
2300,0.04878034442663193,0.5033740997314453,7.912837463663891e-05,0.02247467264533043,0.05460536852478981
2350,0.011161651462316513,0.43719032406806946,2.456263973726891e-05,0.022458648309111595,0.01577918231487274
2400,0.03186224773526192,0.39596351981163025,1.059183523466345e-05,0.022453315556049347,0.035927802324295044
2450,0.02288164012134075,0.43959343433380127,7.170594358285598e-07,0.021963026374578476,0.027284745126962662
2500,0.01529709529131651,0.38284093141555786,4.52457315986976e-05,0.02260194718837738,0.019577961415052414
2550,0.033088166266679764,0.4317719638347626,2.0434543330338784e-05,0.021952873095870018,0.03761023283004761
2600,0.02745136059820652,0.4209882318973541,0.0001110380981117487,0.021750276908278465,0.032771624624729156
2650,0.03513270616531372,0.43908435106277466,3.7844495182071114e-07,0.021532349288463593,0.03952733427286148
2700,0.04649857431650162,0.413750022649765,4.6547840611310676e-05,0.021693343296647072,0.051101554185152054
2750,0.01601966843008995,0.4232962727546692,6.728833341185236e-06,0.02164258435368538,0.020319918170571327
2800,0.02397465705871582,0.4149249196052551,9.771751138032414e-06,0.021628832444548607,0.028221623972058296
2850,0.019480090588331223,0.41099920868873596,2.1559537344728597e-05,0.02143508940935135,0.023805677890777588
2900,0.016430174931883812,0.46553686261177063,3.445906259003095e-05,0.02091057226061821,0.021430134773254395
2950,0.018611349165439606,0.4184715449810028,1.4204899343894795e-05,0.021237265318632126,0.022938113659620285
3000,0.029801491647958755,0.3431161940097809,4.569640077534132e-05,0.02331954799592495,0.03368961438536644
3050,0.029370160773396492,0.4183517396450043,4.028720468340907e-07,0.020994486287236214,0.0335577055811882
3100,0.011995848268270493,0.46979978680610657,1.0261119314236566e-06,0.020865922793745995,0.016704106703400612
3150,0.011873366311192513,0.38750067353248596,4.814391445506772e-07,0.0213304590433836,0.015753187239170074
3200,0.028260933235287666,0.4086897075176239,1.201298800879158e-06,0.02095390111207962,0.03235984221100807
3250,0.023359186947345734,0.3738330900669098,1.073212297342252e-05,0.021327581256628036,0.027204839512705803
