run,zeta_true,zeta_pred,omega_0_true,omega_0_pred,abs_error_zeta,rel_error_zeta_pct,abs_error_omega_0,rel_error_omega_0_pct,best_val_loss,damped_case
124,0.5615785425660439,0.5661147832870483,3.7965659033027355,3.849888563156128,0.0045362407210044475,0.8077660339864157,0.05332265985339246,1.4044971485153368,2.9218734198366292e-05,underdamped
125,0.3049240879282146,0.31736862659454346,1.1957749289873938,1.2054966688156128,0.01244453866632883,4.081192388204677,0.009721739828219,0.813007497694534,2.9537472073570825e-05,underdamped
126,1.1466207099150885,0.8777333498001099,3.4655732762095686,2.641613245010376,0.2688873601149786,23.45041893887393,0.8239600311991926,23.77557666593013,5.902084376430139e-05,overdamped
127,1.0,0.9651779532432556,2.552681132834315,2.5277292728424072,0.034822046756744385,3.4822046756744385,0.024951859991907632,0.9774765704560548,1.9040353436139412e-05,critically_damped
128,0.7186886214902853,0.7121782898902893,3.191153745786036,3.2658214569091797,0.006510331599996033,0.9058626233007689,0.07466771112314374,2.339834338027227,2.5655674107838422e-05,underdamped
129,1.6234158463631803,1.3908525705337524,2.88502777723032,2.5305607318878174,0.23256327582942782,14.32555166628577,0.35446704534250273,12.286434402472118,6.388051406247541e-05,overdamped
130,1.6310826062162813,1.462868332862854,2.589474696730553,2.325873613357544,0.1682142733534273,10.313044398385433,0.2636010833730089,10.179712653915068,4.372563125798479e-05,overdamped
131,0.7467188562243302,0.7438209056854248,3.123462280214397,3.225247383117676,0.0028979505389054028,0.38809124943736484,0.1017851029032788,3.258726815689037,2.248278724437114e-05,underdamped
132,0.6901188572887096,0.7019606828689575,2.4413609975287205,2.4709246158599854,0.011841825580247933,1.715911028249723,0.029563618331264863,1.2109482522736612,4.774344233737793e-06,underdamped
133,0.6326019710425854,0.6256390810012817,2.323720290031989,2.3329217433929443,0.006962890041303682,1.1006747307202045,0.009201453360955458,0.3959793870383939,5.567918833548902e-06,underdamped
134,0.8157630821669652,0.8098825216293335,2.3566989701077934,2.3426811695098877,0.005880560537631752,0.720866225278402,0.014017800597905694,0.5948065822451873,1.694013008091133e-05,underdamped
135,0.23097435825632842,0.23415809869766235,2.593038573135725,2.5942344665527344,0.003183740441333932,1.3783956216476256,0.0011958934170093194,0.046119384007586986,2.7613974452833645e-05,underdamped
136,1.2071573346273,1.1553094387054443,0.7673045196423417,0.7478596568107605,0.05184789592185557,4.295040458654314,0.0194448628315812,2.534178065397673,2.075336396956118e-06,overdamped
137,1.0,0.8440859317779541,3.8448473306711946,2.769878625869751,0.1559140682220459,15.59140682220459,1.0749687048014436,27.958683722658666,6.462744204327464e-05,critically_damped
138,1.1303713299926488,1.0979901552200317,1.032253488624461,1.0075358152389526,0.03238117477261704,2.8646493336687535,0.024717673385508343,2.3945352239444704,7.3592100306996144e-06,overdamped
139,0.8801410413746875,0.8713274598121643,2.0300589647543688,2.0365192890167236,0.00881358156252321,1.0013828634507629,0.006460324262354877,0.3182333308794584,1.2173974937468302e-05,underdamped
140,0.8399173420203979,0.8405163884162903,1.000494841758818,1.0230768918991089,0.0005990463958923664,0.07132206538936045,0.02258205014029091,2.257088112577656,8.992354196379893e-06,underdamped
141,1.7781518300858046,1.2069402933120728,3.563986927149973,2.4014134407043457,0.5712115367737318,32.123889934987616,1.1625734864456274,32.62002667824898,0.0001142200781032443,overdamped
142,1.843997415392573,1.5853071212768555,1.9363050024002815,1.687407374382019,0.2586902941157174,14.02877747855434,0.24889762801826243,12.854257346323234,4.565902054309845e-05,overdamped
143,0.6538674086504478,0.655606210231781,0.3899280612107166,0.41069695353507996,0.0017388015813332158,0.2659257149583311,0.020768892324363353,5.326339494489439,7.927495971671306e-06,underdamped
144,1.5504854509917223,1.5144797563552856,0.7496709721526602,0.7009289264678955,0.03600569463643666,2.3222207350224844,0.0487420456847647,6.501791785375286,6.75258661431144e-06,overdamped
145,0.7804897810847279,0.7536421418190002,3.040359686572468,2.969451665878296,0.02684763926572764,3.4398450711826976,0.0709080206941719,2.3322247366761286,5.4234813433140516e-05,underdamped
146,0.5868198368415615,0.5927543640136719,1.3763782561229918,1.4081480503082275,0.005934527172110404,1.01130309500984,0.031769794185235734,2.308216803331774,5.004611921322066e-06,underdamped
147,1.0,0.844482421875,3.2668679986395444,2.2428345680236816,0.155517578125,15.5517578125,1.0240334306158627,31.34603023575827,8.13269434729591e-05,critically_damped
148,1.080004071981453,1.027437448501587,1.545612691744449,1.4614700078964233,0.05256662347986607,4.867261600544113,0.0841426838480257,5.443969520789741,1.5820623957552016e-05,overdamped
149,1.7311314318489863,1.4244407415390015,2.709713832009349,2.278696060180664,0.30669069030998486,17.716199051530985,0.4310177718286847,15.906394495874487,9.930269879987463e-05,overdamped
150,0.5658611889894793,0.5667853355407715,0.7992639055364363,0.7931630611419678,0.0009241465512921376,0.16331682915778123,0.006100844394468563,0.7633078826916251,2.1861284039914608e-05,underdamped
151,1.0446379661596326,1.0151739120483398,2.091360655866937,2.076622247695923,0.029464054111292715,2.820503855475445,0.014738408171014239,0.7047281935647149,1.7893738913699053e-05,overdamped
152,1.4793093691507062,1.316103458404541,2.6804245337164367,2.438852310180664,0.1632059107461652,11.0325746696152,0.24157222353577268,9.012461291004163,5.094860171084292e-05,overdamped
153,0.46790664413009153,0.47961729764938354,2.3990134454495906,2.4538612365722656,0.011710653519292014,2.5027756425779915,0.054847791122675016,2.2862644320193124,3.9494738302892074e-05,underdamped
154,0.49979543346446326,0.49271726608276367,1.493735653228667,1.485594391822815,0.007078167381699585,1.4162128958712987,0.00814126140585203,0.5450269188028635,2.126347681041807e-05,underdamped
155,1.8289061988112598,1.6147204637527466,0.3921700294052106,0.37364470958709717,0.21418573505851324,11.711138340376792,0.01852531981811345,4.723797952181634,2.3689467525400687e-06,overdamped
