epoch,loss_data,loss_phys,loss_ic,loss_bc,loss_val,loss_total,nu_hat
1250,0.000137985625769943,3.2757583539932966e-05,2.032594693446299e-06,2.6706529752118513e-06,3.981681220466271e-05,0.0006955274729989469,0.38805997371673584
1300,0.00042227713856846094,3.631071376730688e-05,0.00026025535771623254,8.558410627301782e-05,7.265371095854789e-05,0.027666760608553886,0.3929431140422821
1350,0.00011725381045835093,4.467261169338599e-05,3.395042540432769e-06,2.53270150096796e-06,3.9285634557018057e-05,0.000928811205085367,0.3865775465965271
1400,0.00014413091412279755,3.634906533989124e-05,1.3849021343048662e-06,1.8040731220025918e-06,3.817939796135761e-05,0.0006641524960286915,0.3890099823474884
1450,0.00020382892398629338,3.770367766264826e-05,1.056040946423309e-05,6.058472081349464e-06,0.00010171237954637036,0.0016974915051832795,0.3876168131828308
1500,0.00012224784586578608,1.5601002814946696e-05,1.6910975091377622e-06,2.1829225715919165e-06,4.698489647125825e-05,0.0004691968788392842,0.3770497441291809
1550,0.00019262089335825294,3.525553984218277e-05,1.527151653135661e-05,1.3901109923608601e-05,5.068597965873778e-05,0.002211339073255658,0.38239994645118713
1600,7.841812475817278e-05,2.2586978957406245e-05,1.799184360606887e-06,1.4911800008121645e-06,4.633891876437701e-05,0.0004991181776858866,0.38450905680656433
1650,0.0001241010322701186,3.900441151927225e-05,1.5605335647705942e-05,3.408717930142302e-06,5.621773379971273e-05,0.0021087657660245895,0.3873109519481659
1700,0.00034668450825847685,1.2265712939552031e-05,0.0002605729678180069,1.6494328519911505e-05,0.00023781096388120204,0.026691582053899765,0.3874104917049408
1750,0.0001367692748317495,1.0978278623952065e-05,1.0550858178248745e-06,1.4546567399520427e-06,4.3166732211830094e-05,0.00036660718615166843,0.3843439519405365
1800,0.00026177361723966897,2.2938562324270606e-05,4.3899421143578365e-05,8.321856512338854e-06,0.00010850949183804914,0.0049643199890851974,0.39056792855262756
1850,0.00014126099995337427,2.0193736418150365e-05,5.598306870524539e-06,2.207261559306062e-06,4.678611730923876e-05,0.0009251016890630126,0.37733858823776245
1900,0.00012369656178634614,2.1801442926516756e-05,1.0059302439913154e-06,1.2121315648983e-06,4.3957552406936884e-05,0.00045442531700246036,0.3825068175792694
1950,0.00023866099945735186,1.1462326256150845e-05,0.00012076146231265739,0.00017264079360757023,0.00013745285104960203,0.014155837707221508,0.38703569769859314
2000,0.00014367008407134563,1.5568022718071006e-05,2.926842626038706e-06,1.1285646905889735e-06,4.093471943633631e-05,0.000603320193476975,0.3866194486618042
2050,0.00044577167136594653,1.2496160707087256e-05,0.0002684030623640865,4.0356731915380806e-05,0.00018078804714605212,0.027814608067274094,0.3888854682445526
2100,0.00013768089411314577,1.5079994227562565e-05,1.3917407386543346e-06,2.065494754788233e-06,4.26072692789603e-05,0.0004483098746277392,0.38418954610824585
2150,0.00019725975289475173,1.6771593436715193e-05,1.156789130618563e-05,2.312726246600505e-05,3.180808198521845e-05,0.0017530374461784959,0.3892662823200226
2200,0.00023732910631224513,3.1416668207384646e-05,0.00018524413462728262,5.302752833813429e-05,0.00010443541395943612,0.01960618421435356,0.39108380675315857
2250,0.00013868742098566145,1.9508222976583056e-05,2.627853973535821e-06,1.8806770185619825e-06,4.702945443568751e-05,0.0006153618451207876,0.37939372658729553
2300,8.866591815603897e-05,1.30878152049263e-05,2.733041583269369e-06,7.334783276746748e-06,3.288654988864437e-05,0.0005661960458382964,0.3871006369590759
2350,0.00012930396769661456,1.538594369776547e-05,2.9398477181530325e-06,3.5162879612471443e-06,2.765412864391692e-05,0.000612311065196991,0.39199575781822205
2400,0.00016339887224603444,2.0997249521315098e-05,6.594497244805098e-05,2.0998213585698977e-05,0.00018619194452185184,0.0071778506971895695,0.3963277041912079
