epoch,loss_data,loss_phys,loss_ic,loss_val,loss_total
50,1.209100604057312,15.156147003173828,0.000714913650881499,1.1796534061431885,1.3678112030029297
100,1.1029322147369385,13.46414852142334,0.006834304891526699,1.0061421394348145,1.3059167861938477
150,1.074494481086731,13.125271797180176,0.008890011347830296,1.0039072036743164,1.2946473360061646
200,1.323899745941162,13.990386009216309,0.004213740583509207,0.9654739499092102,1.5059410333633423
250,0.8793302178382874,13.19722843170166,0.008428351953625679,0.9826684594154358,1.0955859422683716
300,0.9275410771369934,12.04464054107666,0.017521942034363747,0.9650099873542786,1.223206877708435
350,1.3266890048980713,13.069140434265137,0.009258865378797054,0.9031762480735779,1.5499690771102905
400,0.8834789991378784,11.801639556884766,0.019927915185689926,1.000210165977478,1.2007745504379272
450,0.5661616921424866,12.85189151763916,0.010767214931547642,0.985365629196167,0.8023527264595032
500,0.9523360133171082,13.567100524902344,0.006267056800425053,1.0335633754730225,1.1506775617599487
550,0.8211838603019714,14.005779266357422,0.004146786406636238,0.9922068119049072,1.0027095079421997
600,1.105125904083252,11.748405456542969,0.020478777587413788,0.8956090807914734,1.4273977279663086
650,1.0380533933639526,13.502496719360352,0.006619262509047985,0.8986517190933228,1.2392709255218506
700,0.9917715787887573,14.78488540649414,0.0014995532110333443,1.1019002199172974,1.1546159982681274
750,0.8370090126991272,11.789067268371582,0.0200567077845335,0.9084432125091553,1.1554667949676514
800,1.3997536897659302,13.340131759643555,0.007551298476755619,0.9054319262504578,1.6086679697036743
850,1.0955390930175781,13.523101806640625,0.0065055908635258675,0.8811768293380737,1.2958259582519531
900,1.2240878343582153,12.412079811096191,0.014216283336281776,0.9510250091552734,1.4903714656829834
950,1.0699927806854248,11.259743690490723,0.025957349687814713,0.8201501965522766,1.4421637058258057
1000,0.6760548949241638,9.900456428527832,0.04552954062819481,1.149451494216919,1.230354905128479
