epoch,loss_data,loss_phys,loss_ic,loss_val,loss_total
50,0.12267516553401947,0.8090667724609375,0.002716778079047799,0.09404202550649643,0.15793360769748688
100,0.10438936948776245,1.0442882776260376,4.8903813876677305e-05,0.07773271203041077,0.11532129347324371
150,0.07724720984697342,0.8227185606956482,0.0017973161302506924,0.06094299629330635,0.1034475564956665
200,0.04393266513943672,0.6493770480155945,0.00040898530278354883,0.051084354519844055,0.05451628565788269
250,0.05504303798079491,0.48634785413742065,0.0009814770892262459,0.04418053850531578,0.0697212889790535
300,0.020159419625997543,0.3181026875972748,0.0006684018881060183,0.02925303392112255,0.030024465173482895
350,0.02534879557788372,0.321055144071579,0.00012665821122936904,0.033899448812007904,0.029825929552316666
400,0.04213365539908409,0.35196027159690857,0.0007961038500070572,0.020333154127001762,0.0536142960190773
450,0.018927372992038727,0.289991557598114,0.00032597206882201135,0.016588877886533737,0.025087008252739906
500,0.013102480210363865,0.28235653042793274,0.00033981577144004405,0.014635726809501648,0.019324202090501785
550,0.008966738358139992,0.2664417624473572,0.0005394495674408972,0.014484995044767857,0.017025651410222054
600,0.022658027708530426,0.30657705664634705,0.0003176069585606456,0.012921411544084549,0.028899867087602615
650,0.007794130127876997,0.24397307634353638,0.00026307112420909107,0.013267199508845806,0.012864571996033192
700,0.014803494326770306,0.18831312656402588,0.0002776248729787767,0.00886963214725256,0.01946287415921688
750,0.011926814913749695,0.1529024839401245,0.00046283143456093967,0.007128632627427578,0.018084153532981873
800,0.009792512282729149,0.12740246951580048,0.0011061691911891103,0.005154322367161512,0.022128228098154068
850,0.01046496257185936,0.1051756963133812,0.0001302881573792547,0.005225030705332756,0.012819601222872734
900,0.004519701469689608,0.1390056014060974,1.4965604350436479e-05,0.0037364247255027294,0.006059413775801659
950,0.0043843635357916355,0.11827372014522552,2.2039161194697954e-05,0.0033881990239024162,0.005787492264062166
1000,0.004570859018713236,0.1221250519156456,0.00021352083422243595,0.003440546803176403,0.007927317172288895
1050,0.010038236156105995,0.11933232098817825,8.025670103961602e-05,0.0047220876440405846,0.012034126557409763
1100,0.005178260151296854,0.13897928595542908,1.4495179129880853e-05,0.002744676312431693,0.006713004782795906
1150,0.005751334130764008,0.11138591170310974,8.983112638816237e-05,0.006015429273247719,0.007763504516333342
1200,0.007167628966271877,0.10874945670366287,1.684766357357148e-05,0.0034703994169831276,0.008423599414527416
1250,0.009899488650262356,0.10177002102136612,7.792806718498468e-05,0.0038251453079283237,0.0116964690387249
1300,0.005206534639000893,0.09926261752843857,1.8144541172659956e-05,0.0025569950230419636,0.006380605977028608
1350,0.003569468157365918,0.11177211254835129,0.00036289929994381964,0.0024156461004167795,0.008316181600093842
1400,0.004876644350588322,0.15226279199123383,2.306425267306622e-05,0.003128774929791689,0.00662991451099515
1450,0.005417961161583662,0.0900358185172081,9.989128011511639e-05,0.004722097888588905,0.007317231968045235
1500,0.003436886938288808,0.08711931109428406,0.0001812047848943621,0.0017013936303555965,0.006120127625763416
1550,0.0029160119593143463,0.10286001861095428,4.845446710532997e-07,0.0011145611060783267,0.0039494577795267105
1600,0.0027453408110886812,0.08437567949295044,0.00010478224430698901,0.0021238999906927347,0.004636920057237148
1650,0.005933433771133423,0.11924402415752411,4.436091330717318e-05,0.002324129221960902,0.007569483015686274
1700,0.002126932144165039,0.07897661626338959,4.834468199987896e-05,0.0008802388329058886,0.003400145098567009
1750,0.0019240524852648377,0.07558277249336243,1.8808946151693817e-06,0.003474579658359289,0.0026986892335116863
1800,0.006860712077468634,0.07493997365236282,5.8932448155246675e-05,0.0022504967637360096,0.008199436590075493
1850,0.007902286015450954,0.08198699355125427,0.00010100665531354025,0.0015764656709507108,0.009732223115861416
1900,0.0029549908358603716,0.06558193266391754,3.49103138432838e-05,0.0010815359419211745,0.003959913272410631
1950,0.006403815932571888,0.05332503467798233,9.022658559842966e-06,0.0018001999706029892,0.007027292624115944
2000,0.005426381248980761,0.1278984248638153,9.356685768580064e-05,0.0026863967068493366,0.007641034200787544
2050,0.0028187837451696396,0.07759588211774826,6.568179378518835e-05,0.0015325701097026467,0.004251560661941767
2100,0.006010975688695908,0.08717560023069382,5.575236718868837e-05,0.002246670424938202,0.007440255489200354
2150,0.003980156034231186,0.13680697977542877,1.8803805232892046e-06,0.004633757751435041,0.005367029923945665
2200,0.0026634635869413614,0.0758429691195488,2.748002043517772e-05,0.001673661870881915,0.0036966935731470585
2250,0.0046527571976184845,0.06030478700995445,1.2801529919670429e-05,0.000591133430134505,0.0053838202729821205
2300,0.008434684947133064,0.1477508842945099,2.0098794095702033e-07,0.00404065428301692,0.00991420354694128
2350,0.0024800545070320368,0.057612840086221695,3.5234530514571816e-05,0.0007766236085444689,0.00340852839872241
2400,0.00454744091257453,0.05246114358305931,7.0424130171886645e-06,0.0013645350700244308,0.005142476875334978
2450,0.002846760908141732,0.04431554302573204,9.886226325761527e-05,0.0023671798408031464,0.004278538748621941
2500,0.012324783019721508,0.1415700614452362,2.5306941097369418e-05,0.00831756554543972,0.013993552885949612
2550,0.004807781428098679,0.06052245572209358,5.497280653798953e-06,0.00391767593100667,0.005467978771775961
2600,0.004136034287512302,0.05633576959371567,3.015662878169678e-05,0.0017447290010750294,0.00500095821917057
2650,0.0022682419512420893,0.05996895208954811,6.0678780755552e-06,0.0010295262327417731,0.0029286101926118135
2700,0.01142183132469654,0.1393003761768341,4.4352396798785776e-05,0.00552721181884408,0.013258358463644981
2750,0.0014359375927597284,0.04458291828632355,3.840376848529559e-06,0.0005893894121982157,0.0019201706163585186
2800,0.0031687405426055193,0.04477528855204582,5.034147034166381e-05,0.0011294507421553135,0.004119907971471548
2850,0.008862539194524288,0.0460054874420166,4.2629042582120746e-05,0.0009189293486997485,0.009748884476721287
2900,0.005012469831854105,0.05371296405792236,3.5409607335168403e-06,0.0008546015596948564,0.005585009232163429
2950,0.010122621431946754,0.08551353216171265,2.5954119337256998e-05,0.006764288991689682,0.011237298138439655
3000,0.019426897168159485,0.12210631370544434,4.4331733079161495e-05,0.0033893941435962915,0.02109127677977085
3050,0.003888046368956566,0.06348004192113876,2.8774097700079437e-06,0.0005720631452277303,0.004551621153950691
3100,0.004171436186879873,0.06869442760944366,7.754135367576964e-06,0.002963427919894457,0.004935922101140022
3150,0.00258985860273242,0.0594455748796463,1.968600145119126e-06,0.000340240920195356,0.0032040004152804613
3200,0.004681915510445833,0.04911613091826439,1.106010313378647e-05,0.0008298706961795688,0.005283677950501442
3250,0.0021611328702419996,0.04761156812310219,4.199249360681279e-06,0.0006636235048063099,0.0026792408898472786
3300,0.0024787099100649357,0.04501349851489067,2.0287152437958866e-05,0.0007231190684251487,0.003131716512143612
3350,0.003735339269042015,0.03588935360312462,6.519272233163065e-07,0.0002972825022879988,0.00410075206309557
3400,0.000853975594509393,0.02920951135456562,2.503953146515414e-05,0.0005740416818298399,0.0013964660465717316
3450,0.002803854877129197,0.029039686545729637,3.6911701499775518e-06,0.0004460374766495079,0.003131163539364934
3500,0.0034291523043066263,0.03092069923877716,9.800177167562651e-07,0.0007229915354400873,0.0037481593899428844
3550,0.002738034352660179,0.034080784767866135,3.271842797403224e-05,0.0011577765690162778,0.0034060264006257057
3600,0.0018114371923729777,0.029524629935622215,4.451071436051279e-05,0.0004501426010392606,0.0025517907924950123
3650,0.002310727722942829,0.034125640988349915,1.304832949244883e-06,0.0013545857509598136,0.002665032399818301
3700,0.0026122000999748707,0.029727598652243614,3.1328556360676885e-05,0.0004891955759376287,0.0032227616757154465
3750,0.0035503131803125143,0.027900809422135353,3.348678001202643e-05,0.00013944679812993854,0.004164189100265503
3800,0.0037350161001086235,0.05121287330985069,1.3489800949173514e-05,0.0030719712376594543,0.004382042679935694
3850,0.0031318715773522854,0.04074558988213539,1.7213901628565509e-06,0.00021514735999517143,0.0035565414000302553
3900,0.0023475508205592632,0.02511993609368801,4.262285983713809e-06,0.00043775400263257325,0.0026413730811327696
3950,0.0027484961319714785,0.03778541088104248,2.927558853116352e-05,0.0006123456405475736,0.003419106127694249
4000,0.0032031494192779064,0.039172545075416565,1.9210585833207006e-07,0.0006977381999604404,0.00359679595567286
4050,0.003933703526854515,0.03129716217517853,2.5403063773410395e-05,0.0005974634550511837,0.004500705748796463
4100,0.005559933837503195,0.04881524667143822,1.5226876712404191e-05,0.0031176519114524126,0.006200355011969805
4150,0.004598596133291721,0.04061269387602806,6.102947281760862e-06,0.0006713601178489625,0.005065752658993006
4200,0.003304353216663003,0.026310617104172707,1.9435352442087606e-05,0.0004140977398492396,0.003761812811717391
4250,0.0034339032135903835,0.03173369914293289,1.5788892824275536e-06,0.00028245296562090516,0.0037670291494578123
4300,0.004173339810222387,0.03959319368004799,3.307971141452981e-08,0.0008069894392974675,0.004569602198898792
