run,nu_true,nu_pred,abs_error,rel_error_pct,best_val_loss,ic,nu_class
21,0.4745852094869524,0.07469680160284042,0.39988840788411195,84.26061324507121,0.002430138411000371,N_wave,high
22,0.14844817037333663,0.15003728866577148,0.0015891182924348546,1.0704869507238348,1.3160841263015755e-05,Gauss,high
23,0.1913704998411651,0.11236338317394257,0.07900711666722254,41.284898525528945,0.0007705931202508509,N_wave,high
24,0.04121585473274225,0.06738629192113876,0.02617043718839651,63.49604383578749,3.5082848626188934e-05,Step_up,low
25,0.05602104128808718,0.03752494975924492,0.01849609152884226,33.01632940688562,0.0034685716964304447,N_wave,high
26,0.34871306208102504,0.3163382112979889,0.032374850783036146,9.284094662193557,1.9381161109777167e-05,Gauss,high
27,0.029744478648501365,0.060041896998882294,0.03029741835038093,101.85896585518881,0.00016116736514959484,Gauss,low
28,0.046909989024343846,0.06523125618696213,0.018321267162618282,39.05621711638111,4.3297965021338314e-05,Gauss,low
29,0.48352036765829337,0.05180913582444191,0.43171123183385146,89.2850148018882,0.0017290794057771564,Step_up,high
30,0.4464304694891819,0.41976112127304077,0.026669348216141142,5.973908601412656,1.1179054126841947e-05,Gauss,high
31,0.3092873843123819,0.30790048837661743,0.001386895935764465,0.4484165879729814,1.8445952036927338e-06,Gauss,high
32,0.14897403426327094,0.16218449175357819,0.013210457490307248,8.867624184065104,1.0446227861393709e-05,Gauss,high
33,0.4442554589613026,0.3998001515865326,0.04445530737476999,10.006699181301974,1.5581024854327552e-05,Gauss,high
34,0.014789062216538359,0.006593680940568447,0.008195381275969912,55.415151792418285,0.009583062492311,N_wave,low
35,0.04624177734318308,0.07644069194793701,0.030198914604753935,65.306561165746,0.00010663091961760074,Gauss,low
36,0.011092310659168892,0.0271134190261364,0.016021108366967504,144.4343641216402,0.00015356273797806352,Gauss,low
37,0.04822491829111445,0.037790294736623764,0.010434623554490687,21.63741054261836,8.539917325833812e-05,Step_up,low
38,0.37004675540754617,0.33674585819244385,0.03330089721510232,8.999105309929503,1.2510927263065241e-05,Gauss,high
39,0.012565740304264201,0.040683891624212265,0.028118151319948062,223.76836254053515,0.0003152433200739324,Gauss,low
40,0.013713902953956202,0.03478506952524185,0.02107116657128565,153.6482111768701,0.0001770347444107756,Gauss,low
41,0.1966239828168857,0.08432915061712265,0.11229483219976305,57.11146249353636,0.0009429409401491284,N_wave,high
42,0.029874060454525786,0.05928673595190048,0.029412675497374696,98.45556663496276,0.0001454642479075119,Gauss,low
43,0.014797987292664877,0.038575079292058945,0.023777091999394068,160.67787820834246,0.00010971508163493127,Step_up,low
44,0.02497281241810312,0.052907828241586685,0.027935015823483567,111.86171327356429,0.00019761148723773658,Gauss,low
45,0.005124682486750013,0.015459245070815086,0.010334562584065073,201.6624953991848,0.0006003301241435111,Gauss,low
46,0.014982138823766315,0.03089490346610546,0.015912764642339147,106.2115685184853,0.00012871401850134134,Gauss,low
47,0.47600076678584147,0.3736650347709656,0.10233573201487589,21.499068731735463,6.348254100885242e-05,Gauss,high
48,0.027259894510573,0.03286774083971977,0.005607846329146772,20.57178294278328,1.666065691097174e-05,Step_up,low
49,0.3452976222322912,0.034566644579172134,0.3107309776531191,89.98931867653633,0.0007828791276551783,Step_up,high
50,0.41955777511255915,0.1728876680135727,0.24667010709898646,58.792881870157146,0.0008107218309305608,Step_up,high
51,0.34679273727899634,0.27707794308662415,0.0697147941923722,20.102726123784514,0.0001452648575650528,Gauss,high
52,0.03162732371622536,0.011307641863822937,0.020319681852402426,64.24723771988991,0.00011368908599251881,Step_up,low
53,0.0499690495052113,0.0487709604203701,0.001198089084841196,2.3976623464015394,0.00037723974674008787,N_wave,low
54,0.09505467730946311,0.1013164073228836,0.006261730013420494,6.587503309315965,1.7305779692833312e-05,Gauss,high
55,0.037976544152098626,0.030960911884903908,0.0070156322671947186,18.473593171344493,0.0011087253224104643,N_wave,low
56,0.24940744697973594,0.18947429955005646,0.05993314742967948,24.030215679385456,6.025385300745256e-05,Gauss,high
57,0.02867185127775366,0.05672786757349968,0.02805601629574602,97.85212689602132,0.0001436457532690838,Gauss,low
58,0.014737429931327699,0.03703407943248749,0.02229664950115979,151.29265825219144,3.546835432644002e-05,Step_up,low
59,0.27293503468787716,0.27620992064476013,0.003274885956882967,1.1998774582486482,3.7479112506844103e-06,Gauss,high
60,0.29937235570881177,0.29701006412506104,0.002362291583750731,0.7890814027092211,3.1615170428267447e-06,Gauss,high
61,0.04194640513064055,0.03004322573542595,0.011903179395214604,28.377114458658813,0.005848755594342947,N_wave,low
62,0.12668864845692082,0.0849190428853035,0.041769605571617324,32.97028272096584,0.0003462457680143416,N_wave,high
63,0.0069044501176036485,0.022142333909869194,0.015237883792265546,220.69655849080436,0.0003445957263465971,Gauss,low
64,0.0072577653119887,0.042823415249586105,0.03556564993759741,490.035822443149,0.003376586362719536,N_wave,low
65,0.03309493802275127,0.014190501533448696,0.018904436489302574,57.1218368087187,0.00014404940884560347,Step_up,low
66,0.048334889975003494,0.06677752733230591,0.018442637357302415,38.15595187418461,4.7729779907967895e-05,Gauss,low
67,0.08136893041077409,0.10405793786048889,0.022689007449714804,27.88411662187776,3.8562942791031674e-05,Gauss,high
68,0.12052738422099034,0.13645946979522705,0.015932085574236712,13.21864377727205,2.436499016766902e-05,Gauss,high
69,0.035674982423432415,0.05751055106520653,0.021835568641774113,61.20694996455512,8.101777348201722e-05,Gauss,low
70,0.006026270540389044,0.023140152916312218,0.017113882375923175,283.98795343194695,0.00023067292931955308,Step_up,low
71,0.49953390006781584,0.15078113973140717,0.3487527603364087,69.81563419200631,0.0004738895804621279,Step_up,high
72,0.2560395995516899,0.023803288117051125,0.2322363114346388,90.70327864958028,0.0005867731524631381,Step_up,high
73,0.4367012167255024,0.09945628046989441,0.337244936255608,77.2255545300187,0.00032013875897973776,Step_up,high
74,0.2202491087638716,0.08652878552675247,0.13372032323711913,60.71321876742769,0.0001766746718203649,Step_up,high
75,0.028195219649323765,0.05363006144762039,0.025434841798296626,90.20976645914037,0.0018025800818577409,N_wave,low
76,0.4531004786654065,0.33011963963508606,0.12298083903032042,27.142067779878914,0.0028602120000869036,N_wave,high
1,0.023956746188756782,0.04149957373738289,0.017542827548626107,73.22708772888026,7.141177047742531e-05,Gauss,low
2,0.37372866018566586,0.3212429881095886,0.05248567207607724,14.043791035454095,2.55183349509025e-05,Gauss,high
3,0.2794568245593933,0.2772124409675598,0.0022443835918334876,0.8031235577703654,2.6545662876742426e-06,Gauss,high
4,0.03952033119597499,0.06972464174032211,0.03020431054434712,76.42727080036042,0.00012916918785776943,Gauss,low
5,0.4204706848260481,0.3800463080406189,0.040424376785429206,9.614077329113462,1.9102160877082497e-05,Gauss,high
6,0.30555047780516625,0.2768658697605133,0.02868460804465295,9.387845913611576,3.64952975360211e-05,Gauss,high
7,0.010337376932697232,0.03237331286072731,0.022035935928030076,213.16757695397737,0.00027257067267782986,Gauss,low
8,0.04544952653664401,0.0649924948811531,0.019542968344509096,42.99927817455356,5.703693022951484e-05,Gauss,low
9,0.01981516447718086,0.043584272265434265,0.023769107788253405,119.9541281407273,0.0001545497216284275,Gauss,low
10,0.03548926545127156,0.059535395354032516,0.024046129902760956,67.7560653820165,9.353301720693707e-05,Gauss,low
11,0.3897163625783272,0.35805755853652954,0.03165880404179766,8.123550120489158,1.6201283870032057e-05,Gauss,high
12,0.03487799970031541,0.07573536038398743,0.04085736068367202,117.14364652426595,0.0002354992611799389,Gauss,low
13,0.20572151206153982,0.20368821918964386,0.002033292871895964,0.988371537580242,2.380742671448388e-06,Gauss,high
14,0.21949560649340477,0.18976448476314545,0.029731121730259324,13.54520129365444,3.5785189538728446e-05,Gauss,high
15,0.03411183828989261,0.05123090744018555,0.01711906915029294,50.18512636232022,5.2358464017743245e-05,Gauss,low
16,0.02662512252920312,0.055610060691833496,0.028984938162630376,108.86311652026745,0.00017154401575680822,Gauss,low
17,0.04572128885418402,0.06674406677484512,0.021022777920661102,45.98028281247211,4.869158146902919e-05,Gauss,low
18,0.012364411848676954,0.03436758369207382,0.022003171843396868,177.95566916311756,0.00021629073307849467,Gauss,low
19,0.012741868414473043,0.035751551389694214,0.02300968297522117,180.58327261553947,0.00022051265113987029,Gauss,low
20,0.11679885368250839,0.13766784965991974,0.020868995977411348,17.867466434335952,2.8663196644629352e-05,Gauss,high
21,0.36801795758915,0.2918734550476074,0.07614450254154259,20.69043126057159,6.291604950092733e-05,Gauss,high
22,0.4997239158624638,0.39854052662849426,0.10118338923396952,20.247858071659245,5.862562466063537e-05,Gauss,high
23,0.011776037196453055,0.03265969827771187,0.020883661081258813,177.34031179477742,0.0002290351112606004,Gauss,low
24,0.007323450037207151,0.0185238104313612,0.011200360394154047,152.93830554247057,0.00019820807210635394,Gauss,low
25,0.027717978850580444,0.05326642841100693,0.025548449560426484,92.1728445575009,0.0001168425806099549,Gauss,low
26,0.00619699045280388,0.01732499897480011,0.01112800852199623,179.5711742134647,0.00035135046346113086,Gauss,low
27,0.04949110465868814,0.07246626913547516,0.02297516447678702,46.42281604994189,6.949553062440827e-05,Gauss,low
28,0.0051162180697348555,0.01551778707653284,0.010401569006797985,203.30581818489688,0.0005651562241837382,Gauss,low
29,0.41406803747393317,0.3592211902141571,0.054846847259776066,13.245853892605473,3.761358675546944e-05,Gauss,high
30,0.049007949821130194,0.06895187497138977,0.019943925150259577,40.695285607847616,4.379500387585722e-05,Gauss,low
31,0.04491956305487545,0.06895550340414047,0.024035940349265025,53.508847180685635,6.322771514533088e-05,Gauss,low
32,0.017790611981801152,0.03970327600836754,0.021912664026566386,123.16981590617497,0.00014338578330352902,Gauss,low
33,0.3309490321336603,0.24608291685581207,0.08486611527784821,25.643258338212437,8.766882092459127e-05,Gauss,high
34,0.20580100839766013,0.1858959197998047,0.019905088597855447,9.672007320485879,2.647630390129052e-05,Gauss,high
35,0.15890141349701703,0.1634468287229538,0.004545415225936766,2.860525357140448,1.151701872004196e-05,Gauss,high
36,0.03547161285069726,0.06813565641641617,0.032664043565718906,92.08502501198457,0.00016420787142124027,Gauss,low
37,0.17756026336305686,0.15117840468883514,0.026381858674221714,14.857974512168198,3.1655716156819835e-05,Gauss,high
38,0.025502473259970432,0.061500050127506256,0.035997576867535824,141.15327756872458,0.00023952637275215238,Gauss,low
39,0.3066020906699994,0.27232998609542847,0.034272104574570916,11.17804007783447,1.927596895257011e-05,Gauss,high
40,0.039409306410201586,0.07007094472646713,0.030661638316265546,77.80303971127086,0.00011888214066857472,Gauss,low
41,0.04740929415600847,0.07234253734350204,0.024933243187493577,52.59146678169566,7.752631063340232e-05,Gauss,low
42,0.0453427035690484,0.07182298600673676,0.02648028243768836,58.40031659639323,9.858440171228722e-05,Gauss,low
43,0.1119761807350767,0.12180115282535553,0.009824972090278827,8.774162527942998,1.0256612767989282e-05,Gauss,high
44,0.26800542984928144,0.2191227674484253,0.04888266240085615,18.239429860934667,4.251338032190688e-05,Gauss,high
45,0.01452439565368311,0.04146445542573929,0.026940059772056178,185.48145075643606,0.00023680484446231276,Gauss,low
46,0.008822067030015692,0.02487330138683319,0.016051234356817497,181.94414418078782,0.00021035794634371996,Gauss,low
47,0.03209651087394832,0.05591743066906929,0.023820919795120972,74.216539887068,9.507143113296479e-05,Gauss,low
48,0.04803466722187023,0.07488639652729034,0.026851729305420118,55.90072932407971,9.932616376318038e-05,Gauss,low
49,0.1517847544994287,0.14278389513492584,0.009000859364502845,5.930015431514713,1.2367923773126677e-05,Gauss,high
50,0.032733452590464854,0.05012872442603111,0.01739527183556626,53.14218470383244,5.657187648466788e-05,Gauss,low
51,0.01356518350491057,0.03979486972093582,0.026229686216025252,193.36034935708875,0.0002720118791330606,Gauss,low
52,0.35570859181737224,0.35131019353866577,0.004398398278706472,1.236517300927242,3.853149792121258e-06,Gauss,high
53,0.3709355445733639,0.353733092546463,0.017202452026900905,4.6375852297159925,8.137177246680949e-06,Gauss,high
54,0.26106335233642125,0.2351464331150055,0.025916919221415757,9.927444426599457,1.540416451462079e-05,Gauss,high
55,0.15735768888782517,0.1442948579788208,0.01306283090900437,8.301361694703338,1.4562930118700024e-05,Gauss,high
56,0.017650534272442907,0.038306400179862976,0.02065586590742007,117.02685929269161,0.00013406148354988545,Gauss,low
57,0.07117673776314257,0.08738524466753006,0.016208506904387493,22.772196947723476,2.455296998959966e-05,Gauss,high
58,0.0051514299623027365,0.01547185331583023,0.010320423353527494,200.3409427877414,0.0005791656440123916,Gauss,low
1,0.025989407007548662,0.054502878338098526,0.028513471330549864,109.71189655180697,0.00016093773592729121,Gauss,low
2,0.26539208150712434,0.2602672874927521,0.005124794014372269,1.9310274765054345,2.3048014554660767e-06,Gauss,high
3,0.028997383563539748,0.0630905032157898,0.03409311965225005,117.57308923249717,0.00020616364781744778,Gauss,low
4,0.47652864564858893,0.4253771901130676,0.051151455535521306,10.734182719676923,1.998150946747046e-05,Gauss,high
5,0.41560978231466916,0.3601086735725403,0.05550110874212888,13.354139171851234,2.7915239115827717e-05,Gauss,high
6,0.09690421853176695,0.11176090687513351,0.014856688343366564,15.331312267376958,2.0880897864117287e-05,Gauss,high
7,0.04259871710686486,0.055538952350616455,0.012940235243751597,30.37705387063465,2.7460835553938523e-05,Gauss,low
8,0.04318209162103343,0.077653668820858,0.03447157719982457,79.82841012507582,0.00014937356172595173,Gauss,low
9,0.21484385119513982,0.19738523662090302,0.017458614574236808,8.12618768334188,1.2574794709507842e-05,Gauss,high
1,0.03178880444612496,0.06355267763137817,0.031763873185253214,99.92157219717402,0.00017626406042836607,Gauss,low
2,0.08562648332091488,0.10173434019088745,0.01610785686997257,18.811769729702434,2.4661541829118505e-05,Gauss,high
3,0.3860723934840954,0.33615759015083313,0.04991480333326226,12.928871417820902,2.9343396818148904e-05,Gauss,high
4,0.03569495220425948,0.05911688506603241,0.02342193286177293,65.61693297064562,8.837590576149523e-05,Gauss,low
5,0.028283301089369835,0.05534643307328224,0.027063131983912407,95.68590278199166,0.00013132288586348295,Gauss,low
6,0.40058761645858393,0.390122652053833,0.01046496440475092,2.612403373141435,5.281860921968473e-06,Gauss,high
7,0.02125221874053048,0.04539541155099869,0.024143192810468207,113.60316353428219,0.00013832977856509387,Gauss,low
8,0.03253060571663803,0.054248008877038956,0.021717403160400925,66.75991018910968,7.602059486089274e-05,Gauss,low
9,0.031335019192675846,0.05448789522051811,0.023152876027842266,73.88818205432582,0.0001065484611899592,Gauss,low
10,0.3314293503257705,0.3165779709815979,0.014851379344172577,4.481009098794289,1.1179618013557047e-05,Gauss,high
11,0.15386247652390145,0.16357634961605072,0.009713873092149272,6.313347680089038,1.0917873623839114e-05,Gauss,high
12,0.01434802407671536,0.03927675262093544,0.02492872854422008,173.7432862597128,0.00021304719848558307,Gauss,low
13,0.11326625997453496,0.12180464714765549,0.008538387173120526,7.5383323992865705,8.869647899700794e-06,Gauss,high
14,0.03168474431413625,0.06257357448339462,0.03088883016925837,97.48802093213426,0.0001642760180402547,Gauss,low
15,0.30632174983810817,0.2797600030899048,0.026561746748203385,8.671191896181494,2.357023549848236e-05,Gauss,high
16,0.31639196916533374,0.25645267963409424,0.059939289531239504,18.94463051301964,0.0001036281100823544,Gauss,high
17,0.3292925869665711,0.21991780400276184,0.10937478296380926,33.21507598192992,0.00017959809338208288,Gauss,high
18,0.1089650903847943,0.12135137617588043,0.012386285791086138,11.367205540183356,1.4113445104158018e-05,Gauss,high
19,0.043638999726455956,0.06405594199895859,0.020416942272502632,46.78599968029274,5.681117545464076e-05,Gauss,low
20,0.024908845843840666,0.04854551702737808,0.023636671183537416,94.89267921814279,0.00011344354425091296,Gauss,low
21,0.029795878663743856,0.05245270952582359,0.022656830862079737,76.04015010857512,8.603371679782867e-05,Gauss,low
22,0.03399527310157661,0.06356503814458847,0.029569765043011863,86.98198998036729,0.00013445515651255846,Gauss,low
23,0.00978996249505758,0.030050726607441902,0.020260764112384325,206.9544609860649,0.00026586168678477407,Gauss,low
24,0.005554731079111102,0.014020162634551525,0.008465431555440424,152.40038509290187,0.0004183903511147946,Gauss,low
25,0.12111445430538048,0.13368453085422516,0.012570076548844678,10.378675791371876,9.959726412489545e-06,Gauss,high
26,0.26068053153653514,0.24557670950889587,0.015103822027639269,5.793996942776075,1.133026944444282e-05,Gauss,high
27,0.42792026410862205,0.3899456858634949,0.03797457824512718,8.874218266861,1.601084295543842e-05,Gauss,high
28,0.010707255210215285,0.03197931498289108,0.021272059772675798,198.6695876304614,0.00022230322065297514,Gauss,low
29,0.14148780346093476,0.15161143243312836,0.010123628972193599,7.155124840840974,9.177703759633005e-06,Gauss,high
30,0.4965124535904164,0.39133235812187195,0.10518009546854445,21.183777910898026,7.828028901712969e-05,Gauss,high
31,0.11505384256932938,0.12113438546657562,0.006080542897246244,5.284954210531663,1.2712139323411975e-05,Gauss,high
32,0.49876799253761156,0.42386433482170105,0.07490365771591051,15.017735467510398,3.794370059040375e-05,Gauss,high
33,0.04162726537569346,0.07989262044429779,0.03826535506860433,91.92377813736432,0.00017394799215253443,Gauss,low
34,0.2412221612227749,0.2058500349521637,0.035372126270611204,14.663713355069449,3.633419328252785e-05,Gauss,high
35,0.30239534089810494,0.2862531542778015,0.016142186620303423,5.338106920682581,6.223331638466334e-06,Gauss,high
36,0.18940606775164742,0.17351660132408142,0.015889466427566,8.38910105477748,1.2900469300802797e-05,Gauss,high
37,0.2959097729034361,0.27902209758758545,0.01688767531585067,5.707035340587282,8.199402145692147e-06,Gauss,high
38,0.04748290588635658,0.06960495561361313,0.02212204972725655,46.589502715361306,7.596926297992468e-05,Gauss,low
39,0.00707388273113445,0.020096518099308014,0.013022635368173564,184.09458939511006,0.0002748977567534894,Gauss,low
40,0.3458011261124245,0.32803499698638916,0.017766129126035313,5.137672432061228,1.2811727174266707e-05,Gauss,high
41,0.033084866774571176,0.05787577107548714,0.02479090430091596,74.93125019916991,0.00011372485460015014,Gauss,low
42,0.35638642117971847,0.32258498668670654,0.03380143449301193,9.484490004170656,1.4104075489740353e-05,Gauss,high
43,0.03934716252253755,0.06147933006286621,0.022132167540328658,56.24844619393237,6.516925350297242e-05,Gauss,low
44,0.33458551285335675,0.27211254835128784,0.062472964502068906,18.67174820849155,4.8801888624439016e-05,Gauss,high
45,0.4298575515632487,0.4000055193901062,0.029852032173142473,6.944633650050018,8.909149983082898e-06,Gauss,high
46,0.04802359792856155,0.06839914619922638,0.02037554827066483,42.42820019644276,5.7308367104269564e-05,Gauss,low
47,0.47565360293432113,0.3725927174091339,0.10306088552518722,21.667214310876982,7.139885565266013e-05,Gauss,high
48,0.24141856350468843,0.2257537990808487,0.01566476442383974,6.488632935443476,1.1551028364920057e-05,Gauss,high
49,0.016054174081364274,0.03761047497391701,0.021556300892552734,134.27225083833707,0.00015482072194572538,Gauss,low
50,0.01590867666644529,0.03825974464416504,0.022351067977719748,140.496085540935,0.00015915885160211474,Gauss,low
51,0.2106965154100457,0.17553767561912537,0.035158839790920327,16.68695835927622,3.6581790482159704e-05,Gauss,high
52,0.017668750729850698,0.03808979317545891,0.02042104244560821,115.5771721376295,0.00012870784848928452,Gauss,low
53,0.257447001506968,0.2534205913543701,0.004026410152597859,1.5639763248471477,3.0215651349863037e-06,Gauss,high
54,0.047536208233679725,0.08164132386445999,0.03410511563078027,71.74555333299925,0.0001314732216997072,Gauss,low
55,0.030327580530770684,0.04923074692487717,0.018903166394106483,62.32995202148464,6.34807875030674e-05,Gauss,low
56,0.4379261636927883,0.3355804681777954,0.1023456955149929,23.370536862188924,9.05210108612664e-05,Gauss,high
57,0.3831667129490481,0.3604781925678253,0.022688520381222765,5.921318218537368,9.521252650301903e-06,Gauss,high
58,0.41306856650576856,0.4176758825778961,0.004607316072127554,1.1153877214869634,2.8589070097950753e-06,Gauss,high
59,0.2873275627941606,0.28165289759635925,0.005674665197801354,1.974981147863856,2.171437017750577e-06,Gauss,high
60,0.03496790690614074,0.06036954000592232,0.02540163309978158,72.64270397414259,0.00010986636334564537,Gauss,low
61,0.03563293792529384,0.0632953941822052,0.027662456256911362,77.63170220459236,0.00012175267329439521,Gauss,low
62,0.11624589250897052,0.1202697902917862,0.004023897782815672,3.461539755054273,1.3647197192767635e-05,Gauss,high
63,0.006129687690036194,0.024245610460639,0.018115922770602807,295.5439768986964,0.0004873476573266089,Gauss,low
64,0.047265382755323125,0.07446689903736115,0.02720151628203802,57.550610396727464,8.124981832224876e-05,Gauss,low
65,0.17311514806681141,0.17881420254707336,0.00569905448026195,3.2920599635004084,4.427931799000362e-06,Gauss,high
66,0.31532329532895254,0.2358299344778061,0.07949336085114644,25.210113565576286,0.00010638983076205477,Gauss,high
67,0.041156456824315533,0.07497871667146683,0.033822259847151294,82.1797172471097,0.00014931472833268344,Gauss,low
68,0.05008789837547498,0.07688967138528824,0.026801773009813255,53.50947809568402,7.844866922823712e-05,Gauss,high
69,0.005421399597050569,0.018338285386562347,0.012916885789511778,238.25740121681892,0.0005398147623054683,Gauss,low
70,0.012638223980305192,0.029417598620057106,0.016779374639751914,132.76687187930912,0.00014727101370226592,Gauss,low
71,0.41328195403487955,0.3412967622280121,0.07198519180686747,17.417937343761245,4.9578386096982285e-05,Gauss,high
72,0.02400316376446968,0.06184989586472511,0.03784673210025544,157.67393195174333,0.00027807470178231597,Gauss,low
73,0.013494136868123292,0.032084543257951736,0.018590406389828444,137.76654684557025,0.00015344320854637772,Gauss,low
74,0.310162634040583,0.25828325748443604,0.05187937655614694,16.726507600318747,0.0001147006987594068,Gauss,high
75,0.02389221753564497,0.04549936577677727,0.021607148241132298,90.4359262964873,0.00010547309648245573,Gauss,low
76,0.17143966287897616,0.1714547872543335,1.5124375357333797e-05,0.008821981508450876,4.036793598061195e-06,Gauss,high
77,0.11954159112016302,0.12757864594459534,0.008037054824432316,6.723228919007345,1.0412564733996987e-05,Gauss,high
78,0.28865161274153117,0.2915259003639221,0.0028742876223909475,0.9957635764067897,2.82945097751508e-06,Gauss,high
79,0.3695291596981192,0.33359935879707336,0.03592980090104586,9.723130085430368,1.2024133866361808e-05,Gauss,high
80,0.014839256430405495,0.036426179111003876,0.02158692268059838,145.4717275211107,0.00017088247113861144,Gauss,low
81,0.2101549985946406,0.19688153266906738,0.013273465925573213,6.316036265773464,1.2212981346237939e-05,Gauss,high
82,0.4432765719110434,0.42321401834487915,0.020062553566164265,4.525967496922082,8.057180821197107e-06,Gauss,high
83,0.011797123222471426,0.02958330325782299,0.017786180035351564,150.7670955023344,0.00016417082224506885,Gauss,low
84,0.08945502778544023,0.09593600779771805,0.006480980012277815,7.2449589170354765,8.00561156211188e-06,Gauss,high
85,0.06846890219453067,0.08957824110984802,0.021109338915317355,30.830549692972266,4.868133328272961e-05,Gauss,high
86,0.05410727055265416,0.06827584654092789,0.01416857598827373,26.186085240588262,2.094201772706583e-05,Gauss,high
87,0.2207567402781822,0.20724529027938843,0.013511449998793779,6.120515270232562,9.716460226627532e-06,Gauss,high
88,0.24197471731166909,0.2383980005979538,0.003576716713715289,1.478136539822214,3.536484655342065e-06,Gauss,high
89,0.4856530624530408,0.444942831993103,0.04071023045993777,8.38257464172259,1.0496445611352101e-05,Gauss,high
90,0.041175122941224225,0.06420338898897171,0.023028266047747485,55.92761940412267,6.633134034927934e-05,Gauss,low
91,0.1593967250248122,0.18585871160030365,0.026461986575491453,16.601336427315115,6.343644781736657e-05,Gauss,high
92,0.048364888571067494,0.07843715697526932,0.030072268404201824,62.17789246017502,0.00013161008246243,Gauss,low
93,0.049814270038371855,0.0853586345911026,0.035544364552730745,71.3537798011513,0.00011154194362461567,Gauss,low
94,0.04442943907277284,0.07301309704780579,0.02858365797503295,64.33495126556646,9.950234380085021e-05,Gauss,low
