number,value,datetime_start,datetime_complete,duration,params_adam_beta1,params_adam_beta2,params_hidden,params_lambda_ic,params_lambda_phys,params_lr,params_n_layers,params_scheduler_gamma,params_scheduler_step,state
111,0.004353195428848267,2026-05-17 19:29:22.823279,2026-05-17 19:29:23.169953,0 days 00:00:00.346674,0.8635658910011844,0.9955632463094466,64,1.3345388248928558,0.38285300545839474,0.004719722414402075,4,0.6240700798258387,4000,PRUNED
112,0.002911193994805217,2026-05-17 19:29:23.176355,2026-05-17 19:29:23.917340,0 days 00:00:00.740985,0.8617856478082982,0.9941958037666565,64,1.2363390486605266,0.11020169838902318,0.0055863324495756825,5,0.3115421152824989,5000,PRUNED
113,0.002565986942499876,2026-05-17 19:29:23.923561,2026-05-17 19:29:32.056618,0 days 00:00:08.133057,0.8589030909385719,0.9933195323426086,64,1.119286441421259,0.31322931313852276,0.003823032907520017,3,0.6583743046587326,3000,COMPLETE
114,0.0026000519283115864,2026-05-17 19:29:32.064977,2026-05-17 19:29:40.230303,0 days 00:00:08.165326,0.8577338536394971,0.9946095924673777,64,1.1083751940605813,0.28686200573416015,0.00254846524188386,3,0.6615331634593812,3000,COMPLETE
115,0.002705821068957448,2026-05-17 19:29:40.238704,2026-05-17 19:29:40.550439,0 days 00:00:00.311735,0.8669242068325145,0.9964074233624645,64,6.120886071168162,0.5363166614097619,0.004092036625347585,3,0.6383757806996772,3000,PRUNED
116,0.003764229826629162,2026-05-17 19:29:40.556716,2026-05-17 19:29:40.739218,0 days 00:00:00.182502,0.8533634536646908,0.9919735359275308,48,1.5652447525703745,0.44193759180270775,0.0008632885621391777,3,0.5693816740757619,3000,PRUNED
117,0.005992170423269272,2026-05-17 19:29:40.746190,2026-05-17 19:29:40.926582,0 days 00:00:00.180392,0.9735372625366164,0.9923741234275658,80,2.5057055583659054,0.32079291176522795,0.000432030485842971,3,0.6899731530438618,3000,PRUNED
118,0.0034839385189116,2026-05-17 19:29:40.933153,2026-05-17 19:29:41.076940,0 days 00:00:00.143787,0.8848380423609675,0.996094625696006,96,1.9001304601379543,0.17073550455904238,0.003748846370324762,2,0.6117718780437545,3000,PRUNED
119,0.002746523590758443,2026-05-17 19:29:41.083370,2026-05-17 19:29:41.376973,0 days 00:00:00.293603,0.8944353344140805,0.9966655882595132,64,1.6551748830073951,0.22508597731724658,0.0028476478279104924,3,0.46530927385753423,2000,PRUNED
120,0.004748173523694277,2026-05-17 19:29:41.383123,2026-05-17 19:29:41.773088,0 days 00:00:00.389965,0.9616708818091398,0.9927305742449056,32,1.20402959733015,0.579313600673236,0.001632976850922533,5,0.34491973917735164,3000,PRUNED
121,0.0029552485793828964,2026-05-17 19:29:41.781071,2026-05-17 19:29:42.119788,0 days 00:00:00.338717,0.8597549524817868,0.9937502097924694,64,1.395507432846834,0.23955929246690283,0.004315619137623363,4,0.6184313769284429,4000,PRUNED
122,0.002580105559900403,2026-05-17 19:29:42.127432,2026-05-17 19:29:51.252572,0 days 00:00:09.125140,0.9081050018856014,0.9931870769130691,64,1.1022783952992283,0.13347502419984403,0.004973829915736014,3,0.5929263713649757,5000,COMPLETE
123,0.0025798457209020853,2026-05-17 19:29:51.262415,2026-05-17 19:30:00.907175,0 days 00:00:09.644760,0.9146166240833872,0.9929048972254757,64,1.0818798839243664,0.11831232701817558,0.00520201376175221,3,0.550239892482439,5000,COMPLETE
124,0.002580164698883891,2026-05-17 19:30:00.914630,2026-05-17 19:30:10.163172,0 days 00:00:09.248542,0.908801373844065,0.9925874018226742,64,1.0316384330801882,0.1283633847876816,0.007738381976028741,3,0.5538784958028825,5000,COMPLETE
125,0.002562256995588541,2026-05-17 19:30:10.172909,2026-05-17 19:30:19.570633,0 days 00:00:09.397724,0.9128185664285297,0.9962053543839345,64,1.095674895219992,0.11960827840928397,0.008289531036947346,3,0.5459326396605898,5000,COMPLETE
126,0.003155198646709323,2026-05-17 19:30:19.581835,2026-05-17 19:30:19.759317,0 days 00:00:00.177482,0.9122589719374236,0.9925589432882505,64,1.0825173663228176,0.1353928910693268,0.008845453886959525,3,0.5507958391271119,5000,PRUNED
127,0.002586826216429472,2026-05-17 19:30:19.767017,2026-05-17 19:30:29.238356,0 days 00:00:09.471339,0.9239305265483772,0.9932593651967715,64,1.010663154998873,0.11817677263638626,0.006264684530343415,3,0.5299357201085065,5000,COMPLETE
128,0.0027512679807841778,2026-05-17 19:30:29.246469,2026-05-17 19:30:29.560028,0 days 00:00:00.313559,0.9223262151213103,0.9939875671953694,64,1.1134161835950118,0.09599767851006435,0.007723652813246397,3,0.5065641232039637,5000,PRUNED
129,0.0037380694411695004,2026-05-17 19:30:29.566309,2026-05-17 19:30:29.733546,0 days 00:00:00.167237,0.9097705021094058,0.9929794788264015,64,1.3114395133015817,0.06577788308653756,0.007538966852391317,3,0.5916101739070193,5000,PRUNED
130,0.005299436394125223,2026-05-17 19:30:29.740219,2026-05-17 19:30:29.908594,0 days 00:00:00.168375,0.9146201272639606,0.9934032851013286,64,1.1937290561159528,0.15618508451927243,0.008212072683175097,3,0.5571501553832182,5000,PRUNED
131,0.0025840476155281067,2026-05-17 19:30:29.914620,2026-05-17 19:30:37.848784,0 days 00:00:07.934164,0.9195555346055156,0.9932126489764489,64,1.0081224992860656,0.11671090739118344,0.006643082263987786,3,0.538198322630412,5000,COMPLETE
132,0.003172938246279955,2026-05-17 19:30:37.856454,2026-05-17 19:30:38.035219,0 days 00:00:00.178765,0.9272211608519116,0.993620726350989,64,1.0426211558728327,0.08297809550168393,0.009927865965752266,3,0.5351877484177913,5000,PRUNED
133,0.003932029940187931,2026-05-17 19:30:38.043293,2026-05-17 19:30:38.218520,0 days 00:00:00.175227,0.9190104174586169,0.9931054014933762,64,1.150752883419453,0.18476869601306303,0.0069601057923461,3,0.5709995736843464,5000,PRUNED
134,0.017348462715744972,2026-05-17 19:30:38.225672,2026-05-17 19:30:38.393263,0 days 00:00:00.167591,0.9074744239885171,0.9925575387095315,64,1.4281702317755547,0.11609524266562417,0.00010328372867203582,3,0.4969861066034409,5000,PRUNED
135,0.004049620125442743,2026-05-17 19:30:38.399281,2026-05-17 19:30:38.568371,0 days 00:00:00.169090,0.9143647727376123,0.9922271427633371,64,1.0933131981831514,0.14460253454249042,0.006574829842227817,3,0.5157188716367832,5000,PRUNED
136,0.004625525791198015,2026-05-17 19:30:38.575213,2026-05-17 19:30:38.745720,0 days 00:00:00.170507,0.9167895052388768,0.996254525907463,64,1.300901027753959,0.36430515175905587,0.005400311917558636,3,0.5589182961338984,5000,PRUNED
137,0.002778542460873723,2026-05-17 19:30:38.752308,2026-05-17 19:30:39.051986,0 days 00:00:00.299678,0.9030443900063938,0.995732609359562,64,1.504184606581231,0.2024425311886083,0.002068279954450836,3,0.5426877243370877,5000,PRUNED
138,0.00792509876191616,2026-05-17 19:30:39.059831,2026-05-17 19:30:39.235155,0 days 00:00:00.175324,0.8996836410877909,0.9928369300952018,128,1.0139340606461476,0.2834138228292629,0.007142965432922692,3,0.5807228968215961,5000,PRUNED
139,0.002744819736108184,2026-05-17 19:30:39.242602,2026-05-17 19:30:39.541554,0 days 00:00:00.298952,0.9059458110621608,0.993281255342673,112,1.1281881392700677,0.09542638325761012,0.009189406197566394,3,0.5490958131635092,5000,PRUNED
140,0.007894610986113548,2026-05-17 19:30:39.548767,2026-05-17 19:30:39.719313,0 days 00:00:00.170546,0.9082973900782376,0.9969560861246847,80,1.000090517163099,0.3453801854568949,0.006044593819286211,3,0.5330502254947862,5000,PRUNED
141,0.0025771954096853733,2026-05-17 19:30:39.727212,2026-05-17 19:30:47.285132,0 days 00:00:07.557920,0.9220751193964054,0.9935543956417711,64,1.2075288798762949,0.11562632090710016,0.006217255927744029,3,0.5223968867079756,5000,COMPLETE
142,0.0036520229186862707,2026-05-17 19:30:47.292682,2026-05-17 19:30:47.463389,0 days 00:00:00.170707,0.9121060829306598,0.9935758802268225,64,1.2929554040501088,0.07703066308130208,0.00529722324149593,3,0.5009699324113187,5000,PRUNED
143,0.003321504918858409,2026-05-17 19:30:47.469730,2026-05-17 19:30:47.650740,0 days 00:00:00.181010,0.9205321491235693,0.9942225673457232,64,1.2260699400936288,0.010544382547189706,0.008055556972380747,3,0.5148602615746369,5000,PRUNED
144,0.0025871682446449995,2026-05-17 19:30:47.656964,2026-05-17 19:30:55.820076,0 days 00:00:08.163112,0.9167934485721438,0.9929751917782579,64,1.5451361688669525,0.12530713754001527,0.006168873236785312,3,0.6039888983589679,5000,COMPLETE
145,0.0025735776871442795,2026-05-17 19:30:55.827850,2026-05-17 19:31:03.565602,0 days 00:00:07.737752,0.9323996137931002,0.9937542658667549,64,1.1585082566281455,0.1900101308836707,0.001363144979495318,3,0.5692458707796844,5000,COMPLETE
146,0.002708796877413988,2026-05-17 19:31:03.573353,2026-05-17 19:31:03.867726,0 days 00:00:00.294373,0.9345830388175185,0.9938919304268404,64,1.1524093038404097,0.16494843648790258,0.0014281112478788554,3,0.5903618367381197,5000,PRUNED
147,0.003415904240682721,2026-05-17 19:31:03.873709,2026-05-17 19:31:04.040484,0 days 00:00:00.166775,0.9233024891918704,0.9936993002767295,64,1.3851260789103268,0.05478957357719712,0.007012069292815968,3,0.5751692590704913,5000,PRUNED
148,0.003206101479008794,2026-05-17 19:31:04.047374,2026-05-17 19:31:04.220318,0 days 00:00:00.172944,0.929923528727156,0.9934755824687581,64,1.2243345841763702,0.2141063458831566,0.00031637603678189144,3,0.5418361159150977,5000,PRUNED
149,0.003213868010789156,2026-05-17 19:31:04.226492,2026-05-17 19:31:04.398147,0 days 00:00:00.171655,0.9259858880745768,0.9927217035562014,48,1.4404987406271157,0.10081061484832977,0.0012957946255371662,3,0.5567818347628409,5000,PRUNED
150,0.0032738095615059137,2026-05-17 19:31:04.404178,2026-05-17 19:31:04.572151,0 days 00:00:00.167973,0.9192756704671169,0.9931431042803599,64,1.0912436761980069,0.14036937257125584,0.005119598344328423,3,0.5275672688808688,5000,PRUNED
151,0.0027132502291351557,2026-05-17 19:31:04.578212,2026-05-17 19:31:04.876150,0 days 00:00:00.297938,0.9102644849013345,0.9948230601581393,64,1.690114684589998,0.25082579328105414,0.0018038982361729895,3,0.7643876379711286,5000,PRUNED
152,0.012268106453120708,2026-05-17 19:31:04.882347,2026-05-17 19:31:05.049952,0 days 00:00:00.167605,0.9329636039999322,0.995893636245864,64,1.3228214808409344,0.4755617475743576,0.005721522864202599,3,0.5672110369553945,5000,PRUNED
153,0.0031516754534095526,2026-05-17 19:31:05.055873,2026-05-17 19:31:05.436398,0 days 00:00:00.380525,0.9154401282598931,0.992375124410391,80,1.141041678215453,0.17579230086118594,0.0015952727709509819,5,0.814830798507668,5000,PRUNED
154,0.0035288368817418814,2026-05-17 19:31:05.442366,2026-05-17 19:31:05.613026,0 days 00:00:00.170660,0.8990977496945673,0.996532948179523,64,1.0010363810756917,0.30605941080154314,0.0011149865696356536,3,0.5202746756321462,5000,PRUNED
155,0.005277544260025024,2026-05-17 19:31:05.619200,2026-05-17 19:31:05.788328,0 days 00:00:00.169128,0.9131735247760806,0.9933185039676805,112,1.8418891809698847,0.42303202786884614,0.002123765495711585,3,0.5406231110534743,5000,PRUNED
156,0.0032491686288267374,2026-05-17 19:31:05.794380,2026-05-17 19:31:06.182865,0 days 00:00:00.388485,0.9023536467918892,0.9955981315666326,48,1.569376223517394,0.11375753124533447,0.002383459256489548,5,0.5106399061506834,5000,PRUNED
157,0.0027331351302564144,2026-05-17 19:31:06.189295,2026-05-17 19:31:06.485497,0 days 00:00:00.296202,0.8781039756943808,0.992948117309527,80,1.2511691207150868,0.19945692717979194,0.0018849335545252336,3,0.5826748995865327,1000,PRUNED
158,0.014358517713844776,2026-05-17 19:31:06.492580,2026-05-17 19:31:06.661668,0 days 00:00:00.169088,0.9059985871995392,0.99211258432747,64,1.1794852712674895,0.6290436134904571,0.004807853830218202,3,0.4850887080266759,3000,PRUNED
159,0.012821552343666553,2026-05-17 19:31:06.668093,2026-05-17 19:31:06.841572,0 days 00:00:00.173479,0.9683339471765715,0.9953893323461099,16,1.3800247725206103,0.24936131863549024,0.006375240271102671,3,0.4493144502808892,5000,PRUNED
160,0.004591337405145168,2026-05-17 19:31:06.847537,2026-05-17 19:31:06.989825,0 days 00:00:00.142288,0.9182198028055144,0.9926529823718602,64,2.778914964933511,0.1501197235480306,0.0012313587031858107,2,0.6542700915061721,5000,PRUNED
161,0.004503339063376188,2026-05-17 19:31:06.996202,2026-05-17 19:31:07.162758,0 days 00:00:00.166556,0.9280659897491951,0.9933396507285491,64,1.0102963749140281,0.12156883062925998,0.00612735675412195,3,0.5345607522501585,5000,PRUNED
162,0.003115412313491106,2026-05-17 19:31:07.169591,2026-05-17 19:31:07.336350,0 days 00:00:00.166759,0.9242104282237653,0.9931515004551601,64,1.0902354135772032,0.09105388528930765,0.008151850211848322,3,0.5298191845033401,5000,PRUNED
163,0.0030757002532482147,2026-05-17 19:31:07.343517,2026-05-17 19:31:07.509480,0 days 00:00:00.165963,0.850305789883562,0.9918887572658824,64,1.0064623998120865,0.07409408286358592,0.001574398781425104,3,0.5502685371588372,5000,PRUNED
164,0.0031083738431334496,2026-05-17 19:31:07.516602,2026-05-17 19:31:07.681645,0 days 00:00:00.165043,0.8908365499081224,0.9960362986906152,64,11.323104835507264,0.11181081177734166,0.007340035665785314,3,0.7884152684161795,5000,PRUNED
165,0.0046782111749053,2026-05-17 19:31:07.688657,2026-05-17 19:31:07.857629,0 days 00:00:00.168972,0.911265526452546,0.9939502672358912,64,1.2501446294013734,0.3911137997872864,0.004354542124888786,3,0.6773786198465294,5000,PRUNED
166,0.002574276179075241,2026-05-17 19:31:07.865458,2026-05-17 19:31:15.688635,0 days 00:00:07.823177,0.9148105226469876,0.9935415117069836,64,1.1502807966328243,0.17474911538907148,0.0013903761172937323,3,0.6029721116392509,3000,COMPLETE
167,0.003192020347341895,2026-05-17 19:31:15.696877,2026-05-17 19:31:15.927810,0 days 00:00:00.230933,0.9206180129047359,0.9937344952561388,80,1.5114845189933896,0.17286750426749528,0.001362707604019251,5,0.5943042500652487,3000,PRUNED
168,0.0033731027506291866,2026-05-17 19:31:15.934972,2026-05-17 19:31:16.106167,0 days 00:00:00.171195,0.9047330185777926,0.994121072782553,64,1.1723821260728748,0.3045613707784393,0.0015000745247509529,3,0.6393628908389081,3000,PRUNED
169,0.003111767815425992,2026-05-17 19:31:16.113461,2026-05-17 19:31:16.348158,0 days 00:00:00.234697,0.913232780518351,0.9936018748200064,64,2.029451180046144,0.2236549485809805,0.001012148855643915,6,0.563840120369596,3000,PRUNED
170,0.003665817901492119,2026-05-17 19:31:16.354239,2026-05-17 19:31:16.522972,0 days 00:00:00.168733,0.9088068129731078,0.994602559188364,96,1.7130420479581814,0.5181505759651158,0.0013379317872470988,3,0.6027080966870704,3000,PRUNED
171,0.002783169038593769,2026-05-17 19:31:16.529337,2026-05-17 19:31:16.824272,0 days 00:00:00.294935,0.9158568100483269,0.9933194099861667,64,1.1032926874953346,0.1303425346460326,0.0017208890729348883,3,0.5222971661938473,3000,PRUNED
172,0.003722889581695199,2026-05-17 19:31:16.831706,2026-05-17 19:31:16.999119,0 days 00:00:00.167413,0.9213241447696973,0.9962815512559394,64,1.3027209057384148,0.15327846643695378,0.0033740112490599017,3,0.5737495720521067,3000,PRUNED
173,0.0034849601797759533,2026-05-17 19:31:17.006569,2026-05-17 19:31:17.174346,0 days 00:00:00.167777,0.9235077858270911,0.9935023168558182,64,1.089319010160061,0.1910283973229934,0.006637766974046518,3,0.5580045143517783,5000,PRUNED
174,0.002604481764137745,2026-05-17 19:31:17.181733,2026-05-17 19:31:25.475649,0 days 00:00:08.293916,0.8725511668271747,0.9929339100021117,64,1.00069587467839,0.10803093426715801,0.00540004557690115,3,0.6169749493553748,5000,COMPLETE
175,0.0039039498660713434,2026-05-17 19:31:25.484975,2026-05-17 19:31:25.655083,0 days 00:00:00.170108,0.9310091157218715,0.9931328488882435,64,1.2047530791081267,0.13086341726594064,0.009023075568904452,3,0.5502037054435813,3000,PRUNED
176,0.004737694747745991,2026-05-17 19:31:25.662668,2026-05-17 19:31:25.831447,0 days 00:00:00.168779,0.9187854535226953,0.9927602467617779,64,1.37327168110474,0.3339523186264272,0.006202193614169343,3,0.8741475299650162,5000,PRUNED
177,0.005937610752880573,2026-05-17 19:31:25.839645,2026-05-17 19:31:26.053585,0 days 00:00:00.213940,0.9250534270558879,0.9924159999632647,80,1.1039804668696926,0.26001775613328015,0.00771270120549783,5,0.3003626035206177,5000,PRUNED
178,0.012881414964795113,2026-05-17 19:31:26.061610,2026-05-17 19:31:26.233358,0 days 00:00:00.171748,0.9876058893932625,0.9950751380748315,48,1.4533822914061612,0.06025827616434654,0.0007178314547282115,3,0.499585459367424,3000,PRUNED
179,0.0049567860551178455,2026-05-17 19:31:26.240507,2026-05-17 19:31:26.413395,0 days 00:00:00.172888,0.8605235864075117,0.9938423012886936,64,1.2211655844378924,0.754696592822938,0.0011972516532800608,3,0.534471643309768,5000,PRUNED
180,0.0032116365619003773,2026-05-17 19:31:26.419980,2026-05-17 19:31:26.591960,0 days 00:00:00.171980,0.8532884500692347,0.9943299561634535,80,2.3118926825344923,0.08866957190330986,0.0019854554791440392,3,0.7362305575072614,5000,PRUNED
181,0.004026112612336874,2026-05-17 19:31:26.598217,2026-05-17 19:31:26.766123,0 days 00:00:00.167906,0.9072876300219979,0.9958880576139594,80,2.0743454119807563,0.3680357264859203,0.00377679291844546,3,0.3068025549544271,3000,PRUNED
182,0.004245010204613209,2026-05-17 19:31:26.772292,2026-05-17 19:31:26.941779,0 days 00:00:00.169487,0.9118576630377394,0.9960888293244662,80,1.872787776258865,0.4911749613160277,0.0031568777185820096,3,0.31439497956633095,3000,PRUNED
183,0.002601382089778781,2026-05-17 19:31:26.948394,2026-05-17 19:31:34.735409,0 days 00:00:07.787015,0.8961571381394995,0.9964297953528553,80,2.5471568400961404,0.5708419550192715,0.004804245598893679,3,0.327956060043358,3000,COMPLETE
184,0.007983680814504623,2026-05-17 19:31:34.744892,2026-05-17 19:31:34.932851,0 days 00:00:00.187959,0.9374733978294313,0.9965573319982824,128,1.0872630971775445,0.1635167506617037,0.005668173086417621,3,0.5814947623742689,3000,PRUNED
185,0.004588333424180746,2026-05-17 19:31:34.940903,2026-05-17 19:31:35.118230,0 days 00:00:00.177327,0.9142579942079512,0.9957002860349541,64,2.222018045100715,0.4203141362980778,0.00021260261955860746,3,0.5422488837880214,3000,PRUNED
186,0.008173943497240543,2026-05-17 19:31:35.125153,2026-05-17 19:31:35.296458,0 days 00:00:00.171305,0.9652578134402054,0.9933745646026488,96,1.3207569521001004,0.28109194297562295,0.003941093906173594,3,0.3210587802618644,3000,PRUNED
187,0.005974677857011557,2026-05-17 19:31:35.302905,2026-05-17 19:31:35.513401,0 days 00:00:00.210496,0.957722861969652,0.9926112604676558,64,5.432852780485099,0.20742738454694679,0.002913396498170343,5,0.608694009078529,5000,PRUNED
188,0.003274767892435193,2026-05-17 19:31:35.519814,2026-05-17 19:31:35.696495,0 days 00:00:00.176681,0.9014785284359429,0.9968368439804721,80,1.6550642407581144,0.12554324859520827,0.004539768522879826,3,0.5638231837898011,2000,PRUNED
189,0.013249513693153858,2026-05-17 19:31:35.703021,2026-05-17 19:31:35.874533,0 days 00:00:00.171512,0.9091748308538875,0.9922069685908635,64,1.1704289110804365,0.6639527392094413,0.003473840291571545,3,0.5100949548070192,5000,PRUNED
190,0.01230598520487547,2026-05-17 19:31:35.881394,2026-05-17 19:31:36.052237,0 days 00:00:00.170843,0.8579880083147831,0.9961351739925267,64,82.77449944578667,0.23446864198768733,0.002608872540960887,3,0.5248140035802457,5000,PRUNED
191,0.002697449177503586,2026-05-17 19:31:36.058264,2026-05-17 19:31:36.356337,0 days 00:00:00.298073,0.9164468538130781,0.9930025975239585,64,1.4759185346742558,0.11301305074349698,0.00643365831413506,3,0.606035544736387,5000,PRUNED
192,0.0027258452028036118,2026-05-17 19:31:36.362714,2026-05-17 19:31:36.657913,0 days 00:00:00.295199,0.9174247885280983,0.9929076142097034,64,1.6011426689769968,0.1448464062914651,0.0052311766857694,3,0.592892571647817,5000,PRUNED
193,0.003018394112586975,2026-05-17 19:31:36.664172,2026-05-17 19:31:36.875708,0 days 00:00:00.211536,0.864800053354548,0.993216849850467,64,1.2532822224881728,0.08582226385261864,0.005971901867371188,5,0.6212924363679899,4000,PRUNED
194,0.00277118687517941,2026-05-17 19:31:36.882098,2026-05-17 19:31:37.179328,0 days 00:00:00.297230,0.8870337976032915,0.9935768223489437,64,1.0007240447653938,0.13327425846567212,0.0014401419475436447,3,0.30031364071374556,1000,PRUNED
195,0.0036814864724874496,2026-05-17 19:31:37.187393,2026-05-17 19:31:37.352897,0 days 00:00:00.165504,0.9148163822277281,0.9931405787032348,64,1.798464720868055,0.10472986225838045,0.0016663156054895535,3,0.6461506930790557,5000,PRUNED
196,0.01042268704622984,2026-05-17 19:31:37.360716,2026-05-17 19:31:37.530541,0 days 00:00:00.169825,0.9186952362114743,0.9925379866381374,112,1.547136954294859,0.17590201112975132,0.007063834253344146,3,0.6288401870557399,2000,PRUNED
197,0.004469439387321472,2026-05-17 19:31:37.538226,2026-05-17 19:31:37.711502,0 days 00:00:00.173276,0.9216351150795957,0.9917216143756571,48,2.010244383153168,0.35994242998898424,0.0005568690742964791,3,0.852877991293305,5000,PRUNED
198,0.010446907952427864,2026-05-17 19:31:37.718921,2026-05-17 19:31:37.894164,0 days 00:00:00.175243,0.9612503729612558,0.9934002374907539,64,1.3477187618103488,0.4441252609929346,0.004194009489653889,3,0.5753111353135214,5000,PRUNED
199,0.023423586040735245,2026-05-17 19:31:37.901685,2026-05-17 19:31:38.121798,0 days 00:00:00.220113,0.8829098745946722,0.9930049778415181,80,1.1723335616866215,0.9365267884363236,0.008419294958655463,5,0.5932790202749495,5000,PRUNED
