run,nu_true,nu_pred,abs_error,rel_error_pct,best_val_loss,ic,nu_class
73,0.013308120824734569,0.02279738523066044,0.00948926440592587,71.30431509375128,8.208803774323314e-05,Step_up,low
74,0.013671234472711118,0.040467798709869385,0.026796564237158267,196.00690991472908,4.5802480599377304e-05,Step_up,low
75,0.009416772616383415,0.0319925956428051,0.022575823026421686,239.74055598564627,0.00010344600741518661,Gauss,low
76,0.020349788892849403,0.02756655029952526,0.007216761406675858,35.463568908136025,0.0001547341962577775,Step_down,low
77,0.385706755044238,0.16331128776073456,0.22239546728350346,57.65920984660903,0.002430796856060624,N_wave,high
78,0.2989295991113286,0.04549216851592064,0.25343743059540796,84.78164469120428,0.0006932789110578597,Step_up,high
79,0.04074822128619747,0.05727164074778557,0.0165234194615881,40.55003860299794,2.0336285160738043e-05,Gauss,low
80,0.03483425476673191,0.03015175089240074,0.0046825038743311675,13.442239271911005,9.955684072338045e-05,Step_down,low
81,0.032698034103002836,0.04832207038998604,0.015624036286983202,47.78280014561598,0.001973825041204691,N_wave,low
82,0.044854617400280676,0.04469681903719902,0.00015779836308165568,0.3517995966245122,0.001055537024512887,N_wave,low
83,0.1635082801857295,0.08514974266290665,0.07835853752282285,47.923284028071954,0.0005897898809053004,N_wave,high
84,0.047672765602892145,0.04810823127627373,0.0004354656733815826,0.9134474744111853,0.00014945241855457425,Step_down,low
85,0.024528176369507635,0.06038637459278107,0.035858198223273435,146.19186393265988,9.679934737505391e-05,Step_up,low
86,0.027853116170411463,0.040760088711977005,0.012906972541565542,46.33942020202644,2.2449974494520575e-05,Gauss,low
87,0.19427215621137778,0.06959930807352066,0.12467284813785712,64.17432666069082,0.0006567883538082242,N_wave,high
88,0.43369077737481954,0.5039010047912598,0.07021022741644023,16.18900633336749,0.0009061404271051288,Step_down,high
89,0.013793517867490248,0.022676246240735054,0.008882728373244806,64.39784584743524,0.00022453365090768784,Step_down,low
90,0.21482529776414505,0.2696596086025238,0.05483431083837875,25.52507149254875,0.00024760616361163557,Step_up,high
91,0.013787983076771145,0.018167197704315186,0.00437921462754404,31.7610966242175,6.460463191615418e-05,Step_down,low
92,0.022465783726413373,0.026098020374774933,0.0036322366483615594,16.167860834924184,3.5672710509970784e-05,Step_up,low
93,0.05444012457423799,0.05793681740760803,0.0034966928333700423,6.4230066714886584,1.2906597476103343e-05,Gauss,high
94,0.046959558262892435,0.06137949973344803,0.014419941470555593,30.7071488829363,2.3376287572318688e-05,Gauss,low
95,0.06436914791797248,0.07012493163347244,0.005755783715499965,8.941836115082232,0.00010905222734436393,Step_up,high
96,0.2017772380898395,0.19029541313648224,0.011481824953357256,5.690346969783121,4.296487986721331e-06,Gauss,high
97,0.45959953370427953,0.48426389694213867,0.024664363237859144,5.366490048209873,0.0008623712346889079,Step_down,high
98,0.407866157033557,0.3832964301109314,0.0245697269226256,6.023968034348125,0.0011559351114556193,N_wave,high
99,0.469658018878467,0.2615971565246582,0.20806086235380877,44.30050249129218,0.0013814084231853485,N_wave,high
100,0.006467351246003951,0.026424027979373932,0.019956676733369982,308.5757364067835,6.509327795356512e-05,Step_up,low
101,0.48305763108611616,0.4267757833003998,0.05628184778571638,11.651166271645721,1.2222531040606555e-05,Gauss,high
102,0.0445577280373522,0.05617104098200798,0.011613312944655778,26.06352131536078,2.1529409423237666e-05,Gauss,low
103,0.06186577852727834,0.10713103413581848,0.04526525560854014,73.16687300488982,0.00010160581587115303,Step_up,high
104,0.02137542468075786,0.04024801030755043,0.01887258562679257,88.29104407821032,0.0030622989870607853,N_wave,low
105,0.37579754568050794,0.3458206057548523,0.029976939925655643,7.976885498645901,9.639114978199359e-06,Gauss,high
106,0.07182723417330476,0.05728685110807419,0.014540383065230575,20.24355139465281,0.0006953131523914635,N_wave,high
107,0.19744731724744108,0.08047717064619064,0.11697014660125044,59.241193160737346,0.0003580300835892558,Step_up,high
108,0.018435139757815102,0.06759139895439148,0.049156259196576374,266.6443533509848,0.0005718427710235119,Gauss,low
109,0.045721398215180994,0.06746993958950043,0.021748541374319433,47.567533416111075,3.757362355827354e-05,Gauss,low
110,0.18924481775527624,0.03780176118016243,0.1514430565751138,80.02494249060699,0.000219637862755917,Step_up,high
111,0.03398464179855406,0.05054778978228569,0.01656314798373163,48.73715627756401,2.950032830995042e-05,Gauss,low
112,0.21217789159382222,0.2093372493982315,0.0028406421955907146,1.3388021599482343,2.9233585792098893e-06,Gauss,high
113,0.04999084227482868,0.062190815806388855,0.012199973531560174,24.404416841968448,1.9053642972721718e-05,Gauss,low
114,0.15871493217046545,0.1532984972000122,0.005416434970453243,3.412681400787042,3.400753257665201e-06,Gauss,high
115,0.39181241441029324,0.37524810433387756,0.016564310076415678,4.227612364285648,3.437684426899068e-06,Gauss,high
116,0.4513400514148685,0.4144423305988312,0.036897720816037316,8.17514880418206,8.011027603060938e-06,Gauss,high
117,0.24477278945379072,0.23931258916854858,0.005460200285242134,2.2307219268230525,2.1841383386345115e-06,Gauss,high
118,0.05070633303887211,0.055470094084739685,0.004763761045867572,9.39480487026268,5.132162641530158e-06,Gauss,high
119,0.47896231729927713,0.44165098667144775,0.037311330627829375,7.7900346812702566,7.117554559954442e-06,Gauss,high
120,0.381389550659845,0.42006179690361023,0.03867224624376525,10.13982847114141,0.0005939126713201404,Step_down,high
121,0.015557514528489792,0.03711458668112755,0.021557072152637757,138.56372824310233,8.214440458687022e-05,Gauss,low
122,0.04444457663294828,0.04742726311087608,0.0029826864779278067,6.711024615130746,7.257313700392842e-05,Step_down,low
123,0.022650408277208427,0.04564283788204193,0.022992429604833504,101.51000071804106,4.31644766649697e-05,Gauss,low
124,0.3938106924836851,0.4073394536972046,0.01352876121351948,3.4353463406989517,0.0009558865567669272,Step_down,high
