epoch,loss_data,loss_phys,loss_ic,loss_bc,loss_val,loss_total,nu_hat
1000,0.00027309064171276987,0.00010102259693667293,5.629755833069794e-06,6.139494871604256e-06,0.00013974857574794441,0.0019076872849836946,0.5075883269309998
1050,0.00025635218480601907,5.8590503613231704e-05,6.858498090878129e-05,4.256792817614041e-05,0.0001282946759602055,0.008126434870064259,0.49941301345825195
1100,0.0001679915440035984,4.598365558194928e-05,1.0901325367740355e-05,1.9998026346002007e-06,0.00011185828770976514,0.0017379587516188622,0.490658700466156
1150,0.00010453622235218063,3.3699212508508936e-05,2.6579580207908293e-06,4.027154318464454e-06,8.147283369908109e-05,0.0007475956808775663,0.4841391444206238
1200,0.00012031874939566478,3.447548078838736e-05,1.008257004286861e-05,6.610449872823665e-06,4.36792652180884e-05,0.001539435121230781,0.47889405488967896
1250,0.0001639590336708352,3.3519670978421345e-05,1.8359844034421258e-05,9.661212061473634e-06,5.063537537353113e-05,0.002431752160191536,0.4705768823623657
1300,0.00025861963513307273,6.314748316071928e-05,4.4154417992103845e-05,3.4534828046162147e-06,0.00011577383702388033,0.005340070929378271,0.4625724256038666
1350,0.00011372316657798365,3.8762311305617914e-05,2.520472889955272e-06,4.666920176532585e-06,3.8282702007563785e-05,0.0008000628440640867,0.4567640423774719
1400,0.00018982791516464204,2.186287565564271e-05,1.6845357095007785e-05,7.287341759365518e-06,2.6996391170541756e-05,0.0021658658515661955,0.4515951871871948
1450,0.00026890216395258904,2.040722029050812e-05,0.00013030535774305463,1.2492446330725215e-06,0.0001526201522210613,0.013516002334654331,0.4455222487449646
1500,8.95378616405651e-05,1.716896440484561e-05,4.803794581675902e-05,5.940339178778231e-06,5.0807273510145023e-05,0.005124425515532494,0.4418729543685913
1550,0.00014215096598491073,1.65225919772638e-05,1.7927120552485576e-06,2.5188771815010114e-06,1.7801467038225383e-05,0.0005118369008414447,0.435522198677063
1600,0.00014814997848588973,1.7692011169856414e-05,3.967371230828576e-05,6.519778253277764e-06,3.374467996763997e-05,0.004357639234513044,0.43105247616767883
1650,0.00016342995513696223,1.8402475689072162e-05,6.207099431776442e-06,2.0220518308633473e-06,1.3135573681211099e-05,0.0009883851744234562,0.42546385526657104
1700,0.0002321565116290003,3.871990702464245e-05,2.4568968001403846e-05,2.2041256215743488e-06,1.8162583728553727e-05,0.0030982934404164553,0.4219456613063812
1750,0.0001435377198504284,3.053703039768152e-05,5.042648353992263e-06,6.773036147933453e-06,1.6047384633566253e-05,0.0010209032334387302,0.41719257831573486
1800,0.00016354297986254096,2.1336225472623482e-05,1.5889112546574324e-05,4.075833203387447e-06,3.5168821341358125e-05,0.0020065749995410442,0.4148194491863251
1850,0.0004734146350529045,8.298653847305104e-05,0.0001700363791314885,2.1003528672736138e-05,0.0002576792030595243,0.01851695403456688,0.39884042739868164
1900,8.837934728944674e-05,1.758485086611472e-05,2.9379928037087666e-06,1.4842795508229756e-06,1.182741834782064e-05,0.0005728699034079909,0.390979528427124
1950,6.186254177009687e-05,1.7620555809116922e-05,1.726318032524432e-06,1.0667031347111333e-06,1.2124032764404546e-05,0.00042136694537475705,0.3892008066177368
2000,4.588559750118293e-05,8.163975508068688e-06,1.370068616779463e-06,7.873223353271896e-07,1.082846301869722e-05,0.000272405450232327,0.38842329382896423
2050,9.815699013415724e-05,7.77959303377429e-06,1.1575699545574025e-06,1.200690348923672e-06,5.858202712261118e-06,0.00030371680622920394,0.3886127471923828
2100,0.00010603938426356763,4.677463039115537e-06,1.0469410653968225e-06,1.300649842050916e-06,5.205374236538773e-06,0.0002705146325752139,0.38831627368927
2150,0.00010032621503341943,1.4103739886195399e-05,9.55230689214659e-07,6.919696033946821e-07,3.6650460515375016e-06,0.00034380637225694954,0.3885055184364319
2200,0.00013562472304329276,6.671187293250114e-06,2.608376235002652e-06,7.766026897115808e-07,3.855066097457893e-06,0.000470940227387473,0.38879823684692383
2250,7.686688331887126e-05,1.0912072866631206e-05,8.578501251577109e-07,7.827889589862025e-07,4.488705599214882e-06,0.0002796004991978407,0.3881220817565918
2300,0.00012836020323447883,7.526933131885016e-06,9.173993475997122e-07,7.109380248948582e-07,7.988416655280162e-06,0.0003024788456968963,0.3876250982284546
2350,0.00018042491865344346,1.0169291272177361e-05,0.00017961423145607114,2.345432403672021e-05,0.00011102297139586881,0.018478084355592728,0.387596994638443
2400,0.00012212623551022261,1.0189110071223695e-05,1.321264107900788e-06,5.010482482248335e-07,4.8253173190460075e-06,0.0003611542342696339,0.3874664902687073
2450,0.00010427373490529135,7.166892373788869e-06,2.892599013648578e-06,2.838539103322546e-06,6.164970727695618e-06,0.0004935879842378199,0.3873133659362793
2500,8.981145947473124e-05,4.1951366256398614e-06,1.4263273442338686e-06,1.2531663742265664e-06,4.243839612172451e-06,0.0002869272429961711,0.38738659024238586
2550,0.00011820645886473358,3.184181696269661e-05,9.872937880572863e-06,1.5117872180780978e-06,7.616778475494357e-06,0.0014390363357961178,0.38783150911331177
2600,0.00011849054135382175,7.2961620389833115e-06,8.702695595275145e-06,2.6401104946671694e-07,1.4667816685687285e-05,0.001064361771568656,0.3864869475364685
2650,9.852208313532174e-05,7.203553195722634e-06,3.5759389902523253e-06,2.166538479286828e-06,7.545213520643301e-06,0.000549816875718534,0.38573822379112244
2700,0.00010343357280362397,1.6870866602403112e-05,1.1731480299204122e-05,1.0608852107907296e-06,9.369362487632316e-06,0.0014558990951627493,0.3845246732234955
2750,0.00011888311564689502,7.376683697657427e-06,1.9165636331308633e-05,3.643376112449914e-05,1.3801615750708152e-05,0.002473551081493497,0.38244351744651794
2800,0.00027958201826550066,2.29100878641475e-05,0.00024056024267338216,2.2729373085894622e-05,0.00013016066804993898,0.024792000651359558,0.3817388117313385
2850,0.0001222592982230708,7.81090602686163e-06,3.6291578453528928e-06,1.6062549548223615e-06,1.3145706361683551e-05,0.0005793466698378325,0.3803190588951111
2900,0.0001374462735839188,1.3590290109277703e-05,1.6904565200093202e-05,1.6225794752244838e-05,8.725564839551225e-06,0.00212606368586421,0.3797365128993988
2950,0.00016335617692675442,7.567921784357168e-06,1.1092504792031832e-05,4.012243607576238e-06,1.062937099050032e-05,0.0013884082436561584,0.3784959018230438
3000,0.0001020944255287759,9.939375559042674e-06,2.1282471607264597e-06,2.846433062586584e-07,9.119072274188511e-06,0.0004171593172941357,0.37780362367630005
3050,0.00013634443166665733,7.655867193534505e-06,6.413706046259904e-07,2.3669056758990337e-07,6.090282113291323e-06,0.00027940707514062524,0.37815409898757935
3100,9.05427586985752e-05,6.295362254604697e-06,5.371787210606271e-07,2.3840370033667568e-07,5.182798304304015e-06,0.00020959829271305352,0.37898972630500793
3150,9.661207877798006e-05,2.664362000359688e-06,4.4388266928763187e-07,2.203340017103983e-07,4.844043814955512e-06,0.00016984730609692633,0.3800024390220642
