number,value,datetime_start,datetime_complete,duration,params_hidden,params_lambda_ic,params_lambda_phys,params_lr,params_n_layers,params_scheduler_gamma,params_scheduler_step,state
57,0.001987490803003311,2026-05-19 10:11:31.188042,2026-05-19 10:11:31.421830,0 days 00:00:00.233788,80,1.0160417397068409,3.3846056907541624,0.003839461910177115,5,0.4651182901424037,4000,PRUNED
58,1.369570327369729e-05,2026-05-19 10:11:31.430595,2026-05-19 10:11:32.300247,0 days 00:00:00.869652,96,1.8909346116488894,1.5175973465255637,0.0012054727336913713,4,0.7733253452932577,2000,PRUNED
59,6.017826308379881e-06,2026-05-19 10:11:32.306975,2026-05-19 10:11:36.645535,0 days 00:00:04.338560,112,1.3955932525322297,0.9139573169431056,0.005447950049175269,5,0.7454771540729328,1000,COMPLETE
60,2.033428245340474e-05,2026-05-19 10:11:36.658081,2026-05-19 10:11:37.657133,0 days 00:00:00.999052,64,1.2471353069525821,0.2618544523820583,0.008012080571516858,6,0.7180350424041878,4000,PRUNED
61,2.676256144695799e-06,2026-05-19 10:11:37.663944,2026-05-19 10:11:42.520806,0 days 00:00:04.856862,96,1.702805780739623,2.0355931012391095,0.004689923741777986,5,0.6913840618910632,4000,COMPLETE
62,1.8704977264860645e-05,2026-05-19 10:11:42.534321,2026-05-19 10:11:43.424986,0 days 00:00:00.890665,96,1.1340738945708904,1.2954052366502173,0.0066001431053626545,5,0.6961306850557437,4000,PRUNED
63,0.014610657468438148,2026-05-19 10:11:43.432513,2026-05-19 10:11:43.708015,0 days 00:00:00.275502,112,1.559722624606445,5.63144723782023,0.004687209543028371,5,0.61894232179968,4000,PRUNED
64,0.001532035763375461,2026-05-19 10:11:43.715907,2026-05-19 10:11:43.958217,0 days 00:00:00.242310,80,2.332183907176166,4.31394212718785,0.0019748125218693293,4,0.6664765719773948,3000,PRUNED
65,0.0008123791194520891,2026-05-19 10:11:43.965901,2026-05-19 10:11:44.226691,0 days 00:00:00.260790,128,1.82877046083003,2.248372303094082,0.0030031123539896384,5,0.7550619526935342,4000,PRUNED
66,1.9405176772124832e-06,2026-05-19 10:11:44.233983,2026-05-19 10:11:48.338030,0 days 00:00:04.104047,96,1.1609173786505864,0.5144263776050009,0.0023244127589321156,4,0.8189850927609869,5000,COMPLETE
67,8.216965943574905e-05,2026-05-19 10:11:48.348456,2026-05-19 10:11:48.767181,0 days 00:00:00.418725,80,1.1105502899492457,0.7020371129042026,0.0022857674217346717,4,0.8203719846248977,5000,PRUNED
68,0.0008433362818323076,2026-05-19 10:11:48.774494,2026-05-19 10:11:49.005879,0 days 00:00:00.231385,64,1.4624862351873953,0.5234633008807676,0.0015425885004022092,4,0.7839600680830421,5000,PRUNED
69,0.00016507215332239866,2026-05-19 10:11:49.013210,2026-05-19 10:11:49.420284,0 days 00:00:00.407074,112,2.9951734849764526,0.3735246101106888,0.0018066950174658884,3,0.8370160800614698,5000,PRUNED
70,5.575236718868837e-05,2026-05-19 10:11:49.428546,2026-05-19 10:11:49.882446,0 days 00:00:00.453900,48,3.7135966817377186,1.1714836868829688,0.0025782742577667717,4,0.7990945921979479,5000,PRUNED
71,0.00010946782276732847,2026-05-19 10:11:49.889596,2026-05-19 10:11:50.313065,0 days 00:00:00.423469,96,2.0707562896738785,0.7828821235706639,0.0038332347132779255,5,0.7335711753150094,4000,PRUNED
72,0.0027103254105895758,2026-05-19 10:11:50.319206,2026-05-19 10:11:50.562017,0 days 00:00:00.242811,96,1.2001641982630518,1.624519756921487,0.006993749940207112,4,0.6874963628786868,5000,PRUNED
73,0.0017176553374156356,2026-05-19 10:11:50.568648,2026-05-19 10:11:50.821053,0 days 00:00:00.252405,96,1.7152271771840801,0.5049840340382176,0.008756986894378026,5,0.8585732567990584,4000,PRUNED
74,2.3464652258553542e-05,2026-05-19 10:11:50.828356,2026-05-19 10:11:51.780520,0 days 00:00:00.952164,80,1.3762083570308876,1.0747663016002134,0.005780475306944652,5,0.8779158215017181,2000,PRUNED
75,1.5956515198922716e-05,2026-05-19 10:11:51.788051,2026-05-19 10:11:52.595096,0 days 00:00:00.807045,96,1.032828075108513,0.30336522919599146,0.004961253063161176,4,0.5988651403794197,3000,PRUNED
76,0.0012506620259955525,2026-05-19 10:11:52.604751,2026-05-19 10:11:52.907920,0 days 00:00:00.303169,112,1.1827944630920957,3.0856418679213555,0.0026882443481533835,5,0.7712923558895844,5000,PRUNED
77,8.24320741230622e-05,2026-05-19 10:11:52.916853,2026-05-19 10:11:53.377475,0 days 00:00:00.460622,80,2.518206796886266,0.04230331003382069,0.003188551814278675,4,0.812249968606385,1000,PRUNED
78,0.0032160370610654354,2026-05-19 10:11:53.386081,2026-05-19 10:11:53.675558,0 days 00:00:00.289477,128,1.446959118930524,2.1009826780823317,0.007732377706995873,6,0.7089720194015091,3000,PRUNED
79,0.026186112314462662,2026-05-19 10:11:53.684587,2026-05-19 10:11:53.945385,0 days 00:00:00.260798,32,1.6344431483816897,8.87556943488919,0.009481179864153342,4,0.42515582910294303,4000,PRUNED
80,0.0001856579474406317,2026-05-19 10:11:53.955427,2026-05-19 10:11:54.939353,0 days 00:00:00.983926,96,1.320650676408362,0.6149415364039972,0.004239720221416249,5,0.6380136637979513,5000,PRUNED
81,3.1061308618518524e-06,2026-05-19 10:11:54.947296,2026-05-19 10:11:59.682780,0 days 00:00:04.735484,96,1.7360239172986618,1.575121709724153,0.005075082059339355,5,0.7312537335563348,4000,COMPLETE
82,9.027097576108645e-07,2026-05-19 10:11:59.692583,2026-05-19 10:12:04.587744,0 days 00:00:04.895161,96,2.0634735266255375,0.9050647559147087,0.003612892496552342,5,0.6899136450881367,4000,COMPLETE
